,log_redshift,log_mass,redshift,stellarMass,lastProgenitorId
0,0.0,0.0,0.0,0.018232441999999998,ERROR
1,0.019736489815027125,-0.036972752172441864,0.019932542,0.017570648,2005082
2,0.04056890297529183,-0.036972752172441864,0.041403063,0.017570648,2005082
3,0.06249900054116559,-0.053059602414771034,0.064493395,0.017290253000000002,2005082
4,0.0855241157313577,-0.07952064751081891,0.08928783,0.016838735,2005082
5,0.10964635132940573,-0.1268054485314965,0.11588337,0.01606105,2005082
6,0.1348660028859176,-0.14704475157947997,0.14438343,0.015739253,2005082
7,0.16118100337364286,-0.2347891626872156,0.17489761,0.014417076499999999,2005082
8,0.18859237902556894,-0.3410375886164578,0.20754863,0.012963853000000001,2005082
9,0.21710060141562096,-0.5846362243904976,0.24246909,0.010161096,2005082
10,0.24670522219199464,-0.7015527630335856,0.2798018,0.009039915,2005082
11,0.27740703711281667,-0.7015527630335856,0.31970343,0.009039915,2005082
12,0.3092040076554107,-0.7015527630335856,0.36234027,0.009039915,2005082
13,0.3420988347307431,-0.7658026874120253,0.40789944,0.0084773665,2005082
14,0.3760893272505181,-0.7658026874120253,0.45657724,0.0084773665,2005082
15,0.41117636777153577,-0.7658026874120253,0.5085914,0.0084773665,2005082
16,0.44735955134965566,-0.8198470375852839,0.5641765999999999,0.008031373,2005082
17,0.4846398084030398,-0.8257861673405805,0.6235901,0.007983815,2005082
18,0.5230162946674007,-0.855714099360006,0.6871088000000001,0.007748416,2005082
19,0.5624891644039385,-0.855714099360006,0.75503564,0.007748416,2005082
20,0.6030578533559683,-1.0173801784039609,0.8276991,0.006591773,2005082
21,0.6447247087833795,-1.0515802396693466,0.9054624,0.006370145400000001,2005082
22,0.6874852520511044,-1.091913776221388,0.98870814,0.0061183274,2005082
23,0.7313454962430057,-1.1214628126062962,1.0778745,0.005940181700000001,2005082
24,0.7763005834619792,-1.3050856641529027,1.173417,0.004943714,2005082
25,0.8223519392883692,-1.3805044725244942,1.2758462,0.004584578,2005082
26,0.8695001691685132,-1.486363789261652,1.3857181,0.0041240626,2005082
27,0.9177442749683676,-1.6047635248362326,1.5036365,0.0036635734000000004,2005082
28,0.9670867686496291,-1.9615710881425146,1.6302707,0.0025641613000000002,2005082
29,1.0175237009192994,-2.712979940178391,1.7663360000000001,0.0012095188,2005082
30,1.0690573800856518,-3.5397117590953995,1.9126327,0.0005291362999999999,2005082
31,0.0,0.0,0.0,0.20092852,2005082
32,0.019736489815027125,-0.005445036913725672,0.019932542,0.19983743,2005179
33,0.04056890297529183,-0.007634610128073597,0.041403063,0.19940035,2005179
34,0.06249900054116559,-0.010489780556198227,0.064493395,0.19883184,2005179
35,0.0855241157313577,-0.013755147317006214,0.08928783,0.19818364,2005179
36,0.10964635132940573,-0.013755147317006214,0.11588337,0.19818364,2005179
37,0.1348660028859176,-0.013755147317006214,0.14438343,0.19818364,2005179
38,0.16118100337364286,-0.014612346179976648,0.17489761,0.19801383,2005179
39,0.18859237902556894,-0.019741433276619976,0.20754863,0.19700079999999998,2005179
40,0.21710060141562096,-0.03283896256642719,0.24246909,0.1944374,2005179
41,0.24670522219199464,-0.03768711108561704,0.2798018,0.19349702,2005179
42,0.27740703711281667,-0.03771532897256531,0.31970343,0.19349156,2005179
43,0.3092040076554107,-0.03771532897256531,0.36234027,0.19349156,2005179
44,0.3420988347307431,-0.04899976564047022,0.40789944,0.19132039,2005179
45,0.3760893272505181,-0.05955467689631471,0.45657724,0.18931164,2005179
46,0.41117636777153577,-0.06289538651046903,0.5085914,0.18868026,2005179
47,0.44735955134965566,-0.07051357252560478,0.5641765999999999,0.18724832,2005179
