,log_redshift,log_mass,redshift,stellarMass,lastProgenitorId
0,0.0,0.0,0.0,3.602676,ERROR
1,0.019736489815027125,-0.018817079393159648,0.019932542,3.535518,8003504
2,0.04056890297529183,-0.018817079393159648,0.041403063,3.535518,8003504
3,0.06249900054116559,-0.018817079393159648,0.064493395,3.535518,8003504
4,0.0855241157313577,-0.018817079393159648,0.08928783,3.535518,8003504
5,0.10964635132940573,-0.018817079393159648,0.11588337,3.535518,8003504
6,0.1348660028859176,-0.018817079393159648,0.14438343,3.535518,8003504
7,0.16118100337364286,-0.018817079393159648,0.17489761,3.535518,8003504
8,0.18859237902556894,-0.018817079393159648,0.20754863,3.535518,8003504
9,0.21710060141562096,-0.022001196571425873,0.24246909,3.5242784,8003504
10,0.24670522219199464,-0.022001196571425873,0.2798018,3.5242784,8003504
11,0.27740703711281667,-0.022001196571425873,0.31970343,3.5242784,8003504
12,0.3092040076554107,-0.022001196571425873,0.36234027,3.5242784,8003504
13,0.3420988347307431,-0.06561606389920359,0.40789944,3.3738713,8003504
14,0.3760893272505181,-0.06561606389920359,0.45657724,3.3738713,8003504
15,0.41117636777153577,-0.1293525821096944,0.5085914,3.1655421,8003504
16,0.44735955134965566,-0.13263357457267344,0.5641765999999999,3.155173,8003504
17,0.4846398084030398,-0.13263357457267344,0.6235901,3.155173,8003504
18,0.5230162946674007,-0.13263357457267344,0.6871088000000001,3.155173,8003504
19,0.5624891644039385,-0.13263357457267344,0.75503564,3.155173,8003504
20,0.6030578533559683,-0.1482875412522165,0.8276991,3.1061666,8003504
21,0.6447247087833795,-0.1482875412522165,0.9054624,3.1061666,8003504
22,0.6874852520511044,-0.16697324398445806,0.98870814,3.0486646,8003504
23,0.7313454962430057,-0.3683497578751597,1.0778745,2.492602,8003504
24,0.7763005834619792,-0.3725832074345214,1.173417,2.482072,8003504
25,0.8223519392883692,-0.3815375041761798,1.2758462,2.459946,8003504
26,0.8695001691685132,-0.4030597102298727,1.3857181,2.4075682,8003504
27,0.9177442749683676,-0.4313987591602356,1.5036365,2.3402977000000003,8003504
28,0.9670867686496291,-0.4682157586119175,1.6302707,2.2557017999999998,8003504
29,1.0175237009192994,-0.5205364100061961,1.7663360000000001,2.1407163,8003504
30,1.0690573800856518,-0.6110121689072046,1.9126327,1.9555368000000002,8003504
31,1.1216864866407106,-0.7047846446662049,2.0700274,1.7804965,8003504
32,1.175414520898475,-0.809354713353177,2.2394855,1.6037139999999999,8003504
33,1.2302380333651295,-0.8947215140136796,2.422044,1.4724908,8003504
34,1.2861594459758827,-0.9939877302334313,2.6188613999999997,1.3333428,8003504
35,1.3431735544795838,-1.3501889611846107,2.8311827000000003,0.9337822,8003504
36,1.4012861702591275,-1.644065940985409,3.060419,0.69601154,8003504
37,1.4604964609863174,-1.913926068190613,3.3080977999999996,0.53139526,8003504
38,1.5208044933724845,-2.1532738251720605,3.575905,0.41828305,8003504
