,log_redshift,log_mass,redshift,m_Crit200,lastProgenitorId
0,0.0,0.0,0.0,22.635271,ERROR
1,0.019736489815027125,-0.011472356133805333,0.019932542,22.377075,3002380
2,0.04056890297529183,-0.015325984977073891,0.041403063,22.291007999999998,3002380
3,0.06249900054116559,-0.015325984977073891,0.064493395,22.291007999999998,3002380
4,0.0855241157313577,-0.023077946594936435,0.08928783,22.118876999999998,3002380
5,0.10964635132940573,0.003795041515991652,0.11588337,22.721335999999997,3002380
6,0.1348660028859176,-0.015325984977073891,0.14438343,22.291007999999998,3002380
7,0.16118100337364286,0.011342319952343674,0.17489761,22.893469,3002380
8,0.18859237902556894,-0.011472356133805333,0.20754863,22.377075,3002380
9,0.21710060141562096,0.003795041515991652,0.24246909,22.721335999999997,3002380
10,0.24670522219199464,0.03364807586073832,0.2798018,23.409863,3002380
11,0.27740703711281667,0.011342319952343674,0.31970343,22.893469,3002380
12,0.3092040076554107,0.0,0.36234027,22.635271,3002380
13,0.3420988347307431,0.003795041515991652,0.40789944,22.721335999999997,3002380
14,0.3760893272505181,-0.01919443167368843,0.45657724,22.204943,3002380
15,0.41117636777153577,-0.05872528423137753,0.5085914,21.344286,3002380
16,0.44735955134965566,-0.129736300809679,0.5641765999999999,19.88117,3002380
17,0.4846398084030398,-0.16498227280244035,0.6235901,19.192644,3002380
18,0.5230162946674007,-0.2540339538740058,0.6871088000000001,17.557398000000003,3002380
19,0.5624891644039385,-0.26884909576510585,0.75503564,17.2992,3002380
20,0.6030578533559683,-0.24427785523868895,0.8276991,17.729528,3002380
21,0.6447247087833795,-0.23943521223435277,0.9054624,17.815594,3002380
22,0.6874852520511044,-0.2589481016674128,0.98870814,17.47133,3002380
23,0.7313454962430057,-0.24427785523868895,1.0778745,17.729528,3002380
24,0.7763005834619792,-0.23943521223435277,1.173417,17.815594,3002380
25,0.8223519392883692,-0.288950293572421,1.2758462,16.954937,3002380
26,0.8695001691685132,-0.21556775042046655,1.3857181,18.245922,3002380
27,0.9177442749683676,-0.24427785523868895,1.5036365,17.729528,3002380
28,0.9670867686496291,-0.23943521223435277,1.6302707,17.815594,3002380
29,1.0175237009192994,-0.27383659825700013,1.7663360000000001,17.213135,3002380
30,1.0690573800856518,-0.3251299079327533,1.9126327,16.352478,3002380
31,1.1216864866407106,-0.609309377202423,2.0700274,12.307391,3002380
32,1.175414520898475,-0.8272218490711717,2.2394855,9.8975525,3002380
33,1.2302380333651295,-1.1777049069578858,2.422044,6.971319,3002380
34,1.2861594459758827,-1.3094741573142792,2.6188613999999997,6.1106625,3002380
35,1.3431735544795838,-1.3674613844332153,2.8311827000000003,5.7664,3002380
36,1.4012861702591275,-1.397766672565104,3.060419,5.594269000000001,3002380
37,1.4604964609863174,-1.4132709177548468,3.3080977999999996,5.508203,3002380
38,1.5208044933724845,-1.477809421947993,3.575905,5.1639404,3002380
39,1.5822070552246459,-1.601862111540357,3.8656828,4.5614805,3002380
40,1.6447024641364116,-1.6403283149938965,4.1794686,4.389349500000001,3002380
41,1.7082973498017446,-1.810953909908747,4.5195555999999995,3.7008237999999998,3002380
42,1.772992635312652,-2.2048582049334255,4.888449,2.4959043999999997,3002380
43,1.8387756163148374,-3.174258718413562,5.288833599999999,0.9467224,3002380
44,1.905663078520301,-2.7995652425652557,5.7238646,1.3770508,3002380
45,1.9736411515136238,-2.6277150620796124,6.1968336,1.6352476999999999,3002380
46,0.0,0.0,0.0,31.930365000000002,3002380
47,0.019736489815027125,-0.06687731036856609,0.019932542,29.864788,12001364
48,0.04056890297529183,-0.08431961204996577,0.041403063,29.348394,12001364
49,0.06249900054116559,-0.10207155649129933,0.064493395,28.831999999999997,12001364
50,0.0855241157313577,-0.12014437181299313,0.08928783,28.315604999999998,12001364
51,0.10964635132940573,-0.09315619334641921,0.11588337,29.090196999999996,12001364
52,0.1348660028859176,-0.09315619334641921,0.14438343,29.090196999999996,12001364
53,0.16118100337364286,-0.08431961204996577,0.17489761,29.348394,12001364
54,0.18859237902556894,-0.07847165379025262,0.20754863,29.520525,12001364
55,0.21710060141562096,-0.08431961204996577,0.24246909,29.348394,12001364
56,0.24670522219199464,-0.06976329270905958,0.2798018,29.778723,12001364
57,0.27740703711281667,-0.07265766173442602,0.31970343,29.692657,12001364
58,0.3092040076554107,-0.11106711887753236,0.36234027,28.573803,12001364
59,0.3420988347307431,-0.0961191697996827,0.40789944,29.004131,12001364
60,0.3760893272505181,-0.09020200446761917,0.45657724,29.176262,12001364
61,0.41117636777153577,-0.09315619334641921,0.5085914,29.090196999999996,12001364
62,0.44735955134965566,-0.10805962125006821,0.5641765999999999,28.659868,12001364
63,0.4846398084030398,-0.10805962125006821,0.6235901,28.659868,12001364
64,0.5230162946674007,-0.09315619334641921,0.6871088000000001,29.090196999999996,12001364
65,0.5624891644039385,-0.14476098679612248,0.75503564,27.62708,12001364
66,0.6030578533559683,-0.18286083162270864,0.8276991,26.594292,12001364
67,0.6447247087833795,-0.2360295106685018,0.9054624,25.217241,12001364
68,0.6874852520511044,-0.3067303083769818,0.98870814,23.495928,12001364
69,0.7313454962430057,-0.3478575832314641,1.0778745,22.549205999999998,12001364
70,0.7763005834619792,-0.3710246411271403,1.173417,22.032812,12001364
71,0.8223519392883692,-0.4149438565367299,1.2758462,21.08609,12001364
72,0.8695001691685132,-0.42314065496700226,1.3857181,20.913957999999997,12001364
73,0.9177442749683676,-0.40681379381432214,1.5036365,21.25822,12001364
74,0.9670867686496291,-0.4149438565367299,1.6302707,21.08609,12001364
75,1.0175237009192994,-0.46516370917917604,1.7663360000000001,20.0533,12001364
76,1.0690573800856518,-0.536304774734069,1.9126327,18.67625,12001364
77,1.1216864866407106,-0.5834832967265368,2.0700274,17.815594,12001364
78,1.175414520898475,-0.5271304163060079,2.2394855,18.848381,12001364
79,1.2302380333651295,-0.4566165660547487,2.422044,20.225433,12001364
80,1.2861594459758827,-0.6691779924249374,2.6188613999999997,16.352478,12001364
81,1.3431735544795838,-0.8727769792289188,2.8311827000000003,13.340179000000001,12001364
