,log_redshift,log_mass,redshift,stellarMass,lastProgenitorId
73,0.9177442749683676,-0.6458875210454278,1.5036365,0.7895907,12001993
74,0.9670867686496291,-0.6943613922291215,1.6302707,0.75222903,12001993
75,1.0175237009192994,-0.7507651041907374,1.7663360000000001,0.7109749,12001993
76,1.0690573800856518,-0.8188496361493326,1.9126327,0.6641796,12001993
77,1.1216864866407106,-0.8323296100954284,2.0700274,0.65528655,12001993
78,1.175414520898475,-0.8850548540549007,2.2394855,0.62163144,12001993
79,1.2302380333651295,-1.161454985081792,2.422044,0.47151327,12001993
80,1.2861594459758827,-1.4307988797660995,2.6188613999999997,0.3601798,12001993
81,1.3431735544795838,-1.8893203827160523,2.8311827000000003,0.22771204,12001993
82,1.4012861702591275,-2.0219275510395307,3.060419,0.19943227,12001993
83,1.4604964609863174,-2.254562544338701,3.3080977999999996,0.15803866,12001993
84,1.5208044933724845,-2.4206069315536056,3.575905,0.13386011,12001993
85,1.5822070552246459,-2.77236630580479,3.8656828,0.09416381,12001993
86,1.6447024641364116,-3.0367237555756375,4.1794686,0.07228947,12001993
87,1.7082973498017446,-3.4057344486359393,4.5195555999999995,0.049982242,12001993
88,1.772992635312652,-3.429531477163355,4.888449,0.048806854000000004,12001993
89,1.8387756163148374,-3.8222609964524255,5.288833599999999,0.032954942,12001993
90,1.905663078520301,-4.193436034147531,5.7238646,0.022736377999999998,12001993
91,1.9736411515136238,-5.485474004544568,6.1968336,0.0062459186,12001993
92,0.0,0.0,0.0,0.9841573,12001993
93,0.019736489815027125,-0.003534332946415919,0.019932542,0.9806851000000001,14001422
94,0.04056890297529183,-0.006440502661028956,0.041403063,0.9778392,14001422
95,0.06249900054116559,-0.009425915041960577,0.064493395,0.9749243000000001,14001422
96,0.0855241157313577,-0.012668813804796116,0.08928783,0.97176784,14001422
97,0.10964635132940573,-0.015616862245534446,0.11588337,0.96890724,14001422
98,0.1348660028859176,-0.019672739220538825,0.14438343,0.96498543,14001422
99,0.16118100337364286,-0.0254822391422076,0.17489761,0.9593956,14001422
100,0.18859237902556894,-0.03201516316050185,0.20754863,0.95314837,14001422
101,0.21710060141562096,-0.041991368179567536,0.24246909,0.94368684,14001422
102,0.24670522219199464,-0.04845955014350044,0.2798018,0.9376026,14001422
103,0.27740703711281667,-0.19917707525541617,0.31970343,0.8064232,14001422
104,0.3092040076554107,-0.2029458780115474,0.36234027,0.80338967,14001422
105,0.3420988347307431,-0.2063726355218103,0.40789944,0.80064136,14001422
106,0.3760893272505181,-0.2063726355218103,0.45657724,0.80064136,14001422
107,0.41117636777153577,-0.2063726355218103,0.5085914,0.80064136,14001422
108,0.44735955134965566,-0.2063726355218103,0.5641765999999999,0.80064136,14001422
109,0.4846398084030398,-0.2063726355218103,0.6235901,0.80064136,14001422
110,0.5230162946674007,-0.2063726355218103,0.6871088000000001,0.80064136,14001422
111,0.5624891644039385,-0.2063726355218103,0.75503564,0.80064136,14001422
112,0.6030578533559683,-0.220007892364192,0.8276991,0.7897985,14001422
113,0.6447247087833795,-0.2568758126636297,0.9054624,0.7612104999999999,14001422
114,0.6874852520511044,-0.3094756021724982,0.98870814,0.7222058000000001,14001422
115,0.7313454962430057,-0.6623592798568099,1.0778745,0.50746435,14001422
116,0.7763005834619792,-0.7895455425877661,1.173417,0.4468577,14001422
117,0.8223519392883692,-0.9875722369626119,1.2758462,0.3665788,14001422
118,0.8695001691685132,-1.1662970608477743,1.3857181,0.30658305,14001422
119,0.9177442749683676,-1.3365771376319902,1.5036365,0.25858089999999995,14001422
120,0.9670867686496291,-1.4165208160834624,1.6302707,0.23871370000000003,14001422
121,1.0175237009192994,-1.5472429736659605,1.7663360000000001,0.20946209,14001422
122,1.0690573800856518,-1.9633768547804353,1.9126327,0.13815951,14001422
123,1.1216864866407106,-2.035990698763747,2.0700274,0.1284828,14001422
124,1.175414520898475,-2.195611543543049,2.2394855,0.10952734,14001422
125,1.2302380333651295,-2.3287785534413943,2.422044,0.09587135,14001422
126,1.2861594459758827,-2.447414952988717,2.6188613999999997,0.085146286,14001422
127,1.3431735544795838,-2.641704900535146,2.8311827000000003,0.07011108,14001422
128,1.4012861702591275,-2.769040556056808,3.060419,0.061728465999999996,14001422
129,1.4604964609863174,-2.8615740409843116,3.3080977999999996,0.056272823,14001422
130,1.5208044933724845,-3.0891075121959495,3.575905,0.044821065,14001422
131,1.5822070552246459,-3.8715002314215656,3.8656828,0.020497143,14001422
132,1.6447024641364116,-4.857361571681079,4.1794686,0.007647846999999999,14001422
133,1.7082973498017446,-5.392235689308459,4.5195555999999995,0.004479673,14001422
134,1.772992635312652,-6.732011305179198,4.888449,0.0011732462,14001422
135,0.0,0.0,0.0,1.050074,14001422
136,0.019736489815027125,-0.011599535815243448,0.019932542,1.0379639999999999,22000992
137,0.04056890297529183,-0.03441527631336807,0.041403063,1.0145502,22000992
138,0.06249900054116559,-0.05421655522966695,0.064493395,0.9946584,22000992
139,0.0855241157313577,-0.0568264307285796,0.08928783,0.99206585,22000992
140,0.10964635132940573,-0.07045584488417006,0.11588337,0.9786363000000001,22000992
141,0.1348660028859176,-0.07829249697574417,0.14438343,0.97099704,22000992
142,0.16118100337364286,-0.09398165161875338,0.17489761,0.9558818000000001,22000992
143,0.18859237902556894,-0.109703064660793,0.20754863,0.9409715,22000992
144,0.21710060141562096,-0.12257036626295374,0.24246909,0.9289413000000001,22000992
145,0.24670522219199464,-0.13807655945355954,0.2798018,0.91464806,22000992
146,0.27740703711281667,-0.15820217841995793,0.31970343,0.8964242,22000992
147,0.3092040076554107,-0.17103071253173022,0.36234027,0.88499784,22000992
148,0.3420988347307431,-0.17374415992815273,0.40789944,0.8825997,22000992
149,0.3760893272505181,-0.5257161678715062,0.45657724,0.6207322,22000992
150,0.41117636777153577,-0.5756942078566366,0.5085914,0.5904716999999999,22000992
151,0.44735955134965566,-0.6548651750627024,0.5641765999999999,0.54552615,22000992
152,0.4846398084030398,-0.7171207857225789,0.6235901,0.51259965,22000992
153,0.5230162946674007,-0.7810461338252883,0.6871088000000001,0.48085693,22000992
154,0.5624891644039385,-0.8513948072462353,0.75503564,0.44819173,22000992
155,0.6030578533559683,-0.9295553910942654,0.8276991,0.41449484,22000992
156,0.6447247087833795,-1.0100005772014118,0.9054624,0.38245666,22000992
157,0.6874852520511044,-1.083709339966356,0.98870814,0.35528013,22000992
158,0.7313454962430057,-1.0909950458815885,1.0778745,0.35270107,22000992
159,0.7763005834619792,-1.3433566876807526,1.173417,0.27403593,22000992
160,0.8223519392883692,-1.3836075729031156,1.2758462,0.26322478,22000992
161,0.8695001691685132,-1.4598531016019103,1.3857181,0.2439011,22000992
162,0.9177442749683676,-1.492783984714469,1.5036365,0.23600003,22000992
163,0.9670867686496291,-1.669708142868494,1.6302707,0.19773105,22000992
164,1.0175237009192994,-1.9845904825246685,1.7663360000000001,0.14431889999999997,22000992
165,1.0690573800856518,-2.0281793808208857,1.9126327,0.13816333,22000992
166,1.1216864866407106,-2.0816119711324084,2.0700274,0.13097467,22000992
167,1.175414520898475,-2.22198975649307,2.2394855,0.11382089999999999,22000992
168,1.2302380333651295,-2.4018695086604804,2.422044,0.09508264,22000992
169,1.2861594459758827,-2.485250760930455,2.6188613999999997,0.08747606,22000992
170,1.3431735544795838,-2.5688914208713447,2.8311827000000003,0.08045713,22000992
171,1.4012861702591275,-2.7096076369326356,3.060419,0.06989599,22000992
172,1.4604964609863174,-2.925687306091368,3.3080977999999996,0.05631318,22000992
173,1.5208044933724845,-3.2646171329166416,3.575905,0.040124968,22000992
174,1.5822070552246459,-3.688090754159357,3.8656828,0.026272563,22000992
175,1.6447024641364116,-4.180317832815732,4.1794686,0.01605946,22000992
176,1.7082973498017446,-4.2415260855322705,4.5195555999999995,0.015105967,22000992
177,1.772992635312652,-4.495943986593453,4.888449,0.011712678999999998,22000992
178,1.8387756163148374,-4.9949593952122315,5.288833599999999,0.007111096999999999,22000992
179,1.905663078520301,-5.831023552539044,5.7238646,0.003082042,22000992
180,0.0,0.0,0.0,1.0236332000000001,22000992
181,0.019736489815027125,-0.003551024193551616,0.019932542,1.0200046999999999,25001095
182,0.04056890297529183,-0.007016122426311507,0.041403063,1.0164764000000002,25001095
183,0.06249900054116559,-0.008406200565396437,0.064493395,1.0150644,25001095
184,0.0855241157313577,-0.008897620169427854,0.08928783,1.0145657,25001095
185,0.10964635132940573,-0.008897620169427854,0.11588337,1.0145657,25001095
186,0.1348660028859176,-0.008897620169427854,0.14438343,1.0145657,25001095
187,0.16118100337364286,-0.008897620169427854,0.17489761,1.0145657,25001095
188,0.18859237902556894,-0.008897620169427854,0.20754863,1.0145657,25001095
189,0.21710060141562096,-0.008930836904140078,0.24246909,1.014532,25001095
190,0.24670522219199464,-0.008930836904140078,0.2798018,1.014532,25001095
191,0.27740703711281667,-0.1871134821275309,0.31970343,0.8489498,25001095
192,0.3092040076554107,-0.2186444185649103,0.36234027,0.82259923,25001095
193,0.3420988347307431,-0.24028529825143013,0.40789944,0.8049887,25001095
194,0.3760893272505181,-0.27757673598703325,0.45657724,0.77552235,25001095
195,0.41117636777153577,-0.32652588306696906,0.5085914,0.7384753000000001,25001095
196,0.44735955134965566,-0.38150236766897516,0.5641765999999999,0.69897234,25001095
197,0.4846398084030398,-0.4259660035854383,0.6235901,0.6685743000000001,25001095
198,0.5230162946674007,-0.4620223969670558,0.6871088000000001,0.64489734,25001095
199,0.5624891644039385,-0.5026207801204137,0.75503564,0.6192399000000001,25001095
200,0.6030578533559683,-0.5316663380990178,0.8276991,0.60151243,25001095
201,0.6447247087833795,-0.5717568212353966,0.9054624,0.5778745,25001095
202,0.6874852520511044,-0.6288736453913135,0.98870814,0.54579306,25001095
203,0.7313454962430057,-0.6762108804313676,1.0778745,0.5205587,25001095
204,0.7763005834619792,-0.7050538602295027,1.173417,0.5057587,25001095
205,0.8223519392883692,-0.724749206544743,1.2758462,0.49589506,25001095
206,0.8695001691685132,-0.7924252185203308,1.3857181,0.46344528,25001095
207,0.9177442749683676,-0.8444651830130031,1.5036365,0.43994440000000007,25001095
208,0.9670867686496291,-0.925131679153232,1.6302707,0.40584928,25001095
209,1.0175237009192994,-0.9791028595282449,1.7663360000000001,0.38452572,25001095
210,1.0690573800856518,-1.0392072613731642,1.9126327,0.36209488,25001095
211,1.1216864866407106,-1.1107376241697364,2.0700274,0.33709875,25001095
212,1.175414520898475,-1.213721824211457,2.2394855,0.30411068,25001095
213,1.2302380333651295,-1.2698291147446532,2.422044,0.2875177,25001095
214,1.2861594459758827,-1.3676013018504527,2.6188613999999997,0.260737,25001095
215,1.3431735544795838,-1.4643241198072123,2.8311827000000003,0.23669903,25001095
216,1.4012861702591275,-1.5793696293611752,3.060419,0.2109759,25001095
217,1.4604964609863174,-1.7130450298440922,3.3080977999999996,0.18457733,25001095
218,1.5208044933724845,-2.0834921981710885,3.575905,0.1274369,25001095
219,1.5822070552246459,-2.1511809272389426,3.8656828,0.119096324,25001095
220,1.6447024641364116,-2.240421008386347,4.1794686,0.10892859,25001095
221,1.7082973498017446,-2.4600847595333235,4.5195555999999995,0.08744664,25001095
222,1.772992635312652,-2.8569996769889037,4.888449,0.058798354000000004,25001095
223,1.8387756163148374,-3.8388247256110186,5.288833599999999,0.022027437,25001095
224,1.905663078520301,-4.270350701141745,5.7238646,0.014307199,25001095
225,1.9736411515136238,-4.464557740149016,6.1968336,0.011781798000000001,25001095
226,2.042723938132173,-5.516165881878022,6.7115865,0.0041162709999999995,25001095
227,0.0,0.0,0.0,4.7264040000000005,25001095
228,0.019736489815027125,-0.007541477034945369,0.019932542,4.690894,27000313
