,log_redshift,log_mass,redshift,m_Crit200,lastProgenitorId
0,0.0,0.0,0.0,1.8934448,ERROR
1,0.019736489815027125,-0.04652003072454773,0.019932542,1.8073791000000001,2002119
2,0.06249900054116559,-0.04652003072454773,0.064493395,1.8073791000000001,2002119
3,0.0855241157313577,0.0,0.08928783,1.8934448,2002119
4,0.10964635132940573,0.08701130657123778,0.11588337,2.0655759999999996,2002119
5,0.1348660028859176,0.127833363059678,0.14438343,2.1516417999999997,2002119
6,0.16118100337364286,0.04445172583080396,0.17489761,1.9795104,2002119
7,0.18859237902556894,0.127833363059678,0.20754863,2.1516417999999997,2002119
8,0.21710060141562096,0.16705404403717158,0.24246909,2.2377074,2002119
9,0.5230162946674007,0.46430562623868366,0.6871088000000001,3.0122986000000003,2002119
10,0.5624891644039385,0.31015493534567856,0.75503564,2.5819702,2002119
11,0.6030578533559683,0.16705404403717158,0.8276991,2.2377074,2002119
12,0.6447247087833795,0.0,0.9054624,1.8934448,2002119
13,0.6874852520511044,-0.09531015339742913,0.98870814,1.7213135,2002119
14,0.7313454962430057,-0.04652003072454773,1.0778745,1.8073791000000001,2002119
15,0.7763005834619792,-0.318453704711639,1.173417,1.3770508,2002119
16,0.8223519392883692,-0.45198522182581874,1.2758462,1.2049193,2002119
17,0.8695001691685132,0.04445172583080396,1.3857181,1.9795104,2002119
18,0.9177442749683676,0.127833363059678,1.5036365,2.1516417999999997,2002119
19,0.9670867686496291,0.127833363059678,1.6302707,2.1516417999999997,2002119
20,1.0175237009192994,0.08701130657123778,1.7663360000000001,2.0655759999999996,2002119
21,1.0690573800856518,-0.3829922452142668,1.9126327,1.2909851,2002119
22,0.0,0.0,0.0,3.8729553,2002119
23,0.019736489815027125,-0.04546241550897313,0.019932542,3.7008237999999998,2002201
24,0.04056890297529183,-0.02247286289389758,0.041403063,3.7868896,2002201
25,0.06249900054116559,0.0,0.064493395,3.8729553,2002201
26,0.0855241157313577,-0.04546241550897313,0.08928783,3.7008237999999998,2002201
27,0.10964635132940573,-0.06899286595407801,0.11588337,3.6147583,2002201
28,0.1348660028859176,-0.11778301629132676,0.14438343,3.442627,2002201
29,0.16118100337364286,-0.22314362877444066,0.17489761,3.098364,2002201
30,0.18859237902556894,-0.19574454991034,0.20754863,3.18443,2002201
31,0.21710060141562096,-0.09309045329439393,0.24246909,3.5286925000000005,2002201
32,0.24670522219199464,0.04348505096040864,0.2798018,4.0450864,2002201
33,0.27740703711281667,0.06453844367734013,0.31970343,4.131151999999999,2002201
34,0.6874852520511044,0.8280664586011396,0.98870814,8.864764,2002201
35,0.7313454962430057,0.7680485709846419,1.0778745,8.348371,2002201
36,0.7763005834619792,0.6706742912591513,1.173417,7.573778999999999,2002201
37,0.8223519392883692,0.6592455914896705,1.2758462,7.4877133,2002201
38,0.8695001691685132,0.6476847650509722,1.3857181,7.4016475999999995,2002201
39,0.9177442749683676,0.7041969818468665,1.5036365,7.831975999999999,2002201
40,0.9670867686496291,0.715126056126237,1.6302707,7.9180417,2002201
41,1.0175237009192994,0.7472144059070753,1.7663360000000001,8.176239,2002201
42,1.0690573800856518,0.8377283505310703,1.9126327,8.9508295,2002201
43,1.1216864866407106,0.7041969818468665,2.0700274,7.831975999999999,2002201
44,1.175414520898475,0.6476847650509722,2.2394855,7.4016475999999995,2002201
45,1.2302380333651295,0.336472214489719,2.422044,5.4221373,2002201
46,1.2861594459758827,0.12516317940587743,2.6188613999999997,4.389349500000001,2002201
47,1.3431735544795838,0.12516317940587743,2.8311827000000003,4.389349500000001,2002201
48,1.4012861702591275,-0.06899286595407801,3.060419,3.6147583,2002201
49,1.4604964609863174,-0.04546241550897313,3.3080977999999996,3.7008237999999998,2002201
50,1.5208044933724845,-0.3726753502518182,3.575905,2.6680357000000003,2002201
51,1.5822070552246459,-0.6286087368826052,3.8656828,2.0655759999999996,2002201
52,1.6447024641364116,-0.8109301968512721,4.1794686,1.7213135,2002201
53,1.7082973498017446,-1.8607524126423634,4.5195555999999995,0.60245967,2002201
54,0.0,0.0,0.0,1.6352476999999999,2002201
55,0.019736489815027125,0.05129337082856643,0.019932542,1.7213135,2002280
56,0.04056890297529183,-0.11122560992965386,0.041403063,1.4631163999999999,2002280
57,0.06249900054116559,-0.11122560992965386,0.064493395,1.4631163999999999,2002280
58,0.0855241157313577,0.0,0.08928783,1.6352476999999999,2002280
59,0.10964635132940573,-0.054067241654547564,0.11588337,1.549182,2002280
60,0.1348660028859176,-0.054067241654547564,0.14438343,1.549182,2002280
61,0.16118100337364286,-0.054067241654547564,0.17489761,1.549182,2002280
62,0.18859237902556894,-0.054067241654547564,0.20754863,1.549182,2002280
63,0.21710060141562096,-0.054067241654547564,0.24246909,1.549182,2002280
64,0.24670522219199464,0.1000834935014477,0.2798018,1.8073791000000001,2002280
65,0.27740703711281667,0.19105525005679944,0.31970343,1.9795104,2002280
66,0.5624891644039385,0.9473813776009662,0.75503564,4.217218,2002280
67,0.6030578533559683,0.9873867470857158,0.8276991,4.389349500000001,2002280
68,0.6447247087833795,1.025852950539255,0.9054624,4.5614805,2002280
69,0.6874852520511044,0.9473813776009662,0.98870814,4.217218,2002280
70,0.7313454962430057,0.905708618640247,1.0778745,4.0450864,2002280
71,0.7763005834619792,0.7691331143854445,1.173417,3.5286925000000005,2002280
72,0.8223519392883692,0.5212969637648202,1.2758462,2.7541015,2002280
73,0.8695001691685132,0.4895482174280201,1.3857181,2.6680357000000003,2002280
74,0.9177442749683676,0.4895482174280201,1.5036365,2.6680357000000003,2002280
75,0.9670867686496291,1.025852950539255,1.6302707,4.5614805,2002280
76,1.0175237009192994,0.7932307017257603,1.7663360000000001,3.6147583,2002280
77,1.0690573800856518,0.6664790177694985,1.9126327,3.18443,2002280
78,1.1216864866407106,0.7691331143854445,2.0700274,3.5286925000000005,2002280
79,1.175414520898475,0.6390799389053977,2.2394855,3.098364,2002280
80,1.2302380333651295,0.4228568571461868,2.422044,2.4959043999999997,2002280
81,1.2861594459758827,0.3513979094870791,2.6188613999999997,2.3237731,2002280
82,1.3431735544795838,-0.054067241654547564,2.8311827000000003,1.549182,2002280
83,1.4012861702591275,0.05129337082856643,3.060419,1.7213135,2002280
84,1.4604964609863174,0.05129337082856643,3.3080977999999996,1.7213135,2002280
85,1.5208044933724845,-0.17185018048564343,3.575905,1.3770508,2002280
86,1.5822070552246459,-0.4595323497627121,3.8656828,1.0327879999999998,2002280
87,0.0,0.0,0.0,3.2704953999999997,2002280
88,0.019736489815027125,-0.11122560992965386,0.019932542,2.9262327999999997,2002358
89,0.04056890297529183,-0.11122560992965386,0.041403063,2.9262327999999997,2002358
90,0.06249900054116559,-0.14107861864417748,0.064493395,2.8401669999999997,2002358
91,0.0855241157313577,-0.11122560992965386,0.08928783,2.9262327999999997,2002358
92,0.10964635132940573,-0.08223803009526615,0.11588337,3.0122986000000003,2002358
93,0.1348660028859176,0.025975525603782468,0.14438343,3.3565612000000002,2002358
94,0.16118100337364286,0.10008352116581495,0.17489761,3.6147583,2002358
95,0.18859237902556894,0.21256143808030165,0.20754863,4.0450864,2002358
96,0.44735955134965566,0.2542341970410209,0.5641765999999999,4.217218,2002358
97,0.4846398084030398,0.274436910523742,0.6235901,4.3032837,2002358
98,0.5230162946674007,0.2542341970410209,0.6871088000000001,4.217218,2002358
99,0.5624891644039385,0.21256143808030165,0.75503564,4.0450864,2002358
100,0.6030578533559683,0.19105527531557012,0.8276991,3.9590209,2002358
101,0.6447247087833795,0.12361397161091986,0.9054624,3.7008237999999998,2002358
102,0.6874852520511044,0.16907638711989312,0.98870814,3.8729553,2002358
103,0.7313454962430057,0.19105527531557012,1.0778745,3.9590209,2002358
104,0.7763005834619792,0.31365756826316704,1.173417,4.4754148,2002358
105,0.8223519392883692,0.31365756826316704,1.2758462,4.4754148,2002358
106,0.8695001691685132,0.274436910523742,1.3857181,4.3032837,2002358
107,0.9177442749683676,0.3877655244566764,1.5036365,4.819677400000001,2002358
108,0.9670867686496291,0.4054650877238927,1.6302707,4.905743,2002358
109,1.0175237009192994,0.16907638711989312,1.7663360000000001,3.8729553,2002358
110,1.0690573800856518,-0.054067241654547564,1.9126327,3.098364,2002358
111,1.1216864866407106,-0.14107861864417748,2.0700274,2.8401669999999997,2002358
112,1.175414520898475,-0.37948961229677824,2.2394855,2.2377074,2002358
113,1.2302380333651295,-0.14107861864417748,2.422044,2.8401669999999997,2002358
114,1.2861594459758827,-0.14107861864417748,2.6188613999999997,2.8401669999999997,2002358
115,1.3431735544795838,-0.1718502167951251,2.8311827000000003,2.7541015,2002358
116,1.4012861702591275,-0.054067241654547564,3.060419,3.098364,2002358
117,1.4604964609863174,-0.3053816561032689,3.3080977999999996,2.4098387000000003,2002358
118,1.5208044933724845,-0.37948961229677824,3.575905,2.2377074,2002358
119,1.5822070552246459,-0.5465436563339497,3.8656828,1.8934448,2002358
120,1.6447024641364116,-1.239690836893895,4.1794686,0.9467224,2002358
121,0.0,0.0,0.0,1.4631163999999999,2002358
122,0.019736489815027125,0.0,0.019932542,1.4631163999999999,2002368
123,0.04056890297529183,0.11122560992965375,0.041403063,1.6352476999999999,2002368
124,0.06249900054116559,0.05715836827510625,0.064493395,1.549182,2002368
125,0.0855241157313577,0.0,0.08928783,1.4631163999999999,2002368
126,0.1348660028859176,-0.060624570555989556,0.14438343,1.3770508,2002368
127,0.16118100337364286,-0.060624570555989556,0.17489761,1.3770508,2002368
128,0.0,0.0,0.0,1.1188537,2002368
129,0.019736489815027125,0.0,0.019932542,1.1188537,2002376
130,0.04056890297529183,-0.08004273746593385,0.041403063,1.0327879999999998,2002376
131,0.06249900054116559,0.26826400236712444,0.064493395,1.4631163999999999,2002376
132,0.0855241157313577,0.26826400236712444,0.08928783,1.4631163999999999,2002376
133,0.10964635132940573,0.6131044430940115,0.11588337,2.0655759999999996,2002376
134,0.1348660028859176,0.7308875217838575,0.14438343,2.3237731,2002376
135,0.0,0.0,0.0,1.1188537,2002376
136,0.019736489815027125,0.0,0.019932542,1.1188537,2002376
137,0.04056890297529183,-0.08004273746593385,0.041403063,1.0327879999999998,2002376
138,0.06249900054116559,0.26826400236712444,0.064493395,1.4631163999999999,2002376
139,0.0855241157313577,0.26826400236712444,0.08928783,1.4631163999999999,2002376
140,0.10964635132940573,0.6131044430940115,0.11588337,2.0655759999999996,2002376
141,0.1348660028859176,0.7308875217838575,0.14438343,2.3237731,2002376
142,0.0,0.0,0.0,1.8073791000000001,2002376
143,0.019736489815027125,-0.21130910343110154,0.019932542,1.4631163999999999,2002379
144,0.0,0.0,0.0,2.6680357000000003,2002379
145,0.0855241157313577,0.03174874633680004,0.08928783,2.7541015,3002282
146,0.27740703711281667,0.12136093303665892,0.31970343,3.0122986000000003,3002282
147,0.3760893272505181,0.1495317214773776,0.45657724,3.098364,3002282
148,0.41117636777153577,0.20359896313192508,0.5085914,3.2704953999999997,3002282
149,0.44735955134965566,0.3502024873579207,0.5641765999999999,3.7868896,3002282
150,0.4846398084030398,0.22957448873570765,0.6235901,3.3565612000000002,3002282
151,0.5230162946674007,0.12136093303665892,0.6871088000000001,3.0122986000000003,3002282
152,0.5624891644039385,0.0,0.75503564,2.6680357000000003,3002282
153,0.6030578533559683,0.06252034448774761,0.8276991,2.8401669999999997,3002282
154,0.6447247087833795,0.0,0.9054624,2.6680357000000003,3002282
155,0.6874852520511044,0.0,0.98870814,2.6680357000000003,3002282
156,0.7763005834619792,0.17693080034147812,1.173417,3.18443,3002282
157,0.8223519392883692,0.0,1.2758462,2.6680357000000003,3002282
158,0.8695001691685132,-0.06669136028183333,1.3857181,2.4959043999999997,3002282
159,0.9177442749683676,0.0,1.5036365,2.6680357000000003,3002282
160,0.9670867686496291,-0.13815030794094105,1.6302707,2.3237731,3002282
161,1.0175237009192994,0.09237335320227129,1.7663360000000001,2.9262327999999997,3002282
162,1.0690573800856518,-0.06669136028183333,1.9126327,2.4959043999999997,3002282
163,1.1216864866407106,-0.29849296737122083,2.0700274,1.9795104,3002282
164,1.175414520898475,-0.25593338663078696,2.2394855,2.0655759999999996,3002282
165,1.2302380333651295,-0.25593338663078696,2.422044,2.0655759999999996,3002282
166,1.2861594459758827,-0.600773827357674,2.6188613999999997,1.4631163999999999,3002282
167,1.3431735544795838,-0.29849296737122083,2.8311827000000003,1.9795104,3002282
168,1.4012861702591275,-0.38946472392657233,3.060419,1.8073791000000001,3002282
169,1.4604964609863174,-0.6613983979136635,3.3080977999999996,1.3770508,3002282
170,0.0,0.0,0.0,4.4754148,3002282
171,0.019736489815027125,-0.05942337122214622,0.019932542,4.217218,4001969
172,0.04056890297529183,-0.10109613018286542,0.041403063,4.0450864,4001969
173,0.06249900054116559,-0.03922065773942499,0.064493395,4.3032837,4001969
174,0.0855241157313577,-0.05942337122214622,0.08928783,4.217218,4001969
175,0.10964635132940573,-0.019418001737396582,0.11588337,4.389349500000001,4001969
176,0.1348660028859176,0.0,0.14438343,4.4754148,4001969
177,0.16118100337364286,0.019048201716142663,0.17489761,4.5614805,4001969
178,0.18859237902556894,0.019048201716142663,0.20754863,4.5614805,4001969
179,0.21710060141562096,0.05608950727703815,0.24246909,4.733612,4001969
180,0.24670522219199464,0.05608950727703815,0.2798018,4.733612,4001969
181,0.27740703711281667,0.10919932894865621,0.31970343,4.991809,4001969
182,0.3092040076554107,0.1596301221486862,0.36234027,5.2500057,4001969
183,0.6447247087833795,0.33921574582951985,0.9054624,6.282794,4001969
184,0.6874852520511044,0.22314364069139603,0.98870814,5.594269000000001,4001969
185,0.7313454962430057,0.25344892882328446,1.0778745,5.7664,4001969
186,0.7763005834619792,0.12629376774058496,1.173417,5.077874700000001,4001969
187,0.8223519392883692,0.19189103334644503,1.2758462,5.4221373,4001969
188,0.8695001691685132,0.2384109936526008,1.3857181,5.680333999999999,4001969
189,0.9177442749683676,0.20763939550165303,1.5036365,5.508203,4001969
190,0.9670867686496291,0.10919932894865621,1.6302707,4.991809,4001969
191,1.0175237009192994,0.2384109936526008,1.7663360000000001,5.680333999999999,4001969
192,1.0690573800856518,0.07410795619350927,1.9126327,4.819677400000001,4001969
193,1.1216864866407106,-0.05942337122214622,2.0700274,4.217218,4001969
194,1.175414520898475,-0.21357404709735203,2.2394855,3.6147583,4001969
195,1.2302380333651295,-0.4547361869073445,2.422044,2.8401669999999997,4001969
196,1.2861594459758827,-0.4547361869073445,2.6188613999999997,2.8401669999999997,4001969
197,1.3431735544795838,-0.5839478916769255,2.8311827000000003,2.4959043999999997,4001969
198,1.4012861702591275,-0.7323678615374388,3.060419,2.1516417999999997,4001969
199,1.4604964609863174,-0.815749498766313,3.3080977999999996,1.9795104,4001969
200,1.5208044933724845,-1.0068047488231124,3.575905,1.6352476999999999,4001969
201,1.5822070552246459,-1.3121864464229356,3.8656828,1.2049193,4001969
