,log_redshift,log_mass,redshift,stellarMass,lastProgenitorId
0,0.0,0.0,0.0,30.739763,ERROR
1,0.019736489815027125,0.0,0.019932542,30.739763,1000020002324
2,0.04056890297529183,0.0,0.041403063,30.739763,1000020002324
3,0.06249900054116559,-0.000927926155353948,0.064493395,30.711252,1000020002324
4,0.0855241157313577,-0.003055630606468563,0.08928783,30.645977000000002,1000020002324
5,0.10964635132940573,-0.05692529787888165,0.11588337,29.038767,1000020002324
6,0.1348660028859176,-0.05692529787888165,0.14438343,29.038767,1000020002324
7,0.16118100337364286,-0.339110392233962,0.17489761,21.899124,1000020002324
8,0.18859237902556894,-0.34628953756169767,0.20754863,21.74247,1000020002324
9,0.21710060141562096,-0.35078208536209665,0.24246909,21.64501,1000020002324
10,0.24670522219199464,-0.35078208536209665,0.2798018,21.64501,1000020002324
11,0.27740703711281667,-0.5052780390752488,0.31970343,18.546460999999997,1000020002324
12,0.3092040076554107,-0.5052780390752488,0.36234027,18.546460999999997,1000020002324
13,0.3420988347307431,-0.5052780390752488,0.40789944,18.546460999999997,1000020002324
14,0.3760893272505181,-0.6641902875749195,0.45657724,15.821451999999999,1000020002324
15,0.41117636777153577,-0.8405467812253088,0.5085914,13.263425,1000020002324
16,0.44735955134965566,-0.8630020735521309,0.5641765999999999,12.968910000000001,1000020002324
17,0.4846398084030398,-0.8656021996380019,0.6235901,12.935233,1000020002324
18,0.5230162946674007,-0.8925647481389407,0.6871088000000001,12.591126,1000020002324
19,0.5624891644039385,-0.90172337831635,0.75503564,12.476335,1000020002324
20,0.6030578533559683,-1.0159913027029397,0.8276991,11.129127,1000020002324
21,0.6447247087833795,-1.0212865747214437,0.9054624,11.070350999999999,1000020002324
22,0.6874852520511044,-1.265434751716433,0.98870814,8.672198,1000020002324
23,0.7313454962430057,-1.348405606901443,1.0778745,7.9817,1000020002324
24,0.7763005834619792,-1.3508570600902072,1.173417,7.9621572,1000020002324
25,0.8223519392883692,-1.4092015297378326,1.2758462,7.5109015,1000020002324
26,0.8695001691685132,-1.4107529459416894,1.3857181,7.499258,1000020002324
27,0.9177442749683676,-1.553027469807069,1.5036365,6.5047296999999995,1000020002324
