galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
4000015000060,4000015000063,4000015000059,4000015000085,16000700000001,16000700000000,4000015000000,4000015000061,-1,2,16,7.272188,17.041002,28722,3.0469453,26.650661,56.169422,158751,0,2,6,66.97335,-187.85263,-189.62062,25,1.2049193,0.0061899708,91.49654,100.13757,0.059329543,0.0105083585,0.0,0.0,0.0,0.0,3.576194E-4,2.7981589E-5,0.0,0.0,0.0,0.74795777,0.0,41.449615,0.0015352918,0.0033246418,-18.489307,-18.548527,-18.755436,-18.992783,-19.851662,99.0,99.0,99.0,99.0,99.0,-18.242949,-18.348177,-18.594173,-18.874863,-19.815351,0.13409741,21
4000015000061,4000015000063,4000015000060,4000015000086,15000700000002,15000700000002,4000015000000,4000015000062,-1,2,15,7.8832035,7.831976,28722,2.9917142,26.717136,56.242443,158751,0,2,6,132.94173,-92.906525,-78.31489,25,1.2049193,0.0061899708,91.49654,100.13757,0.07620464,0.008145014,0.0,0.0,0.0,0.0,3.1936762E-4,1.6106187E-5,0.0,0.0,0.0,1.1115264,0.0,41.449615,0.0015352918,0.0033246418,-18.516275,-18.545202,-18.735588,-18.938614,-19.728434,99.0,99.0,99.0,99.0,99.0,-18.30793,-18.376015,-18.599945,-18.83955,-19.698307,0.085292146,95
4000015000062,4000015000063,4000015000061,4000015000090,14000700000087,14000700000087,4000015000000,4000015000063,-1,0,14,8.549912,1.2049193,28722,2.973292,26.77249,56.273937,158751,0,2,6,50.304382,-104.935905,-57.951157,25,1.2049193,0.0061899708,91.49654,100.13757,0.09908189,0.004941078,0.0,0.0041347146,0.09565659,0.0,2.2441958E-4,6.0536295E-6,0.0,2.1720193E-6,2.7411523E-5,1.2204727,0.0,41.449615,0.0015352918,0.0033246418,-18.393272,-18.350723,-18.47757,-18.598177,-19.147327,99.0,99.0,99.0,99.0,99.0,-18.232693,-18.221617,-18.374796,-18.521912,-19.123365,0.04745039,707
4000015000063,4000015000063,4000015000062,4000015000091,13000700000036,13000700000036,4000015000000,-1,-1,0,13,9.277915,0.86065674,28722,2.9629662,26.7821,56.29124,158751,0,2,6,38.775112,-81.96157,-37.533764,26,0.86065674,0.005142472,84.83967,103.97023,0.08755763,0.0017385941,0.0,0.0112291565,0.044871505,0.0,8.5711305E-5,8.6433164E-7,0.0,1.4054829E-6,3.5238277E-6,0.7293306,0.0,42.095043,0.0011929624,0.004575415,-17.821857,-17.694515,-17.752764,-17.780144,-17.94463,99.0,99.0,99.0,99.0,99.0,-17.708603,-17.597506,-17.670242,-17.712389,-17.913519,0.01589496,7
4000015000064,4000015000071,4000015000039,4000015000040,23000700000000,23000700000000,4000015000000,4000015000065,-1,2,23,4.1794686,383.3365,28722,3.003432,26.409306,56.14562,158751,0,2,6,-181.4815,-262.70966,83.25461,32,2.4959044,0.010454595,101.3282,100.94842,0.04705602,0.030567572,0.0,0.0,0.0,0.0,5.949287E-4,1.4464163E-4,0.0,0.0,0.0,0.20888466,0.0,42.616764,0.0019654634,0.007295182,-18.367811,-18.58526,-18.888538,-19.191824,-20.206635,99.0,99.0,99.0,99.0,99.0,-18.118013,-18.389284,-18.733982,-19.081516,-20.175455,0.5083319,278
4000015000065,4000015000071,4000015000064,4000015000041,22000700000000,22000700000000,4000015000000,4000015000066,-1,2,22,4.5195556,278.59457,28722,3.0490506,26.40655,56.054424,158751,0,2,6,84.54914,343.97064,220.45876,32,2.4959044,0.010454595,101.3282,100.94842,0.055530146,0.029380782,0.0,0.0,0.0,0.0,6.344955E-4,1.3041619E-4,0.0,0.0,0.0,0.3897134,0.0,42.616764,0.0019654634,0.007295182,-18.650537,-18.8139,-19.08667,-19.374664,-20.352966,99.0,99.0,99.0,99.0,99.0,-18.408657,-18.625021,-18.936619,-19.26553,-20.317755,0.38926739,673
4000015000066,4000015000071,4000015000065,4000015000042,21000700000000,21000700000000,4000015000000,4000015000067,-1,2,21,4.888449,216.62729,28722,2.9117537,26.153845,55.872707,158748,0,2,6,49.092163,381.5935,382.5992,32,2.4959044,0.010454595,101.3282,100.94842,0.070163265,0.027331423,0.0,0.0,0.0,0.0,6.8124325E-4,1.0891742E-4,0.0,0.0,0.0,0.6932173,0.0,42.616764,0.0019654634,0.007295182,-18.91391,-19.039549,-19.289852,-19.565823,-20.509544,99.0,99.0,99.0,99.0,99.0,-18.675287,-18.848497,-19.136328,-19.453608,-20.4741,0.28686643,267
4000015000067,4000015000071,4000015000066,4000015000066,20000700000037,20000700000037,4000015000000,4000015000068,-1,2,20,5.2888336,13.340179,28722,2.999706,25.985811,55.73161,158749,0,2,6,-349.36252,330.34317,164.25371,32,2.4959044,0.010454595,101.3282,100.94842,0.094197206,0.023965487,0.0,0.0,0.0,0.0,7.111616E-4,8.0233345E-5,0.0,0.0,0.0,1.1786628,0.0,42.616764,0.0019654634,0.007295182,-19.139471,-19.224228,-19.446135,-19.699575,-20.59174,99.0,99.0,99.0,99.0,99.0,-18.873266,-19.01157,-19.274763,-19.573421,-20.549522,0.20151708,820
4000015000068,4000015000071,4000015000067,4000015000067,19000700000102,19000700000102,4000015000000,4000015000069,-1,2,19,5.7238646,8.606567,28722,3.1648216,25.874914,55.682945,158749,0,2,6,-227.67236,132.7993,73.18725,32,2.4959044,0.010454595,101.3282,100.94842,0.13185768,0.01869117,0.0,0.0,0.0,0.0,6.7057676E-4,4.760308E-5,0.0,0.0,0.0,1.9204528,0.0,42.616764,0.0019654634,0.007295182,-19.22262,-19.279808,-19.487999,-19.714123,-20.564295,99.0,99.0,99.0,99.0,99.0,-19.038055,-19.131502,-19.369585,-19.62765,-20.538025,0.13438085,141
4000015000069,4000015000071,4000015000068,4000015000070,18000700000449,18000700000449,4000015000000,4000015000070,-1,0,18,6.1968336,2.4959044,28722,3.221078,25.797066,55.595257,158745,0,2,6,-182.28082,120.59524,135.06645,32,2.4959044,0.010454595,101.3282,100.94842,0.18827769,0.010789603,0.0,0.044183496,0.16879648,0.0,4.6634645E-4,1.885304E-5,0.0,2.1656202E-5,6.1018054E-5,1.4995525,0.0,42.616764,0.0019654634,0.007295182,-18.985779,-18.96785,-19.119963,-19.282198,-19.9725,99.0,99.0,99.0,99.0,99.0,-18.792253,-18.817059,-19.003448,-19.198303,-19.948263,0.09488552,21
4000015000070,4000015000071,4000015000069,4000015000071,17000700000309,17000700000309,4000015000000,4000015000071,-1,0,17,6.7115865,1.2909851,28722,3.3258045,25.77192,55.546314,158745,0,2,6,-166.68031,108.754906,127.82692,32,1.2909851,0.007835845,84.17588,95.2668,0.09762477,0.0051273024,0.0,5.4994185E-4,0.1087565,0.0,2.3012693E-4,5.886003E-6,0.0,3.3567343E-7,3.350941E-5,0.7907361,0.0,39.908554,0.0022525785,0.0017303099,-18.073875,-18.064775,-18.21759,-18.371996,-18.989141,99.0,99.0,99.0,99.0,99.0,-18.03622,-18.035381,-18.19482,-18.355711,-18.984552,0.07122672,326
4000015000071,4000015000071,4000015000070,4000015000072,16000700000278,16000700000278,4000015000000,-1,-1,0,16,7.272188,1.1188537,28722,3.402254,25.699375,55.47598,158745,0,2,6,-142.61401,92.75082,103.46746,25,1.1188537,0.0069674193,83.10375,91.97863,0.10239649,0.0023931763,0.0,0.016950836,0.06512099,0.0,1.16444666E-4,1.3567158E-6,0.0,2.405697E-6,5.7495513E-6,0.7573988,0.0,42.18548,0.0013846508,0.0065095983,-17.912148,-17.7489,-17.774643,-17.771729,-17.957123,99.0,99.0,99.0,99.0,99.0,-17.886631,-17.728048,-17.757805,-17.75924,-17.953068,0.021247981,319
4000015000072,4000015000080,4000015000038,4000015000039,24000700000000,24000700000000,4000015000000,4000015000073,4000015000081,2,24,3.8656828,491.60712,28722,2.9720209,25.951334,56.12967,158749,0,2,6,-42.391026,296.77353,118.35124,29,2.4959054,0.009761611,104.86324,122.05321,0.020729806,0.017383054,0.0,0.0,0.0,0.0,2.9455725E-4,8.408512E-5,0.0,0.0,0.0,0.0014764356,0.0,44.212013,0.0010393842,0.00880591,-17.044523,-17.428833,-17.82092,-18.1622,-19.226423,99.0,99.0,99.0,99.0,99.0,-15.783372,-16.338654,-16.900259,-17.458612,-19.001118,0.8125402,824
4000015000073,4000015000080,4000015000072,4000015000040,23000700000000,23000700000000,4000015000000,4000015000074,-1,2,23,4.1794686,383.3365,28722,2.9912686,26.052704,56.026176,158749,0,2,6,-4.07101,-580.41736,163.4866,29,2.4959054,0.009761611,104.86324,122.05321,0.020794367,0.017374014,0.0,0.0,0.0,0.0,2.9499817E-4,8.3956744E-5,0.0,0.0,0.0,0.005609885,0.0,44.212013,0.0010393842,0.00880591,-17.269688,-17.59727,-17.955513,-18.282864,-19.326942,99.0,99.0,99.0,99.0,99.0,-16.004782,-16.503998,-17.032236,-17.577232,-19.100945,0.6657218,551
4000015000074,4000015000080,4000015000073,4000015000041,22000700000000,22000700000000,4000015000000,4000015000075,-1,2,22,4.5195556,278.59457,28722,2.921445,26.384771,56.031372,158750,0,2,6,145.4883,-293.1749,-167.82657,29,2.4959054,0.009761611,104.86324,122.05321,0.02102195,0.017342143,0.0,0.0,0.0,0.0,2.965406E-4,8.350594E-5,0.0,0.0,0.0,0.019275881,0.0,44.212013,0.0010393842,0.00880591,-17.525175,-17.788523,-18.107485,-18.418106,-19.434856,99.0,99.0,99.0,99.0,99.0,-16.241657,-16.68035,-17.171505,-17.702227,-19.204391,0.5302506,133
4000015000075,4000015000080,4000015000074,4000015000042,21000700000000,21000700000000,4000015000000,4000015000076,-1,2,21,4.888449,216.62729,28722,2.9559543,26.353886,56.060246,158749,0,2,6,-113.187325,285.6992,178.65416,29,2.4959054,0.009761611,104.86324,122.05321,0.021745726,0.017240776,0.0,0.0,0.0,0.0,3.0132834E-4,8.2089486E-5,0.0,0.0,0.0,0.06019725,0.0,44.212013,0.0010393842,0.00880591,-17.803427,-18.013687,-18.302917,-18.601604,-19.590677,99.0,99.0,99.0,99.0,99.0,-16.489069,-16.876858,-17.341177,-17.864653,-19.35278,0.40654537,551
