haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
1940000001,62000000002733,1940000016,1940000000,62,0.019932542,1940000002,-1,1940000000,1940000001,-1,39,3.2704954,0.60245967,2.2377074,1121,23.22993,4.4884763,23.5679,22729,2,0,2,168.13536,-137.79578,262.73587,20.054663,43.3599,-0.4062026,0.14266293,0.13239978,628381,0,2733,0.048564974,201
1940000002,61000000002769,1940000016,1940000000,61,0.041403063,1940000003,-1,1940000001,1940000002,-1,39,3.2704954,0.0,2.5819702,1121,23.192602,4.512026,23.50885,22729,2,0,2,168.45312,-137.06828,264.3741,20.447973,43219,-0.4070922,0.14168511,0.13167477,628381,0,2769,0.05046299,293
1940000003,60000000002785,1940000016,1940000000,60,0.064493395,1940000004,-1,1940000002,1940000003,-1,39,3.3565612,0.774591,2.065576,1121,23.164175,4.574414,23.46029,22729,2,0,2,168.9244,-136.5237,266.22763,20.833273,43.424656,-0.4081847,0.1412158,0.13084602,628381,0,2785,0.04866319,539
1940000004,59000000002787,1940000016,1940000000,59,0.08928783,1940000005,-1,1940000003,1940000004,-1,39,3.18443,0.6885254,2.1516418,1070,23.120012,4.6137524,23.39096,20973,2,0,2,169.60056,-136.0343,268.37207,21.43132,43.53961,-0.40976128,0.14152737,0.12993102,628381,0,2787,0.046702124,91
1940000005,58000000002787,1940000016,1940000000,58,0.11588337,1940000006,-1,1940000004,1940000005,-1,39,3.3565612,1.2049193,2.9262328,1070,23.070887,4.633179,23.320803,20973,2,0,2,168.57916,-133.85255,268.49786,22.141441,46.446995,-0.41080105,0.14094825,0.13138099,628381,0,2787,0.04645968,358
1940000006,57000000002805,1940000016,1940000000,57,0.14438343,1940000007,-1,1940000005,1940000006,-1,39,3.098364,1.6352477,2.840167,1070,23.01316,4.654941,23.249186,20973,2,0,2,169.47105,-133.59125,270.9697,23.99194,46.58393,-0.41220647,0.14045942,0.13100815,628383,0,2805,0.0412459,853
1940000007,56000000002842,1940000016,1940000000,56,0.17489761,1940000008,-1,1940000006,1940000007,-1,38,2.840167,2.065576,2.840167,1070,22.956724,4.6992435,23.177675,20973,2,0,2,170.48529,-132.19612,273.76184,26.360811,48.917957,-0.3522656,0.1330788,0.12558563,628383,0,2842,0.03271543,544
1940000008,55000000003007,1940000016,1940000000,55,0.20754863,1940000009,-1,1940000007,1940000008,-1,35,2.9262328,2.1516418,2.7541015,1070,22.909872,4.735419,23.08423,20973,2,0,2,170.2014,-129.34763,273.57898,28.687101,52.577984,-0.33392462,0.17352894,0.13889277,628071,0,3007,0.027747063,438
1940000009,54000000002998,1940000016,1940000000,54,0.24246909,1940000010,-1,1940000008,1940000009,-1,35,2.7541015,2.1516418,2.6680357,1070,22.851603,4.794765,22.996576,20973,2,0,2,170.9937,-129.40909,276.85718,28.41466,48.62044,-0.3344578,0.17488453,0.13993639,628071,0,2998,0.029476456,410
1962000000,63000000002755,1962000027,1962000000,63,0.0,1962000001,-1,-1,1962000000,-1,37,3.18443,0.86065674,2.3237731,2497,30.992102,29.98308,10.283301,16121,3,3,1,182.80618,-231.6082,-21.70212,23.332296,42.07688,-0.26199102,-0.33385852,-0.32091245,4788048,0,2755,0.04793149,16
1962000001,62000000002804,1962000027,1962000000,62,0.019932542,1962000002,-1,1962000000,1962000001,-1,36,3.0122986,0.6885254,2.3237731,2497,30.961084,30.032803,10.28506,16121,3,3,1,182.76384,-233.23064,-20.8519,23.126354,42.205696,-0.28465456,-0.27532107,-0.32512563,4785834,0,2804,0.043182265,558
1962000002,61000000002792,1962000027,1962000000,61,0.041403063,1962000003,-1,1962000001,1962000002,-1,35,3.0122986,0.86065674,2.2377074,2497,30.915417,30.071323,10.289414,16121,3,3,1,183.0929,-232.73827,-19.952522,22.19061,41.31904,-0.16329452,-0.17452791,-0.029885042,4785834,0,2792,0.045652214,620
1962000003,60000000002843,1962000027,1962000000,60,0.064493395,1962000004,-1,1962000002,1962000003,-1,35,2.4959044,0.774591,1.9795104,2497,30.915213,30.117846,10.2681875,16121,3,3,1,183.7497,-232.55974,-20.54155,22.378462,38.649166,-0.031332385,-0.0668119,0.07068353,4784097,0,2843,0.04983557,623
1962000004,59000000002860,1962000027,1962000000,59,0.08928783,1962000005,-1,1962000003,1962000004,-1,34,2.4959044,0.6885254,2.1516418,2497,30.865957,30.172274,10.276789,16121,3,3,1,180.48955,-235.41293,-18.608479,21.663317,41.32168,-0.07806502,0.0101901,-0.24112064,4788074,0,2860,0.046523355,437
1962000005,58000000003016,1962000027,1962000000,58,0.11588337,1962000006,-1,1962000004,1962000005,-1,31,2.3237731,1.4631164,1.8934448,2497,30.798473,30.233915,10.304098,16121,3,3,1,182.12196,-234.01009,-19.55389,21.34555,40.868084,-0.068658024,-0.07042516,-0.07712852,4785834,0,3016,0.038273375,604
1962000006,57000000003460,1962000027,1962000000,57,0.14438343,1962000007,-1,1962000005,1962000006,-1,28,2.2377074,1.2049193,1.7213135,2497,30.75073,30.315306,10.302942,16123,3,3,1,184.38573,-235.8316,-20.286144,21.47223,41.88949,-0.017005354,-0.091771774,-0.009380291,4788100,0,3460,0.03869239,801
1962000007,56000000003633,1962000027,1962000000,56,0.17489761,1962000008,-1,1962000006,1962000007,-1,26,2.2377074,1.3770508,2.065576,2497,30.701088,30.376139,10.307047,16123,3,3,1,183.67581,-239.22748,-16.886148,22.877731,42.03315,-0.020588094,0.04243398,0.05618303,4784052,0,3633,0.035260186,730
1962000008,55000000003737,1962000027,1962000000,55,0.20754863,1962000009,-1,1962000007,1962000008,-1,25,2.065576,1.4631164,1.8934448,2497,30.65257,30.438232,10.304541,16123,3,3,1,182.09428,-239.01811,-14.908087,22.075123,41.75645,-0.018299863,0.047422685,0.096626036,4784052,0,3737,0.03209663,690
1962000009,54000000003636,1962000027,1962000000,54,0.24246909,1962000010,-1,1962000008,1962000009,-1,26,2.065576,1.6352477,2.065576,2497,30.575195,30.521927,10.321544,16123,3,3,1,183.97032,-240.83662,-15.030041,22.17934,43.618397,0.008760152,-0.053319324,0.08763723,4784052,0,3636,0.031900916,372
