haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
8001860,52000000000226,8002203,8000000,52,0.31970343,8001861,-1,8001859,8001860,8002389,5511,545.3121,454.8571,511.7465,2715,26.087526,22.099823,26.42631,31420,2,2,2,140.55176,48.88261,-275.7548,184.4437,310.40933,-4.658866,2.6795516,0.31036186,1755382,0,226,0.108831875,844
8001861,51000000000221,8002181,8000000,51,0.36234027,8001862,8002182,8001860,8001861,8001797,5464,533.09076,446.59476,505.46368,2715,26.032587,22.090094,26.53917,31420,2,2,2,147.23286,48.230328,-274.29132,184.10835,311.7844,-4.667571,2.7152057,0.38840216,1755431,0,221,0.10722495,565
8001862,50000000000228,8002181,8000000,50,0.40789944,8001863,-1,8001861,8001862,8002452,5275,519.9227,426.0251,488.4227,2715,25.97727,22.078426,26.648378,31420,2,2,2,151.3254,49.185352,-272.14517,179.63829,302.14328,-4.7179694,2.6836853,0.19618154,1755382,0,228,0.10814013,264
8001863,49000000000214,8002181,8000000,49,0.45657724,8001864,-1,8001862,8001863,8002292,5038,496.08252,404.1644,465.95953,2715,25.909075,22.053432,26.757694,31420,2,2,2,156.55522,50.657524,-269.27737,178.02632,302.19635,-5.6515627,2.2543635,0.7111172,1755382,0,214,0.10471066,199
8001864,48000000000208,8002181,8000000,48,0.5085914,8001865,-1,8001863,8001864,8002454,4771,465.18497,372.49222,426.88574,2715,25.83902,22.038095,26.881454,31420,2,2,3,158.00108,54.788754,-269.811,172.82619,299.46588,-5.6898518,2.422089,0.63199556,1755502,0,208,0.09904955,538
8001865,47000000000217,8002181,8000000,47,0.5641766,8001866,-1,8001864,8001865,8002455,4683,435.92264,346.41434,403.21768,2715,25.769539,22.009314,27.005224,31420,2,2,3,157.03693,60.597553,-266.08356,170.74855,299.56335,-6.0555696,2.9764075,0.7876222,1755502,0,217,0.102812074,507
8001866,46000000000199,8002117,8000000,46,0.6235901,8001867,8002118,8001865,8001866,8002456,4525,407.60703,338.58234,385.66028,2715,25.69854,21.966745,27.12072,31420,2,2,3,156.79115,65.058716,-256.32275,165.48383,288.8133,-6.263466,2.8002102,1.0296733,1755502,0,199,0.104626335,862
8001867,45000000000205,8002104,8000000,45,0.6871088,8001868,8002105,8001866,8001867,8002130,4316,392.37338,332.29956,378.68896,2715,25.620039,21.926527,27.233532,31420,2,2,3,156.87321,67.6135,-252.84483,168.54843,284.9049,-5.9347086,3.214376,0.62631357,1755431,0,205,0.10025172,525
8001868,44000000000180,8002098,8000000,44,0.75503564,8001869,8002099,8001867,8001868,8002131,4062,388.8447,336.4307,379.1193,2704,25.546455,21.900135,27.345627,31640,2,2,3,155.61588,64.91591,-249.92406,173.31479,287.85962,-5.3083467,2.8597841,0.8456979,1755431,0,180,0.090993375,881
8001869,43000000000177,8002098,8000000,43,0.8276991,8001870,-1,8001868,8001869,8002132,3976,372.8365,339.01266,365.2627,2704,25.474625,21.885141,27.467495,31640,2,2,3,153.13403,64.09349,-245.20209,179.42908,293.32797,-4.9776115,3.1958582,0.600001,1755441,0,177,0.08576665,771
8001870,42000000000173,8002096,8000000,42,0.9054624,8001871,8002097,8001869,8001870,8002133,3775,358.0332,322.74628,351.57828,2704,25.41453,21.856535,27.602085,31640,2,2,3,149.13281,70.99913,-251.80779,179.63759,294.56265,-4.480212,3.097453,0.51006687,1755408,0,173,0.08166273,79
8001871,41000000000173,8002047,8000000,41,0.98870814,8001872,8002048,8001870,8001871,8002134,3413,343.31595,306.9102,338.152,2711,25.349789,21.816172,27.754004,31633,2,2,3,148.32616,90.351,-252.40825,168.15295,280.5027,-3.300255,2.9808488,0.14932933,1755502,0,173,0.08169335,395
8001872,40000000000153,8002047,8000000,40,1.0778745,8001873,-1,8001871,8001872,8002135,3318,321.6274,269.8159,317.58234,2711,25.267603,21.75828,27.900753,31633,2,2,3,150.64925,99.379,-241.47789,167.58533,278.63348,-2.2861586,2.7244,0.2487017,1755408,0,153,0.081400864,324
8001873,39000000000147,8002035,8000000,39,1.173417,8001874,8002036,8001872,8001873,8002136,3042,281.5208,256.13144,279.62738,2711,25.164871,21.702547,28.057222,31633,2,2,3,158.75005,99.30643,-233.9362,170.8416,279.30594,-2.167739,2.5246418,0.25405154,1755395,0,147,0.07309634,438
8001874,38000000000142,8002035,8000000,38,1.2758462,8001875,-1,8001873,8001874,8002137,2933,258.7134,243.65192,258.7134,2711,25.071606,21.64263,28.215118,31633,2,2,3,155.43681,93.17707,-216.9747,178.87929,290.40845,-2.8747413,2.5776784,0.26921704,1755371,0,142,0.06534438,803
8001875,37000000000182,8002014,8000000,37,1.3857181,8001876,8002015,8001874,8001875,8002077,2619,249.41832,232.20518,250.53717,2711,24.970678,21.589354,28.345118,31637,2,2,3,170.75674,95.8175,-221.72742,171.94199,282.57883,-1.2098018,1.0232913,0.33559355,1755371,0,182,0.061768018,289
8001876,36000000000162,8001998,8000000,36,1.5036365,8001877,8001999,8001875,8001876,8002020,2471,225.66418,214.99205,227.55763,2711,24.872776,21.522787,28.4778,31637,2,2,3,161.33981,100.27174,-216.0454,173.21425,281.52383,-1.1538141,0.3531766,0.1943756,1755371,0,162,0.05816988,974
8001877,35000000000158,8001987,8000000,35,1.6302707,8001878,8001988,8001876,8001877,8002079,2306,209.91417,200.36089,211.54942,2708,24.796535,21.46416,28.61228,31623,2,2,3,153.3235,109.52495,-211.21642,178.23233,287.40363,-0.6179906,0.29685605,0.45500445,1755502,0,158,0.052507598,271
8001878,34000000000132,8001973,8000000,34,1.766336,8001879,8001974,8001877,8001878,8002054,2082,182.88956,172.30347,186.5043,2708,24.658974,21.408562,28.755817,31623,2,2,3,167.21936,113.312675,-208.96791,171.57538,274.06714,0.043963965,0.34709105,0.4582,1755371,0,132,0.05213887,787
8001879,33000000000113,8001973,8000000,33,1.9126327,8001880,-1,8001878,8001879,8002055,1958,166.79527,162.31985,168.94691,2708,24.518717,21.339628,28.872944,31623,2,2,3,174.88222,104.740395,-194.15373,165.64653,265.72156,0.26035145,0.06515944,0.67518294,1755321,0,113,0.052204538,755
8001880,32000000000118,8001937,8000000,32,2.0700274,8001881,8001938,8001879,8001880,8001976,1730,155.00427,152.4223,157.06985,2708,24.473139,21.298,28.976982,31623,2,2,3,171.91049,97.914,-182.3326,171.2969,275.56305,0.3882034,0.14700748,0.64468175,1755431,0,118,0.044124637,497
8001881,31000000000109,8001937,8000000,31,2.2394855,8001882,-1,8001880,8001881,8001977,1517,138.56573,136.67229,140.88951,2708,24.373638,21.240183,29.074526,31622,2,2,3,164.06493,100.72062,-180.52306,184.70729,279.65918,0.3596651,0.066008605,0.93434894,1755381,0,109,0.037423026,448
8001882,30000000000103,8001926,8000000,30,2.422044,8001883,8001927,8001881,8001882,8001940,1265,114.29521,111.02472,117.565704,2708,24.200247,21.176252,29.188587,31622,2,2,3,186.72739,90.921906,-165.31448,152.85278,232.98898,0.3742948,-0.10320826,0.778215,1755431,0,103,0.044432882,151
8001883,29000000000097,8001926,8000000,29,2.6188614,8001884,-1,8001882,8001883,8001941,920,75.307465,74.01648,76.94271,2708,24.06988,21.118208,29.27266,31622,2,2,3,206.33879,79.93134,-163.61992,138.71194,223.8221,0.46418628,0.14272055,0.5212594,1755431,0,97,0.035538055,727
8001884,28000000000085,8001926,8000000,28,2.8311827,8001885,-1,8001883,8001884,8001942,841,63.774662,62.05335,65.92631,2709,23.993782,21.081688,29.36323,31650,2,2,3,195.07918,69.878555,-158.8123,147.30745,243.21928,0.47406796,-0.045874503,0.44338596,1755509,0,85,0.027341688,366
8001885,27000000000121,8001908,8000000,27,3.060419,8001886,8001909,8001884,8001885,8001917,663,51.639404,49.745956,53.61891,2709,23.928879,21.034822,29.439402,31650,2,2,3,163.16782,84.06824,-150.40117,125.10635,204.20126,0.638575,0.08286126,-0.45568284,1755381,0,121,0.029813884,238
8001886,26000000000121,8001908,8000000,26,3.3080978,8001887,-1,8001885,8001886,8001918,517,45.786938,44.92628,47.163986,2709,23.833372,20.998606,29.50999,31650,2,2,3,143.74684,80.231865,-133.9404,123.48975,204.02525,0.64214075,0.38953364,-0.6574516,1755371,0,121,0.024448877,827
8001887,25000000000076,8001908,8000000,25,3.575905,8001888,-1,8001886,8001887,8001919,533,46.475464,45.70087,47.68038,2709,23.756351,20.948534,29.613653,31650,2,2,3,148.4381,72.143036,-126.38179,133.12296,216.91777,0.8591933,0.27023196,-0.4088117,1755440,0,76,0.021921854,257
8001888,24000000000070,8001899,8000000,24,3.8656828,8001889,8001900,8001887,8001888,8001900,457,42.60251,42.51644,43.032837,2709,23.691109,20.895405,29.7072,31650,2,2,3,159.76933,66.75098,-124.0595,139.26892,213.70274,0.7847182,0.09434671,-0.50673467,1755397,0,70,0.019941483,858
8001889,23000000000055,8001899,8000000,23,4.1794686,8001890,-1,8001888,8001889,8001901,383,34.25414,33.909874,35.114796,2709,23.590431,20.894646,29.759235,31650,2,2,3,154.03079,65.787674,-104.32475,131.6202,205.16147,0.75229454,0.082239054,-0.59453607,1755403,0,55,0.017763695,604
8001890,22000000000039,8001899,8000000,22,4.5195556,8001891,-1,8001889,8001890,8001902,267,20.225433,20.225433,21.25822,2709,23.4886,20.853771,29.770868,31650,2,2,3,156.74138,82.78636,-57.40646,112.97592,186.0948,0.4178866,-0.3233472,-0.5277903,1755373,0,39,0.015023924,283
8001891,21000000000086,8001899,8000000,21,4.888449,8001892,-1,8001890,8001891,-1,190,16.352478,16.352478,16.352478,2922,23.424774,20.77717,29.811434,31211,2,2,3,150.19301,100.66553,-57.998596,103.61481,168.1233,0.31575623,-0.16915339,-0.44045132,1755373,0,86,0.015704041,634
8001892,20000000000065,8001899,8000000,20,5.2888336,8001893,-1,8001891,8001892,-1,176,8.864764,8.692633,9.639355,2922,23.349768,20.73887,29.863682,31211,2,2,3,136.943,104.29916,-58.728176,89.94849,146.7591,0.3314611,-0.18664497,-0.44403565,1755509,0,65,0.016683165,178
8001893,19000000000032,8001899,8000000,19,5.7238646,8001894,-1,8001892,8001893,-1,181,4.991809,4.991809,5.594269,2922,23.299944,20.698397,29.902693,31211,2,2,3,134.52142,91.7722,-55.40645,76.21664,128.37393,0.20693696,-0.22393498,-0.23221259,1755373,0,32,0.022869954,56
8001894,18000000000175,8001898,8000000,18,6.1968336,8001895,8001899,8001893,8001894,-1,58,4.3032837,4.3032837,4.3032837,2922,23.261309,20.651806,29.942408,31211,2,2,3,105.84885,70.77778,-82.148026,74.924774,125.829056,0.07660675,-0.03283255,-0.08252149,1755440,0,175,0.008082602,52
8001895,17000000000142,8001898,8000000,17,6.7115865,8001896,-1,8001894,8001895,-1,49,3.8729553,3.8729553,3.9590209,2922,23.2084,20.621004,30.011139,31211,2,2,3,101.92498,71.81247,-74.02821,76.009346,128.54735,0.02633796,0.068022326,-0.049348887,1755436,0,142,0.0065424563,841
8001896,16000000000119,8001898,8000000,16,7.272188,8001897,-1,8001895,8001896,-1,40,3.2704954,3.2704954,3.2704954,2922,23.146336,20.571238,30.012226,31211,2,2,3,98.87309,64.631424,-70.98045,82.05121,130.89018,0.090824045,0.005360891,-0.07223635,1755435,0,119,0.0045964923,408
8001897,15000000000103,8001898,8000000,15,7.8832035,8001898,-1,8001896,8001897,-1,33,2.3237731,2.3237731,2.6680357,2922,23.11615,20.551659,30.050179,31211,2,2,3,95.85889,67.54291,-73.57656,67.37266,119.47307,0.0046898634,-0.047213282,-0.01625391,1755382,0,103,0.0050204876,815
8001898,14000000000083,8001898,8000000,14,8.549912,-1,-1,8001897,8001898,-1,25,0.86065674,0.86065674,1.1188537,2922,23.101618,20.524157,30.133606,31211,2,2,3,87.86023,63.398766,-77.75386,54.864243,93.87362,0.0076866304,0.021001084,0.0011248862,1755426,0,83,0.0061896835,752
9000000,63000000000216,9000812,9000000,63,0.0,9000001,-1,-1,9000000,9000854,13740,1358.0303,936.6527,1158.7021,928,8.451708,3.0079422,25.885489,18994,0,0,2,-6.7311444,154.70323,189.8903,214.51572,381.56985,-8.794835,0.5437516,1.8267552,584216,0,216,0.19086267,131
9000001,62000000000217,9000773,9000000,62,0.019932542,9000002,9000774,9000000,9000001,9000855,13440,1345.2064,939.49286,1138.907,928,8.453945,2.967186,25.845411,18994,0,0,2,-5.1370034,154.87596,189.95674,212.75826,376.0546,-7.8152785,0.57091737,1.3374933,339351,0,217,0.1912215,140
9000002,61000000000226,9000747,9000000,61,0.041403063,9000003,9000748,9000001,9000002,9000856,13363,1314.0507,919.4396,1130.6448,928,8.460776,2.923206,25.796366,18992,0,0,2,-7.063866,154.38461,188.38477,210.40189,372.0458,-7.50645,0.119268864,0.58106303,339056,0,226,0.1927633,97
9000003,60000000000211,9000734,9000000,60,0.064493395,9000004,9000735,9000002,9000003,9000857,13147,1271.4481,916.3412,1125.3086,928,8.464269,2.8783207,25.751047,18992,0,0,2,-4.6038737,154.91425,185.74924,211.61467,368.78845,-8.18379,0.76676166,1.475572,584224,0,211,0.19025224,503
9000004,59000000000225,9000705,9000000,59,0.08928783,9000005,9000706,9000003,9000004,9000858,13085,1260.6039,916.5133,1103.7922,928,8.4657755,2.83908,25.70046,18992,0,0,2,-3.2623856,154.9605,185.63794,213.3118,371.40854,-8.539384,0.81352544,1.5430046,581017,0,225,0.18627968,50
9000005,58000000000203,9000667,9000000,58,0.11588337,9000006,9000668,9000004,9000005,9000859,12905,1224.4563,918.0625,1093.5504,928,8.46472,2.7877705,25.647882,18992,0,0,2,-1.27792,152.47571,182.27568,217.60059,371.01776,-8.685864,0.32498366,1.5705627,336159,0,203,0.18156615,294
9000006,57000000000219,9000665,9000000,57,0.14438343,9000007,9000666,9000005,9000006,9000860,12893,1213.8702,922.624,1098.198,928,8.463288,2.737895,25.590836,18992,0,0,2,0.8941695,150.67926,183.39722,218.80634,371.8088,-8.844196,0.20444754,1.2092252,581017,0,219,0.17519365,113
9000007,56000000000187,9000639,9000000,56,0.17489761,9000008,9000640,9000006,9000007,9000969,12529,1208.0177,932.7797,1102.5012,928,8.4593525,2.6937234,25.529888,18992,0,0,2,1.8937961,149.62321,185.52617,229.06339,385.56195,-9.580946,-0.6014753,1.2935929,581029,0,187,0.15965416,379
9000008,55000000000196,9000582,9000000,55,0.20754863,9000009,9000583,9000007,9000008,9000970,12755,1218.3456,941.81665,1111.452,928,8.453891,2.665422,25.485567,18992,0,0,2,2.1729567,146.7708,179.63509,237.90955,401.95248,-9.734859,-0.93223864,1.6267419,339372,0,196,0.16356169,100
9000009,54000000000162,9000495,9000000,54,0.24246909,9000010,9000496,9000008,9000009,9000496,12670,1226.4358,951.88635,1125.653,928,8.435139,2.6459935,25.443272,18992,0,0,2,1.705344,138.91142,175.85437,229.3167,375.47006,-10.292854,-1.1823831,1.8915491,580966,0,162,0.16861592,168
9000010,53000000000183,9000495,9000000,53,0.2798018,9000011,-1,9000009,9000010,9000497,12148,1220.2391,975.21014,1132.4521,928,8.433244,2.6242635,25.40356,18992,0,0,2,-1.2486763,139.20369,166.21568,227.58525,367.84027,-10.719846,-1.256785,2.6453283,581017,0,183,0.17362653,494
9000011,52000000000144,9000495,9000000,52,0.31970343,9000012,-1,9000010,9000011,9000498,11821,1210.1694,957.7388,1130.3004,929,8.434953,2.5815506,25.3587,18964,0,0,2,-2.3541832,140.45328,158.67863,232.10347,367.3245,-10.439912,-1.1827452,2.4706366,581017,0,144,0.16550668,35
9000012,51000000000160,9000495,9000000,51,0.36234027,9000013,-1,9000011,9000012,9000499,11807,1175.571,936.22235,1086.3209,929,8.433517,2.5353858,25.321047,18964,0,0,2,-7.974951,148.86879,161.7795,239.86166,380.23737,-9.787709,-1.4290417,2.4133406,339133,0,160,0.1621897,954
9000013,50000000000157,9000477,9000000,50,0.40789944,9000014,9000478,9000012,9000013,9000500,11474,1130.8169,935.9642,1063.4275,929,8.437352,2.45801,25.28114,18964,0,0,2,-0.54685175,156.68478,160.82397,228.56291,363.3889,-9.592062,-1.5851446,2.3205729,339133,0,157,0.16159633,985
9000014,49000000000135,9000477,9000000,49,0.45657724,9000015,-1,9000013,9000014,9001040,11028,1098.4562,877.35345,1034.1652,929,8.446005,2.360003,25.22176,18964,0,0,2,2.7833593,155.44176,159.52086,228.52373,371.70853,-10.175859,-1.3480324,2.0511656,339050,0,135,0.1478019,232
9000015,48000000000118,9000469,9000000,48,0.5085914,9000016,9000470,9000014,9000015,9000502,10475,1036.2307,864.6157,989.41095,929,8.4278755,2.2799442,25.148499,18964,0,0,2,7.555347,149.21442,171.70404,223.28436,361.1434,-9.300268,-0.886672,1.9312989,339372,0,118,0.15119812,356
9000016,47000000000133,9000448,9000000,47,0.5641766,9000017,9000449,9000015,9000016,9000503,10205,1024.3536,865.2182,983.64453,929,8.420218,2.2083879,25.051958,18964,0,0,2,10.488754,135.22186,191.67242,216.61263,352.78366,-6.843137,0.5634945,0.7903257,580999,0,133,0.16099314,397
9000017,46000000000133,9000396,9000000,46,0.6235901,9000018,9000397,9000016,9000017,9000504,9769,907.99286,747.05005,860.31244,929,8.432176,2.138231,24.916683,18964,0,0,2,9.255748,121.19751,185.37007,216.89441,346.41895,-6.0116825,0.66100764,0.5211553,339104,0,133,0.15494193,738
9000018,45000000000121,9000396,9000000,45,0.6871088,9000019,-1,9000017,9000018,9000505,8864,818.3124,745.93115,802.39026,929,8.435346,2.0755508,24.804028,18964,0,0,2,11.773012,113.719284,191.72882,228.13374,361.1371,-3.1394098,1.2560132,0.10195545,339104,0,121,0.13049074,817
9000019,44000000000150,9000367,9000000,44,0.75503564,9000020,9000368,9000018,9000019,9000447,7943,767.8779,704.6196,753.9353,929,8.436892,2.0228498,24.707724,18964,0,0,2,11.07581,107.19338,191.23405,260.16864,393.90475,-1.3792335,1.0624257,-0.25315797,560434,0,150,0.097180046,999
9000020,43000000000142,9000347,9000000,43,0.8276991,9000021,9000348,9000019,9000020,9000448,7434,723.468,647.98846,708.1483,929,8.385356,2.0037024,24.696373,18964,0,0,2,19.134258,103.094574,175.95718,242.71756,370.7951,-2.0213802,0.649578,0.4529805,339105,0,142,0.10293232,775
9000021,42000000000131,9000236,9000000,42,0.9054624,9000022,9000237,9000020,9000021,9000270,5643,616.40234,436.09476,586.53754,929,8.34381,1.960649,24.671076,18964,0,0,2,67.72187,89.423584,113.82012,195.46007,326.3509,-0.5516511,-0.7486979,0.7038805,560352,0,131,0.10157724,771
9000022,41000000000131,9000217,9000000,41,0.98870814,9000023,9000218,9000021,9000022,9000271,5000,423.52917,362.59467,414.49228,934,8.30779,1.9199449,24.641706,18950,0,0,2,66.17964,90.38577,112.49827,189.70187,319.62622,-0.9182439,-1.1628377,1.2271758,581017,0,131,0.09368394,729
9000023,40000000000108,9000216,9000000,40,1.0778745,9000024,9000217,9000022,9000023,9000272,4688,386.52094,355.88156,381.87338,934,8.262158,1.8693862,24.574684,18950,0,0,2,58.642822,84.23087,108.62823,192.67827,325.81287,-1.4545057,-1.0121024,0.87726325,580966,0,108,0.083439715,594
9000024,39000000000128,9000216,9000000,39,1.173417,9000025,-1,9000023,9000024,9000457,4016,374.0414,347.36105,372.49222,934,8.229304,1.832697,24.52785,18950,0,0,2,64.255394,74.21046,103.400314,200.6738,326.57858,-0.97090644,-0.7031655,0.9877726,581040,0,128,0.070477605,305
9000025,38000000000119,9000212,9000000,38,1.2758462,9000026,9000213,9000024,9000025,9000458,3790,349.42664,327.3938,349.42664,934,8.190886,1.7922816,24.477486,18950,0,0,2,60.34599,68.14015,106.61812,204.15102,331.60373,-0.8333917,-0.79587084,0.5524918,339120,0,119,0.0662464,851
9000026,37000000000120,9000212,9000000,37,1.3857181,9000027,-1,9000025,9000026,9000406,3576,327.99628,310.43887,329.45938,934,8.146934,1.7609371,24.393583,18946,0,0,2,61.58591,62.62332,106.3224,200.20033,325.47852,-1.0776618,-0.90783215,0.3335878,339120,0,120,0.063449316,563
9000027,36000000000106,9000207,9000000,36,1.5036365,9000028,9000208,9000026,9000027,9000407,3330,294.77493,283.41425,296.4102,934,8.097495,1.7267661,24.340498,18946,0,0,2,56.88721,60.745342,108.923134,198.2796,326.63632,-0.7027816,-0.6563289,0.03726357,581040,0,106,0.057816315,29
9000028,35000000000116,9000207,9000000,35,1.6302707,9000029,-1,9000027,9000028,-1,3091,272.39786,261.98392,274.20523,934,8.056979,1.6955048,24.28081,18946,0,0,2,55.02495,59.057587,108.57111,193.02888,318.6272,-0.639859,-0.26264134,-0.11745894,580965,0,116,0.05734342,184
9000029,34000000000098,9000189,9000000,34,1.766336,9000030,9000190,9000028,9000029,9000203,2932,256.38965,247.43881,259.57407,934,8.031553,1.6651273,24.20937,18946,0,0,2,47.2942,62.172394,115.45531,189.50226,309.76495,-0.62460107,0.28359672,-0.028428962,339347,0,98,0.057818107,754
9000030,33000000000084,9000189,9000000,33,1.9126327,9000031,-1,9000029,9000030,-1,2973,254.41013,243.56586,258.36914,934,7.9953785,1.6333598,24.14822,18946,0,0,2,49.173115,53.86876,112.89744,194.907,319.39896,-1.0947038,-0.34652185,0.033919703,580999,0,84,0.05498578,902
9000031,32000000000068,9000171,9000000,32,2.0700274,9000032,9000172,9000030,9000031,9000172,3219,275.3241,265.85687,280.66016,934,7.9675813,1.6153582,24.103,18946,0,0,2,40.29163,54.81623,106.092125,211.0596,331.98688,-1.0805305,-0.2151913,-0.09789104,581049,0,68,0.05550527,574
9000032,31000000000044,9000151,9000000,31,2.2394855,9000033,9000152,9000031,9000032,9000152,3166,284.361,279.71344,287.88968,934,7.9469557,1.5580729,24.011757,18946,0,0,2,44.55387,58.639217,104.964066,218.53381,342.51123,-1.3152534,-0.4447694,-0.09103098,339343,0,44,0.05384403,125
9000033,30000000000031,9000148,9000000,30,2.422044,9000034,9000149,9000032,9000033,9000153,2864,259.31586,256.56177,263.2749,934,7.94561,1.5133358,23.965584,18946,0,0,2,44.27917,52.630974,97.27457,236.83133,355.72128,-1.1728987,-0.41390818,-0.27843976,339346,0,31,0.0424169,4
9000034,29000000000034,9000107,9000000,29,2.6188614,9000035,9000108,9000033,9000034,9000131,2298,218.00435,213.18466,224.28714,934,7.939116,1.4914176,23.919464,18946,0,0,2,18.253101,33.732723,109.92456,210.34137,327.73953,-0.93529,-0.5199366,0.008299777,581040,0,34,0.039704412,597
9000035,28000000000019,9000099,9000000,28,2.8311827,9000036,9000100,9000034,9000035,9000132,2021,164.04117,159.56575,168.68872,934,7.9538655,1.4739454,23.858065,18946,0,0,2,6.604746,40.595146,96.98947,182.72745,287.24084,-0.66822034,-0.5763445,-0.34617487,581040,0,19,0.04571139,672
9000036,27000000000054,9000092,9000000,27,3.060419,9000037,9000093,9000035,9000036,-1,1375,121.86899,120.75014,124.70916,934,7.932684,1.4531828,23.831121,18946,0,0,2,3.2025638,49.883953,95.24722,181.8772,281.86615,-0.33668554,-0.15968518,-0.22028352,581049,0,54,0.032503426,695
9000037,26000000000049,9000091,9000000,26,3.3080978,9000038,9000092,9000036,9000037,9000092,1158,107.84029,106.97963,109.389465,934,7.927578,1.4316038,23.77875,18946,0,0,2,3.5919557,43.088463,85.546005,191.63107,290.68326,-0.49335232,-0.21670921,-0.36594528,339345,0,49,0.026531566,292
9000038,25000000000041,9000079,9000000,25,3.575905,9000039,9000080,9000037,9000038,9000085,966,85.29108,85.03288,87.44272,934,7.942245,1.3884772,23.71679,18946,0,0,2,3.9907353,44.712364,87.94916,180.23468,283.6779,-0.38505232,-0.27005082,-0.053643905,581003,0,41,0.02350221,280
9000039,24000000000032,9000068,9000000,24,3.8656828,9000040,9000069,9000038,9000039,9000069,720,61.62302,61.10663,64.204994,934,7.9576035,1.3902273,23.619873,18946,0,0,2,2.995807,19.390184,114.68469,176.2192,275.18625,-0.19003001,-0.055719588,0.2277865,339368,0,32,0.017868213,200
