haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
1000020000049,49000100000000,1000020002216,1000020000000,49,0.45657724,1000020000050,1000020002217,1000020000048,1000020000049,1000020006434,59438,5690.318,4725.0054,5341.2354,11687,62.42113,56.665405,6.7206955,112505,6,6,0,-71.65721,90.23555,-104.42341,412.2067,665.4281,9.386058,-12.685082,-16.720264,7019945,1,0,0.25583708,77
1000020000050,48000100000000,1000020001802,1000020000000,48,0.5085914,1000020000051,1000020001803,1000020000049,1000020000050,1000020006435,58330,5615.2686,4423.087,5252.846,11686,62.435596,56.58471,6.809665,112491,6,6,0,-66.503456,93.94129,-107.953224,387.2331,624.2471,10.271798,-11.678768,-13.828681,2800487,1,0,0.27762264,687
1000020000051,47000100000000,1000020001746,1000020000000,47,0.5641766,1000020000052,1000020001747,1000020000050,1000020000051,1000020001886,54766,5501.834,4408.886,5165.7476,11686,62.49897,56.501617,6.906341,112495,6,6,0,-58.395264,93.96796,-122.770935,381.18283,608.58734,10.553284,-7.988318,-10.484061,3020255,1,0,0.28436452,243
1000020000052,46000100000000,1000020001662,1000020000000,46,0.6235901,1000020000053,1000020001663,1000020000051,1000020000052,1000020001887,53382,5410.777,4826.821,5279.4404,4697,0.076624796,56.439163,6.9900966,75046,0,6,0,-67.61159,90.50528,-110.0436,404.5786,624.843,9.433614,-7.0502596,-8.887909,3020255,1,0,0.26431116,656
1000020000053,45000100000000,1000020001577,1000020000000,45,0.6871088,1000020000054,1000020001578,1000020000052,1000020000053,1000020001888,48587,5068.2354,4649.3535,4957.813,4697,0.13223636,56.409378,7.071683,75046,0,6,0,-55.99663,80.68115,-98.44939,455.08716,675.60474,9.803966,-6.518745,-7.980754,6820428,1,0,0.20932679,362
1000020000054,44000100000000,1000020001514,1000020000000,44,0.75503564,1000020000055,1000020001515,1000020000053,1000020000054,1000020001889,48662,4812.276,4421.0215,4717.5176,4697,0.059695546,56.42827,7.123615,75046,0,6,0,-56.51685,81.38429,-85.12856,485.61383,737.52466,9.64103,-6.7875037,-7.264357,3020642,1,0,0.16608734,982
1000020000055,43000100000000,1000020001144,1000020000000,43,0.8276991,1000020000056,1000020001145,1000020000054,1000020000055,1000020001890,40908,4467.4106,4042.7627,4375.923,11686,62.49212,56.380394,7.1363373,112495,6,6,0,-30.186367,136.17535,-57.670795,395.4885,599.65643,7.1804576,-9.838148,-3.9939923,7019945,1,0,0.21076205,729
1000020000056,42000100000000,1000020001124,1000020000000,42,0.9054624,1000020000057,1000020001125,1000020000055,1000020000056,1000020001891,34912,3191.6594,2649.0154,3096.3848,11686,62.453384,56.299442,7.0850773,112495,6,6,0,-20.971476,172.3075,-32.192978,361.06677,568.5062,2.6014395,-12.731939,-1.8984079,2800538,1,0,0.20031013,457
1000020000057,41000100000000,1000020001043,1000020000000,41,0.98870814,1000020000058,1000020001044,1000020000056,1000020000057,1000020001892,32832,2545.4783,2241.236,2495.3882,11686,62.457787,56.19432,7.0441957,112495,6,6,0,-22.707203,166.90773,-24.790915,344.12576,559.8969,2.1794727,-13.978791,-2.2147279,7040841,1,0,0.19914553,503
1000020000058,40000100000000,1000020001010,1000020000000,40,1.0778745,1000020000059,1000020001011,1000020000057,1000020000058,1000020001893,28614,2332.9822,2032.8711,2305.0107,11686,62.406044,56.079777,6.988147,112495,6,6,0,-28.099833,176.89464,2.3318646,347.0068,568.24976,-1.2262888,-11.813579,-0.41950664,3044886,1,0,0.18111825,110
1000020000059,39000100000000,1000020000955,1000020000000,39,1.173417,1000020000060,1000020000956,1000020000058,1000020000059,1000020002962,26128,2315.3386,2135.2893,2308.1091,11686,62.461502,55.978554,7.0291004,112495,6,6,0,-41.536556,178.63063,6.4910707,351.23782,554.7335,-0.87278306,-5.91837,0.5514104,7043752,1,0,0.16021372,660
1000020000060,38000100000000,1000020000932,1000020000000,38,1.2758462,1000020000061,1000020000933,1000020000059,1000020000060,1000020000954,22485,2177.2034,2083.5637,2177.2893,11686,62.38241,55.870453,6.9087367,112495,6,6,0,-34.90397,169.41656,13.408295,370.781,562.22614,-2.1306238,-1.7925746,0.41894466,3041390,1,0,0.14119741,559
1000020000061,37000100000000,1000020000908,1000020000000,37,1.3857181,1000020000062,1000020000909,1000020000060,1000020000061,1000020000955,21620,2038.1212,1956.7891,2044.3179,11686,62.479103,55.782074,6.9950905,112495,6,6,0,-41.12601,156.16454,9.921093,436.1624,683.76544,-2.7875319,-1.6733532,0.8699349,6820824,1,0,0.08779348,510
1000020000062,36000100000000,1000020000450,1000020000000,36,1.5036365,1000020000063,1000020000451,1000020000061,1000020000062,1000020000690,16181,1725.8749,1585.1576,1746.6167,11686,62.35738,55.701633,6.823543,112491,6,6,0,36.685734,151.7971,120.28519,315.06326,460.9088,-2.7052698,-2.911294,0.9050943,2800068,1,0,0.14211419,901
1000020000063,35000100000001,1000020000388,1000020000000,35,1.6302707,1000020000064,1000020000389,1000020000062,1000020000063,1000020000691,4188,749.1156,611.32446,777.5173,11686,62.26743,55.614082,6.6874804,112489,6,6,0,109.52697,122.47377,199.87419,266.94437,423.23062,0.87874424,-0.9821982,-1.7834793,2820757,1,1,0.04338631,28
1000020000064,34000100000000,1000020000368,1000020000000,34,1.766336,1000020000065,1000020000369,1000020000063,1000020000064,1000020000692,12802,831.3944,776.3124,849.98456,11686,62.1732,55.5935,6.544466,112489,6,6,0,48.264694,105.80147,103.53594,264.78592,423.48505,-3.643948,-1.9657632,1.9329551,2820759,1,0,0.13555822,813
1000020000065,33000100000000,1000020000356,1000020000000,33,1.9126327,1000020000066,1000020000357,1000020000064,1000020000065,1000020000693,10402,818.74274,790.5132,831.73865,11686,62.10105,55.532677,6.4570007,112489,6,6,0,70.04812,92.776245,105.77559,281.8195,435.63834,-0.37050244,-4.5849924,-0.5874514,7019974,1,0,0.10307382,147
1000020000066,32000100000000,1000020000324,1000020000000,32,2.0700274,1000020000067,1000020000325,1000020000065,1000020000066,1000020000694,9546,738.95984,719.423,753.591,11686,62.099785,55.440605,6.4505854,112489,6,6,0,73.06213,86.04856,84.293076,295.4404,473.84433,1.5708427,-3.858927,-2.5780907,7019974,1,0,0.07935183,952
1000020000067,31000100000000,1000020000236,1000020000000,31,2.2394855,1000020000068,1000020000237,1000020000066,1000020000067,1000020000695,7553,631.37775,602.89,654.9598,11686,62.15609,55.39949,6.4878225,112489,6,6,0,51.964104,47.02348,57.892586,263.84906,405.94278,1.6073036,-0.110432334,-1.7959898,7020041,1,0,0.088389814,548
1000020000068,30000100000017,1000020000230,1000020000000,30,2.422044,1000020000069,1000020000231,1000020000067,1000020000068,1000020000252,6306,463.2915,443.92673,479.9022,11686,62.160137,55.370712,6.509015,112489,6,6,0,44.080902,23.437288,50.607105,254.67676,408.96527,0.5383953,1.1103654,-0.7836507,2800462,1,17,0.07363788,373
1000020000069,29000100000026,1000020000202,1000020000000,29,2.6188614,1000020000070,1000020000203,1000020000068,1000020000069,1000020000396,5124,436.18082,423.0128,450.72592,11686,62.179295,55.334846,6.535789,112489,6,6,0,3.206329,15.786564,28.643345,259.65198,413.74454,-0.4470019,1.4429855,-0.9359918,7020128,1,26,0.05568088,595
1000020000070,28000100000015,1000020000202,1000020000000,28,2.8311827,1000020000071,-1,1000020000069,1000020000070,1000020000397,4920,413.2013,408.03735,426.79965,11686,62.211887,55.341938,6.5288243,112489,6,6,0,1.0487806,20.365671,33.884697,252.04985,404.26227,-0.7234936,1.8392516,-0.65337044,7020143,1,15,0.059859432,476
1000020000071,27000100000013,1000020000170,1000020000000,27,3.060419,1000020000072,1000020000171,1000020000070,1000020000071,1000020000437,3809,348.39383,346.2422,353.81598,11686,62.254383,55.370712,6.515873,112489,6,6,0,-8.306727,22.431728,39.72483,260.48077,392.62424,-0.08496658,0.7634906,-1.3305646,7019942,1,13,0.049454764,396
1000020000072,26000100000013,1000020000156,1000020000000,26,3.3080978,1000020000073,1000020000157,1000020000071,1000020000072,1000020000242,3390,294.51672,292.70935,299.68066,11686,62.130978,55.28412,6.418849,112489,6,6,0,-25.22101,19.2249,48.041233,270.98114,409.15826,-0.25265893,0.57059366,-0.8239045,2800460,1,13,0.039338116,948
1000020000073,25000100000007,1000020000121,1000020000000,25,3.575905,1000020000074,1000020000122,1000020000072,1000020000073,1000020000134,2608,218.17648,214.47565,227.55763,11686,62.296154,55.28856,6.492188,112489,6,6,0,-40.02478,28.457432,37.473038,226.894,334.6194,-0.44941264,0.17569701,-0.3301545,2800518,1,7,0.046389423,37
1000020000074,24000100000008,1000020000101,1000020000000,24,3.8656828,1000020000075,1000020000102,1000020000073,1000020000074,1000020000102,380,103.02061,101.557495,109.13127,11686,62.418385,55.228676,6.52059,112489,6,6,0,-153.25095,112.29112,-111.15926,145.4018,226.49855,-0.11485335,0.33219302,0.39350072,2800458,1,8,0.0142190475,528
1000020000075,23000100000013,1000020000101,1000020000000,23,4.1794686,1000020000076,-1,1000020000074,1000020000135,1000020000103,589,0.0,0.0,0.0,11686,62.48651,55.19139,6.5589685,112489,6,6,0,-120.04585,67.102844,-65.78777,191.14171,277.71686,-0.31323582,0.22093259,0.120278485,2800512,1,13,0.01561167,600
1000020000076,22000100000005,1000020000101,1000020000000,22,4.5195556,1000020000077,-1,1000020000075,1000020000136,1000020000116,551,0.0,0.0,0.0,4697,0.016290456,55.12123,6.6725826,75040,0,6,0,-91.58868,51.46406,-46.21351,158.78975,242.67496,-0.4071005,0.20146008,0.2881088,2800419,1,5,0.017777797,458
1000020000077,21000100000044,1000020000093,1000020000000,21,4.888449,1000020000078,1000020000094,1000020000076,1000020000077,1000020000099,382,24.44265,24.098389,25.991833,4697,0.031594478,55.02856,6.7305603,75040,0,6,0,-44.179,90.2521,-57.56216,120.01434,190.11919,-0.47997802,0.104051,0.3558183,2800457,1,44,0.020649113,253
1000020000078,20000100000057,1000020000091,1000020000000,20,5.2888336,1000020000079,1000020000092,1000020000077,1000020000078,-1,271,13.254113,13.254113,13.942638,4697,0.07875246,54.966503,6.749629,75040,0,6,0,-32.745647,99.34124,-44.076702,99.25858,163.83478,-0.4260836,-0.31490964,0.2631845,2800457,1,57,0.018912122,237
1000020000079,19000100000065,1000020000088,1000020000000,19,5.7238646,1000020000080,1000020000089,1000020000078,1000020000079,-1,184,9.122961,9.122961,9.8975525,4697,0.10655228,54.920326,6.79881,75040,0,6,0,-44.797222,109.677704,-47.044895,93.11768,156.40587,-0.21971625,-0.31965327,0.21573214,2800451,1,65,0.01407464,641
1000020000080,18000100000056,1000020000088,1000020000000,18,6.1968336,1000020000081,-1,1000020000079,1000020000080,-1,139,6.1106625,6.1106625,6.36886,4697,0.16108443,54.841774,6.827576,75040,0,6,0,-58.082798,99.964264,-28.46887,85.148415,141.77446,-0.054293558,0.003435709,0.010338082,2800512,1,56,0.013185352,471
1000020000081,17000100000185,1000020000084,1000020000000,17,6.7115865,1000020000082,1000020000085,1000020000080,1000020000081,-1,50,4.217218,4.217218,4.3032837,4697,0.20374033,54.76633,6.8388906,75044,0,6,0,-48.03603,139.53777,-14.487484,86.278595,135.4457,0.020776654,-0.07823247,-0.03457057,2800512,1,185,0.0060711396,305
1000020000082,16000100000102,1000020000084,1000020000000,16,7.272188,1000020000083,-1,1000020000081,1000020000082,-1,52,3.2704954,3.2704954,3.3565612,4697,0.22901684,54.688343,6.842404,75044,0,6,0,-46.676575,124.633064,-4.360254,74.15735,122.30601,-0.013644502,-0.029052371,-0.042110793,2800451,1,102,0.00702716,498
1000020000083,15000100000135,1000020000084,1000020000000,15,7.8832035,1000020000084,-1,1000020000082,1000020000083,-1,32,2.4959044,2.4959044,2.5819702,4662,0.2442276,54.620586,6.843474,74166,0,6,0,-43.28599,116.47746,-2.1143277,79.38419,118.70726,-0.04257291,-0.033061188,-0.0056735473,2800460,1,135,0.00462591,574
1000020000084,14000100000087,1000020000084,1000020000000,14,8.549912,-1,-1,1000020000083,1000020000084,-1,29,0.0,0.0,1.2049193,4662,0.24646981,54.558056,6.8317623,74162,0,6,0,-44.84512,100.12424,-2.4357438,52.483364,98.22658,-0.002513186,-0.013260635,-0.007799218,2800515,1,87,0.0074132048,813
1000021000000,63000100000169,1000021001401,1000021000000,63,0.0,1000021000001,-1,-1,1000021000000,1000021001522,34665,3602.2786,2492.5479,3123.1511,7019,20.691628,60.167625,22.995106,95719,2,6,2,241.15067,-11.041396,256.60168,290.7656,503.83453,-1.9184644,9.5491295,0.08853312,4198748,1,169,0.25776765,256
1000021000001,62000100000168,1000021001401,1000021000000,62,0.019932542,1000021000002,-1,1000021000000,1000021000001,1000021001523,34334,3512.8564,2501.671,3108.52,7019,20.64704,60.171562,22.950464,95719,2,6,2,240.86069,-8.436887,259.80634,293.96036,504.10294,-1.9789221,9.628221,0.5330616,4201830,1,168,0.25285915,274
1000021000002,61000100000160,1000021001401,1000021000000,61,0.041403063,1000021000003,-1,1000021000001,1000021000002,1000021001524,34326,3473.9548,2525.7693,3072.3723,7019,20.604654,60.17205,22.89688,95719,2,6,2,234.5915,-6.940147,263.7719,297.60315,509.93024,-1.7184627,9.658376,-0.65533155,4198748,1,160,0.24948792,288
1000021000003,60000100000162,1000021001401,1000021000000,60,0.064493395,1000021000004,-1,1000021000002,1000021000003,1000021001525,33656,3438.4956,2552.1055,3059.8066,7019,20.553656,60.17667,22.833942,95719,2,6,2,235.55049,-3.8579938,269.54538,301.9125,512.28577,-0.8822621,9.189404,-0.97479635,4198748,1,162,0.24062325,606
1000021000004,59000100000117,1000021001401,1000021000000,59,0.08928783,1000021000005,-1,1000021000003,1000021000004,1000021001526,33404,3406.7375,2573.4497,3065.487,7019,20.501823,60.183693,22.766973,95718,2,6,2,232.4533,-1.9572413,273.77322,306.77704,514.59564,0.12071221,8.998921,-1.4904364,4198748,1,117,0.2355306,878
1000021000005,58000100000119,1000021001401,1000021000000,58,0.11588337,1000021000006,-1,1000021000004,1000021000005,1000021001527,33009,3377.217,2581.2815,3081.3232,7019,20.4405,60.18986,22.700977,95718,2,6,2,228.99622,0.67438823,273.64185,311.47144,519.86835,0.59764284,9.036385,-0.9159603,4198748,1,119,0.22770962,193
1000021000006,57000100000113,1000021001388,1000021000000,57,0.14438343,1000021000007,1000021001389,1000021000005,1000021000006,1000021001528,32559,3344.7703,2600.9045,3072.7166,7019,20.379644,60.178207,22.641752,95718,2,6,2,229.07422,3.9269977,275.27585,313.55978,521.5544,1.6215509,9.099823,-0.51072276,4198748,1,113,0.22219163,151
1000021000007,56000100000112,1000021001290,1000021000000,56,0.17489761,1000021000008,1000021001291,1000021000006,1000021000007,1000021001529,32117,3286.6758,2654.3513,3040.2698,7019,20.307459,60.174225,22.567572,95718,2,6,2,228.14476,5.5576005,277.17172,317.05908,521.6846,1.0907847,9.32875,0.13731188,4202015,1,112,0.21903904,290
1000021000008,55000100000087,1000021001288,1000021000000,55,0.20754863,1000021000009,1000021001289,1000021000007,1000021000008,1000021001530,32095,3225.139,2631.8022,2978.4746,7019,20.237047,60.16736,22.488127,95718,2,6,2,215.76932,6.22369,276.05154,319.5817,524.21796,2.0277689,9.172221,0.12436055,4201962,1,87,0.21755372,152
1000021000009,54000100000089,1000021001288,1000021000000,54,0.24246909,1000021000010,-1,1000021000008,1000021000009,1000021001531,31625,3146.4749,2587.3923,2904.114,7019,20.173557,60.14427,22.41619,95714,2,6,2,216.56593,2.7846205,266.31213,310.26413,515.2588,1.2720178,9.216366,-0.28455895,4198748,1,89,0.22163293,805
1000021000010,53000100000088,1000021001287,1000021000000,53,0.2798018,1000021000011,1000021001288,1000021000009,1000021000010,1000021001532,30127,3054.2986,2465.7815,2839.5647,7019,20.108282,60.1321,22.339472,95714,2,6,2,211.50935,-3.2047446,262.2003,307.01077,510.71707,3.174426,9.875316,-1.9441153,4198748,1,88,0.2144188,159
1000021000011,52000100000095,1000021001245,1000021000000,52,0.31970343,1000021000012,1000021001246,1000021000010,1000021000011,1000021001533,29487,2944.995,2400.0273,2721.4827,7019,20.046604,60.121502,22.26049,95714,2,6,2,207.30257,-11.309029,260.80475,305.60748,511.11957,2.8235757,9.497309,-1.5534418,4200803,1,95,0.20932582,86
1000021000012,51000100000085,1000021001215,1000021000000,51,0.36234027,1000021000013,1000021001216,1000021000011,1000021000012,1000021001534,29836,2856.7778,2301.7402,2679.4824,7019,19.97762,60.130005,22.168928,95714,2,6,2,209.48456,-18.896894,257.7227,307.9012,514.4199,1.124467,6.6543455,-0.11691849,4200551,1,85,0.20976146,173
1000021000013,50000100000085,1000021001187,1000021000000,50,0.40789944,1000021000014,1000021001188,1000021000012,1000021000013,1000021001535,28609,2787.9253,2172.3835,2526.802,7019,19.911718,60.14591,22.069235,95714,2,6,2,209.60295,-25.291166,253.82834,312.51273,516.0929,-0.37489578,6.1450663,2.1985426,4201909,1,85,0.2033349,695
1000021000014,49000100000086,1000021001152,1000021000000,49,0.45657724,1000021000015,1000021001153,1000021000013,1000021000014,1000021001536,27785,2659.7734,2171.3508,2462.9414,7019,19.841991,60.16247,21.958874,95714,2,6,2,205.78618,-26.621439,259.93845,302.7107,498.05734,-0.9157818,5.5540476,2.1491163,4201909,1,86,0.20812029,530
1000021000015,48000100000077,1000021001082,1000021000000,48,0.5085914,1000021000016,1000021001083,1000021000014,1000021000015,1000021001537,27305,2704.8718,2213.3508,2536.6997,7019,19.759237,60.170185,21.844034,95714,2,6,2,207.34045,-28.9998,266.34253,303.67795,496.9451,-0.7442922,7.1963325,1.9009501,4202115,1,77,0.20607223,935
1000021000016,47000100000100,1000021000959,1000021000000,47,0.5641766,1000021000017,1000021000960,1000021000015,1000021000016,1000021001418,26644,2738.2654,2198.4614,2554.4292,7019,19.677332,60.16262,21.7501,95714,2,6,2,207.5691,-27.846874,257.81274,313.98724,506.1254,-2.2388144,7.372783,4.190164,4201909,1,100,0.19356303,181
1000021000017,46000100000054,1000021000898,1000021000000,46,0.6235901,1000021000018,1000021000899,1000021000016,1000021000017,1000021001299,25475,2722.4292,2321.7075,2631.458,7019,19.57781,60.180714,21.62009,95714,2,6,2,203.20387,-24.861204,240.70126,326.63663,521.3486,-3.0277123,8.444605,3.4820628,4201041,1,54,0.17406596,640
1000021000018,45000100000052,1000021000898,1000021000000,45,0.6871088,1000021000019,-1,1000021000017,1000021000018,1000021001666,25888,2653.1465,2333.7568,2566.9087,6996,19.458538,60.194176,21.508259,95659,2,6,2,207.1588,-14.182455,227.4136,339.90918,520.1055,-5.135268,10.796957,3.2540586,4200866,1,52,0.17727695,946
1000021000019,44000100000053,1000021000697,1000021000000,44,0.75503564,1000021000020,1000021000698,1000021000018,1000021000019,1000021001667,25783,2524.22,2161.5393,2448.138,6995,19.265348,60.18278,21.442314,95631,2,6,2,193.43907,-2.8337147,213.07663,335.60034,514.43567,-6.0594325,11.22703,2.632939,4198743,1,53,0.1806166,555
1000021000020,43000100000060,1000021000691,1000021000000,43,0.8276991,1000021000021,1000021000692,1000021000019,1000021000020,1000021000777,24839,2391.851,2009.9777,2280.0518,6995,19.128761,60.175247,21.40109,95631,2,6,2,193.7035,-2.458518,199.49812,313.31308,481.58646,-5.9055166,13.907006,3.6627378,4198743,1,60,0.20184337,517
1000021000021,42000100000034,1000021000583,1000021000000,42,0.9054624,1000021000022,1000021000584,1000021000020,1000021000021,1000021001423,23349,2104.1335,1934.5841,2075.904,6995,18.981232,60.176132,21.337004,95631,2,6,2,192.46321,-6.750356,191.25407,318.5514,486.42896,-5.4023285,16.155561,3.1107106,4207268,1,34,0.18894804,854
1000021000022,41000100000051,1000021000497,1000021000000,41,0.98870814,1000021000023,1000021000498,1000021000021,1000021000022,1000021000973,20486,2011.1826,1874.6825,1989.9244,6995,18.889557,60.177517,21.23682,95631,2,6,2,173.72069,-5.146817,167.65524,342.52066,514.2429,-4.30842,18.118626,3.0110698,4201863,1,51,0.1475688,954
1000021000023,40000100000022,1000021000488,1000021000000,40,1.0778745,1000021000024,1000021000489,1000021000022,1000021000023,1000021000974,18650,1934.8424,1832.5963,1924.9448,6995,18.928362,60.177456,21.114826,95631,2,6,2,136.16743,-6.719541,148.33641,340.83002,513.0835,-4.0227485,17.630098,2.6275003,4207197,1,22,0.13606745,195
1000021000024,39000100000014,1000021000468,1000021000000,39,1.173417,1000021000025,1000021000469,1000021000023,1000021000024,1000021000781,16460,1699.1085,1620.2723,1693.8585,6995,18.937498,60.175545,21.086382,95631,2,6,2,109.04484,-5.834886,111.527664,317.15594,490.36652,-2.6957364,14.456074,3.0320103,4198743,1,14,0.13754643,228
1000021000025,38000100000010,1000021000418,1000021000000,38,1.2758462,1000021000026,1000021000419,1000021000024,1000021000025,1000021000782,15054,1374.813,1293.7391,1374.813,6995,18.998453,60.205956,21.042921,95631,2,6,2,111.31243,-0.9758297,105.05142,298.39526,463.75815,-2.823215,13.424691,3.138862,4201108,1,10,0.13345176,709
1000021000026,37000100000010,1000021000364,1000021000000,37,1.3857181,1000021000027,1000021000365,1000021000025,1000021000026,1000021000783,11808,1080.3823,1005.5913,1083.6528,6995,19.028131,60.18749,21.05526,95631,2,6,2,95.60389,7.86296,51.1258,270.2553,424.08588,-2.4284077,6.143082,3.1907346,4209287,1,10,0.12285618,28
1000021000027,36000100000014,1000021000341,1000021000000,36,1.5036365,1000021000028,1000021000342,1000021000026,1000021000027,1000021000784,9527,789.82465,739.6484,798.8616,6995,18.999365,60.176193,21.063574,95631,2,6,2,92.73018,7.961446,35.437675,257.7604,406.03693,-3.331556,1.5913483,5.179066,4199582,1,14,0.10783023,160
1000021000028,35000100000048,1000021000249,1000021000000,35,1.6302707,1000021000029,1000021000250,1000021000027,1000021000028,1000021000979,7593,645.4065,614.42285,653.0663,6995,19.050684,60.16979,21.079268,95631,2,6,2,85.013725,25.948517,21.324406,248.29024,395.5478,-1.5471176,-2.1485605,3.588649,4202185,1,48,0.09029155,757
1000021000029,34000100000037,1000021000192,1000021000000,34,1.766336,1000021000030,1000021000193,1000021000028,1000021000029,1000021000980,6436,549.18506,528.44324,556.8449,6995,19.00162,60.177227,21.053043,95631,2,6,2,80.23129,39.471535,26.112589,232.47734,373.39,-0.6882339,-1.4541315,1.774818,4202457,1,37,0.086875185,756
