galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
8003193,8003434,8003192,8001859,53000000000247,53000000000247,8000000,8003194,-1,0,53,0.2798018,443.41034,2715,26.136568,22.113594,26.328539,31416,2,2,2,138.6817,47.160595,-277.31693,5850,443.41034,0.2464451,278.1716,304.24622,0.2541418,3.5242784,1.0265398,67.162865,1.9572505E-4,0.00703941,0.0057153264,0.034412216,0.008236923,0.24626052,4.340284E-7,0.0,0.0,0.0,0.031415448,0.05327934,-20.11383,-20.94622,-21.639338,-22.225704,-23.703678,-18.727215,-19.55196,-20.242855,-20.818329,-22.248117,-20.100372,-20.935085,-21.630316,-22.219114,-23.70172,7.7944417,774
8003194,8003434,8003193,8001860,52000000000226,52000000000226,8000000,8003195,-1,0,52,0.31970343,454.8571,2715,26.087526,22.099823,26.42631,31420,2,2,2,140.55176,48.88261,-275.7548,5511,454.8571,0.24534433,282.37057,310.40933,0.2541418,3.5242784,1.0265398,69.8603,2.2799645E-4,0.007019475,0.0057153264,0.034412216,0.008236923,0.24548182,5.055916E-7,0.0,0.0,0.0,0.028606342,0.051836114,-20.193043,-21.008905,-21.69373,-22.27509,-23.750536,-18.771133,-19.591932,-20.280073,-20.853151,-22.280573,-20.176626,-20.99538,-21.682793,-22.267105,-23.748161,7.433519,924
8003195,8003434,8003194,8001861,51000000000221,51000000000221,8000000,8003196,-1,0,51,0.36234027,446.59476,2715,26.032587,22.090094,26.53917,31420,2,2,2,147.23286,48.230328,-274.29132,5464,446.59476,0.24041939,282.64548,311.7844,0.2541418,3.5242784,1.0265398,67.63393,2.6700684E-4,0.006999286,0.0057153264,0.034412216,0.008236923,0.24488594,5.9209873E-7,0.85626054,9.271176E-7,0.0,0.028739816,0.051254094,-20.328197,-21.094542,-21.759241,-22.329031,-23.791405,-18.817587,-19.634087,-20.31924,-20.889591,-22.314384,-20.311457,-21.080946,-21.748306,-22.321074,-23.789047,7.067245,925
8003196,8003404,8003195,8001862,50000000000228,50000000000228,8000000,8003197,8003405,0,50,0.40789944,426.0251,2715,25.97727,22.078426,26.648378,31420,2,2,2,151.3254,49.185352,-272.14517,5275,426.0251,0.233042,280.3951,302.14328,0.31038448,3.3738713,0.8893369,64.88134,3.143598E-4,0.0067270845,0.006288635,0.033069067,0.0071633416,0.21840496,6.9710575E-7,0.0,0.0,0.0,0.029064456,0.05025878,-20.265339,-21.06041,-21.733799,-22.307041,-23.77323,-18.68903,-19.50205,-20.18498,-20.753143,-22.174679,-20.247778,-21.045992,-21.722158,-22.298555,-23.770714,6.7311835,110
8003197,8003404,8003196,8001863,49000000000214,49000000000214,8000000,8003198,-1,0,49,0.45657724,404.1644,2715,25.909075,22.053432,26.757694,31420,2,2,2,156.55522,50.657524,-269.27737,5038,404.1644,0.22516778,277.8407,302.19635,0.31038448,3.3738713,0.8893369,61.213326,3.720736E-4,0.006707224,0.006288635,0.033069067,0.0071633416,0.21438985,8.2508865E-7,1.3624147,5.6062512E-5,0.0,0.033082955,0.050387286,-20.488825,-21.194485,-21.834862,-22.391123,-23.838936,-18.740355,-19.548958,-20.228949,-20.794739,-22.215458,-20.47464,-21.183075,-21.825724,-22.38449,-23.83698,6.357392,246
8003198,8003376,8003197,8001864,48000000000208,48000000000208,8000000,8003199,8003377,0,48,0.5085914,372.49222,2715,25.83902,22.038095,26.881454,31420,2,2,3,158.00108,54.788754,-269.811,4771,372.49222,0.21515942,272.86536,299.46588,0.4240035,3.1655421,0.7023131,56.14695,4.427117E-4,0.0062539186,0.007264396,0.03103555,0.005507341,0.20377463,9.817314E-7,0.51076984,5.1596904E-5,0.0,0.03418177,0.050900526,-20.278177,-21.076427,-21.748926,-22.318613,-23.781874,-18.539482,-19.34084,-20.01631,-20.577291,-21.98991,-20.264727,-21.06534,-21.739958,-22.312075,-23.779938,5.9888554,694
8003199,8003360,8003198,8001865,47000000000217,47000000000217,8000000,8003200,8003361,0,47,0.5641766,346.41434,2715,25.769539,22.009314,27.005224,31420,2,2,3,157.03693,60.597553,-266.08356,4683,346.41434,0.2058995,268.99255,299.56335,0.4309343,3.155173,0.6999486,51.653755,5.295331E-4,0.0061319526,0.007709653,0.030903151,0.005504959,0.20260304,1.1742616E-6,0.0,0.0,0.0,0.03789349,0.051624198,-20.303032,-21.11184,-21.786392,-22.354763,-23.817001,-18.585896,-19.383907,-20.056597,-20.615181,-22.027496,-20.291958,-21.102682,-21.778976,-22.349356,-23.815403,5.6277184,622
8003200,8003360,8003199,8001866,46000000000199,46000000000199,8000000,8003201,-1,0,46,0.6235901,338.58234,2715,25.69854,21.966745,27.12072,31420,2,2,3,156.79115,65.058716,-256.32275,4525,338.58234,0.20000781,269.82278,288.8133,0.4309343,3.155173,0.6999486,50.64399,6.367045E-4,0.006112882,0.007709653,0.030903151,0.005504959,0.1989829,1.4119186E-6,0.0,0.0,0.0,0.038580038,0.05074444,-20.388971,-21.186838,-21.853645,-22.414625,-23.869204,-18.643595,-19.436237,-20.104673,-20.659208,-22.068106,-20.378214,-21.177956,-21.846458,-22.40939,-23.867659,5.2514277,544
8003201,8003360,8003200,8001867,45000000000205,45000000000205,8000000,8003202,-1,0,45,0.6871088,332.29956,2715,25.620039,21.926527,27.233532,31420,2,2,3,156.87321,67.6135,-252.84483,4316,332.29956,0.1942255,271.25748,284.9049,0.4309343,3.155173,0.6999486,49.882923,7.695631E-4,0.006093137,0.007709653,0.030903151,0.005504959,0.19375427,1.7065377E-6,0.0,0.0,0.0,0.037493933,0.04955733,-20.49387,-21.27579,-21.932245,-22.483719,-23.929459,-18.702253,-19.488585,-20.151764,-20.70086,-22.10455,-20.482365,-21.266308,-21.924583,-22.478142,-23.927814,4.876785,660
8003202,8003360,8003201,8001868,44000000000180,44000000000180,8000000,8003203,-1,0,44,0.75503564,336.4307,2704,25.546455,21.900135,27.345627,31640,2,2,3,155.61588,64.91591,-249.92406,4062,336.4307,0.19024172,275.78134,287.85962,0.4309343,3.155173,0.6999486,50.654877,9.34981E-4,0.006072724,0.007709653,0.030903151,0.005504959,0.19278859,2.0733592E-6,0.682465,2.423752E-7,0.0,0.033126935,0.047658253,-20.64475,-21.396938,-22.0392,-22.58207,-24.030537,-18.761702,-19.540607,-20.197414,-20.739574,-22.135231,-20.62974,-21.384623,-22.02926,-22.574837,-24.028399,4.5050426,310
8003203,8003337,8003202,8001869,43000000000177,43000000000177,8000000,8003204,8003338,0,43,0.8276991,339.01266,2704,25.474625,21.885141,27.467495,31640,2,2,3,153.13403,64.09349,-245.20209,3976,339.01266,0.18571147,280.19382,293.32797,0.47257337,3.1061666,0.6613809,50.94814,0.0011418349,0.005901805,0.007961266,0.030503,0.005279976,0.19098061,2.5320664E-6,0.0,0.0,0.0,0.031839,0.045736056,-20.716833,-21.454672,-22.084106,-22.615492,-24.043003,-18.752382,-19.524286,-20.175133,-20.71163,-22.102356,-20.69875,-21.439846,-22.072155,-22.606802,-24.040443,4.141709,276
8003204,8003337,8003203,8001870,42000000000173,42000000000173,8000000,8003205,-1,0,42,0.9054624,322.74628,2704,25.41453,21.856535,27.602085,31640,2,2,3,149.13281,70.99913,-251.80779,3775,322.74628,0.17755818,279.59555,294.56265,0.47257337,3.1061666,0.6613809,48.52167,0.0014016574,0.005879865,0.007961266,0.030503,0.005279976,0.1849066,3.1082334E-6,0.94538385,5.013433E-7,0.0,0.029357664,0.045030534,-20.940584,-21.614653,-22.213715,-22.728334,-24.142208,-18.818825,-19.58348,-20.228708,-20.760174,-22.146994,-20.918768,-21.596912,-22.199465,-22.717995,-24.139168,3.779459,283
8003205,8003313,8003204,8001871,41000000000173,41000000000173,8000000,8003206,8003314,0,41,0.98870814,306.9102,2711,25.349789,21.816172,27.754004,31633,2,2,3,148.32616,90.351,-252.40825,3413,306.9102,0.16937794,279.15616,280.5027,0.5252313,3.0486646,0.61787117,45.729618,0.0017294217,0.005639946,0.008219869,0.030035824,0.0050300728,0.18300082,3.835064E-6,6.1747804,0.0,0.0,0.023916725,0.044339478,-21.219995,-21.797453,-22.35304,-22.84385,-24.228495,-18.816433,-19.575834,-20.217113,-20.746294,-22.135565,-21.187387,-21.771147,-22.331999,-22.828619,-24.224037,3.420987,218
8003206,8003264,8003205,8001872,40000000000153,40000000000153,8000000,8003207,8003265,0,40,1.0778745,269.8159,2711,25.267603,21.75828,27.900753,31633,2,2,3,150.64925,99.379,-241.47789,3318,269.8159,0.1570994,271.77936,278.63348,1.1556537,2.492602,0.15124357,38.855373,0.0021447921,0.003197401,0.012939923,0.025190294,0.001192369,0.17388918,4.7561643E-6,0.7456267,0.0,0.0,0.019682996,0.044987936,-20.93049,-21.591043,-22.183683,-22.691694,-24.107203,-17.287868,-18.036589,-18.67133,-19.193165,-20.566046,-20.864986,-21.537903,-22.140862,-22.66052,-24.098001,3.0361748,502
8003207,8003264,8003206,8001873,39000000000147,39000000000147,8000000,8003208,-1,0,39,1.173417,256.13144,2711,25.164871,21.702547,28.057222,31633,2,2,3,158.75005,99.30643,-233.9362,3042,256.13144,0.14919934,271.7177,279.30594,1.2308431,2.482072,0.15124357,36.433884,0.0026734814,0.0031781604,0.013210605,0.025074981,0.001192369,0.1725541,5.9285544E-6,1.6123534,0.0,0.0,0.018428814,0.044184674,-21.192911,-21.787245,-22.345766,-22.830778,-24.217888,-17.36694,-18.109295,-18.739634,-19.258738,-20.632265,-21.108316,-21.71989,-22.291832,-22.791534,-24.206226,2.7088761,535
8003208,8003264,8003207,8001874,38000000000142,38000000000142,8000000,8003209,-1,0,38,1.2758462,243.65192,2711,25.071606,21.64263,28.215118,31633,2,2,3,155.43681,93.17707,-216.9747,2933,243.65192,0.14152166,272.1093,290.40845,1.3888311,2.459946,0.15124357,33.748817,0.0033494541,0.0031593202,0.013672731,0.024848022,0.001192369,0.16304241,7.4275517E-6,2.7532575,0.0011078616,44.398815,0.021342732,0.042489592,-22.152779,-22.49555,-22.930618,-23.32529,-24.549719,-17.464773,-18.20224,-18.830664,-19.35032,-20.732233,-21.994093,-22.380116,-22.842558,-23.260601,-24.528154,2.4018528,313
8003209,8003250,8003208,8001875,37000000000182,37000000000182,8000000,8003210,8003251,0,37,1.3857181,232.20518,2711,24.970678,21.589354,28.345118,31637,2,2,3,170.75674,95.8175,-221.72742,2619,232.20518,0.13406245,272.93066,282.57883,1.0458584,2.4075682,0.13543838,33.723473,0.0042176577,0.0028284006,0.011247177,0.024454717,0.0011309795,0.14268002,9.3528315E-6,5.245755,0.0,44.51876,0.0089043,0.040887017,-21.746767,-22.205074,-22.690691,-23.125786,-24.447826,-17.363594,-18.117624,-18.756376,-19.287146,-20.69379,-21.397469,-21.931614,-22.472431,-22.965397,-24.3981,2.1153677,704
8003210,8003250,8003209,8001876,36000000000162,36000000000162,8000000,8003211,-1,0,36,1.5036365,214.99205,2711,24.872776,21.522787,28.4778,31637,2,2,3,161.33981,100.27174,-216.0454,2471,214.99205,0.12553902,271.38873,281.52383,0.9512947,2.3402977,0.13543838,30.907228,0.005337802,0.0028118775,0.010425053,0.02373481,0.0011309795,0.13909748,1.1836797E-5,6.85865,0.0,44.636734,0.0067573623,0.04032968,-21.946531,-22.359383,-22.81614,-23.230616,-24.521854,-17.47883,-18.228258,-18.862179,-19.386452,-20.788198,-21.503294,-21.996056,-22.521292,-23.01384,-24.456675,1.8636922,877
8003211,8003250,8003210,8001877,35000000000158,35000000000158,8000000,8003212,-1,0,35,1.6302707,200.36089,2708,24.796535,21.46416,28.61228,31623,2,2,3,153.3235,109.52495,-211.21642,2306,200.36089,0.11759229,270.69922,287.40363,0.7698836,2.2557018,0.13543838,29.20875,0.006789672,0.002796111,0.0092075635,0.02280551,0.0011309795,0.13283867,1.5056379E-5,9.725246,0.0,44.739136,0.0045609004,0.03952523,-22.149868,-22.513554,-22.939583,-23.33208,-24.587069,-17.594475,-18.334705,-18.96019,-19.4741,-20.86586,-21.303377,-21.810234,-22.361551,-22.900438,-24.453358,1.6319146,424
8003212,8003250,8003211,8001878,34000000000132,34000000000132,8000000,8003213,-1,0,34,1.766336,172.30347,2708,24.658974,21.408562,28.755817,31623,2,2,3,167.21936,113.312675,-208.96791,2082,172.30347,0.10703867,263.11563,274.06714,0.7039016,2.1407163,0.13543838,24.899618,0.008679987,0.0027815222,0.009272694,0.02140987,0.0011309795,0.121162295,1.924823E-5,16.390379,0.0,44.802086,0.0032875708,0.040076002,-22.367872,-22.680965,-23.078568,-23.45246,-24.680502,-17.712152,-18.4386,-19.053968,-19.5577,-20.937975,-20.783283,-21.33246,-21.934622,-22.557705,-24.354195,1.4279776,460
8003213,8003250,8003212,8001879,33000000000113,33000000000113,8000000,8003214,-1,0,33,1.9126327,162.31985,2708,24.518717,21.339628,28.872944,31623,2,2,3,174.88222,104.740395,-194.15373,1958,162.31985,0.10025733,263.8747,265.72156,0.95799613,1.9555368,0.13543838,23.128323,0.0111525925,0.0027686646,0.011962043,0.019041095,0.0011309795,0.11081147,2.4731331E-5,16.264765,0.0,44.842678,0.0041314336,0.038149916,-22.407341,-22.70785,-23.094496,-23.457966,-24.6652,-17.830074,-18.535967,-19.138182,-19.63088,-20.997927,-21.078588,-21.593813,-22.164047,-22.744308,-24.424732,1.2780715,691
8003214,8003250,8003213,8001880,32000000000118,32000000000118,8000000,8003215,-1,0,32,2.0700274,152.4223,2708,24.473139,21.298,28.976982,31623,2,2,3,171.91049,97.914,-182.3326,1730,152.4223,0.09363955,264.5846,275.56305,1.0270066,1.7804965,0.13543838,21.825989,0.01440172,0.0027561488,0.013014828,0.01690653,0.0011309795,0.09295195,3.1936404E-5,17.296267,0.0,44.859455,0.0043483037,0.035630587,-22.42612,-22.702978,-23.071032,-23.419884,-24.595205,-17.961985,-18.646542,-19.235386,-19.717201,-21.074955,-21.064535,-21.561256,-22.1209,-22.696178,-24.362446,1.1322058,747
8003215,8003250,8003214,8001881,31000000000109,31000000000109,8000000,8003216,-1,0,31,2.2394855,136.67229,2708,24.373638,21.240183,29.074526,31622,2,2,3,164.06493,100.72062,-180.52306,1517,136.67229,0.08597554,261.47052,279.65918,1.2615031,1.603714,0.13543838,18.994783,0.018691344,0.002744879,0.015517629,0.014699777,0.0011309795,0.08069868,4.1448828E-5,13.559364,0.0,44.876312,0.0057577784,0.034448832,-22.370455,-22.636604,-22.991808,-23.331684,-24.494143,-18.131117,-18.794369,-19.369907,-19.839191,-21.188347,-21.36547,-21.818476,-22.325338,-22.833546,-24.338646,0.997321,74
8003216,8003250,8003215,8001882,30000000000103,30000000000103,8000000,8003217,-1,0,30,2.422044,111.02472,2708,24.200247,21.176252,29.188587,31622,2,2,3,186.72739,90.921906,-165.31448,1265,111.02472,0.076255254,250.2332,232.98898,1.2252744,1.4724908,0.13543838,14.897665,0.024380725,0.00273516,0.016710097,0.013020172,0.0011309795,0.06391678,5.4065247E-5,15.228108,0.0,44.86413,0.005214874,0.034927383,-22.46984,-22.701115,-23.033768,-23.361917,-24.512587,-18.326857,-18.963076,-19.524763,-19.986794,-21.34544,-21.258379,-21.703587,-22.215254,-22.746641,-24.319918,0.8433445,466
8003217,8003250,8003216,8001883,29000000000097,29000000000097,8000000,8003218,-1,0,29,2.6188614,74.01648,2708,24.06988,21.118208,29.27266,31622,2,2,3,206.33879,79.93134,-163.61992,920,74.01648,0.06321964,224.39243,223.8221,1.4161063,1.3333428,0.13543838,8.500177,0.031962197,0.002728465,0.019834733,0.011049777,0.0011309795,0.053042553,7.087746E-5,30.933128,0.006079215,44.836243,0.004763799,0.042098437,-22.671005,-22.840038,-23.129896,-23.427288,-24.502234,-18.585726,-19.192793,-19.74058,-20.19721,-21.568676,-21.06196,-21.483114,-21.9943,-22.553398,-24.216791,0.7000032,412
8003218,8003237,8003217,8001884,28000000000085,28000000000085,8000000,8003219,8003238,0,28,2.8311827,62.05335,2709,23.993782,21.081688,29.36323,31650,2,2,3,195.07918,69.878555,-158.8123,841,62.05335,0.05648476,217.36366,243.21928,2.0369647,0.9337822,0.001941987,5.9645123,0.042111404,0.0015571443,0.022610748,0.0065995688,6.301149E-7,0.037553325,9.3383744E-5,29.431547,0.0,44.889095,0.0044918926,0.038210616,-22.668196,-22.766129,-23.00635,-23.264256,-24.267515,-14.498827,-14.878039,-15.2720375,-15.57958,-16.380598,-20.824091,-21.187363,-21.672989,-22.2362,-23.923677,0.5566492,327
8003219,8003237,8003218,8001885,27000000000121,27000000000121,8000000,8003220,-1,0,27,3.060419,49.745956,2709,23.928879,21.034822,29.439402,31650,2,2,3,163.16782,84.06824,-150.40117,663,49.745956,0.04964421,207.59389,204.20126,2.1012046,0.69601154,0.001941987,5.1341534,0.055763185,0.0015548775,0.018890006,0.0042818757,6.301149E-7,0.02042036,1.2365713E-4,21.755394,0.0,44.78106,0.005701703,0.033026505,-22.365557,-22.464949,-22.704098,-22.961222,-23.957838,-14.66886,-14.984654,-15.329528,-15.609408,-16.349785,-21.252728,-21.553196,-21.963774,-22.415777,-23.794052,0.5192888,952
8003220,8003237,8003219,8001886,26000000000121,26000000000121,8000000,8003221,-1,0,26,3.3080978,44.92628,2709,23.833372,20.998606,29.50999,31650,2,2,3,143.74684,80.231865,-133.9404,517,44.92628,0.04533311,206.44884,204.02525,2.1776912,0.53139526,0.001941987,4.4996853,0.07421269,0.0015531641,0.016020892,0.0029492646,6.301149E-7,0.014949377,1.6456965E-4,16.000704,0.0,44.73747,0.007254546,0.029382369,-22.125122,-22.225798,-22.463047,-22.71881,-23.697052,-14.893763,-15.131862,-15.414296,-15.65927,-16.313095,-21.429266,-21.672989,-22.025091,-22.403673,-23.607048,0.4699798,391
8003221,8003237,8003220,8001887,25000000000076,25000000000076,8000000,8003222,-1,0,25,3.575905,45.70087,2709,23.756351,20.948534,29.613653,31650,2,2,3,148.4381,72.143036,-126.38179,533,45.70087,0.043009836,213.77077,216.91777,1.9439963,0.41828305,0.001941987,4.9335623,0.09926394,0.0015515257,0.012619351,0.0021809663,6.301149E-7,0.012602509,2.2012177E-4,14.227196,0.0,44.829334,0.006942641,0.026536673,-22.022291,-22.110054,-22.336658,-22.58342,-23.527576,-15.126694,-15.313012,-15.560588,-15.795494,-16.431688,-21.598461,-21.7695,-22.065657,-22.387993,-23.471842,0.4046982,864
8003222,8003237,8003221,8001888,24000000000070,24000000000070,8000000,8003223,-1,0,24,3.8656828,42.51644,2709,23.691109,20.895405,29.7072,31650,2,2,3,159.76933,66.75098,-124.0595,457,42.51644,0.03955364,215.00829,213.70274,1.5143956,0.3245551,0.001941987,4.988812,0.13343835,0.001549736,0.009360804,0.0016048463,6.301149E-7,0.010219935,2.9590487E-4,10.148668,0.0,44.8782,0.0065519344,0.024460815,-21.867533,-21.948137,-22.163652,-22.411198,-23.330265,-15.432298,-15.577027,-15.804859,-16.043123,-16.689209,-21.418919,-21.594042,-21.885582,-22.213314,-23.275639,0.34147573,924
8003223,8003237,8003222,8001889,23000000000055,23000000000055,8000000,8003224,-1,0,23,4.1794686,33.909874,2709,23.590431,20.894646,29.759235,31650,2,2,3,154.03079,65.787674,-104.32475,383,33.909874,0.03450889,205.5737,205.16147,0.9843273,0.26239714,0.001941987,4.024607,0.1802777,0.0015481246,0.006937022,0.0012111615,6.301149E-7,0.00874591,3.99773E-4,25.099491,0.056443524,44.84514,0.0070243054,0.024204986,-22.152048,-22.225334,-22.467163,-22.7199,-23.754562,-15.876521,-15.959556,-16.159637,-16.379879,-16.997671,-21.93264,-22.046268,-22.32328,-22.615583,-23.724337,0.25930712,419
8003224,8003232,8003223,8001890,22000000000039,22000000000039,8000000,8003225,8003233,0,22,4.5195556,20.225433,2709,23.4886,20.853771,29.770868,31650,2,2,3,156.74138,82.78636,-57.40646,267,20.225433,0.027291978,178.52596,186.0948,1.1120583,0.118171416,0.0,1.4489082,0.24478696,0.0,0.004549698,5.9564284E-4,0.0,0.0032783537,5.4282486E-4,6.1471543,0.0,44.514767,0.00627681,0.018361337,-20.953457,-21.034758,-21.247229,-21.473225,-22.34662,99.0,99.0,99.0,99.0,99.0,-20.750666,-20.871855,-21.11773,-21.377346,-22.316702,0.38734514,495
