haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
2002099,53000000000049,2002119,2000000,53,0.2798018,2002100,-1,2002098,2000010,2002388,23,0.0,0.0,0.0,2522,26.300344,30.227747,9.365076,16028,2,3,1,-72.85153,-609.34247,155.57692,25.554205,57.84001,0.011144143,0.08655851,-0.11293572,1462622,0,49,0.015765792,652
2002100,52000000000055,2002119,2000000,52,0.31970343,2002101,-1,2002099,2000011,2002437,24,0.0,0.0,0.0,2522,26.344315,30.446066,9.287916,16030,2,3,1,-175.9475,-619.8564,259.59952,31.39966,60.75537,0.14908019,0.023087848,-0.121922225,1462540,0,55,0.0142027065,973
2002101,51000000000058,2002119,2000000,51,0.36234027,2002102,-1,2002100,2000012,2002440,23,0.0,0.0,0.0,2522,26.425322,30.671038,9.180483,16031,2,3,1,-284.65714,-560.2962,391.72385,33.794933,67.05291,0.068797044,0.0655991,-0.05742014,1462540,0,58,0.011070727,841
2002102,50000000000056,2002119,2000000,50,0.40789944,2002103,-1,2002101,2000013,2001403,26,0.0,0.0,0.0,2522,26.54783,30.850365,9.010765,16031,2,3,1,-337.53934,-386.47876,526.02594,31.554861,65.217636,0.077768065,0.05856613,-0.16013919,1462540,0,56,0.012183381,172
2002103,49000000000041,2002119,2000000,49,0.45657724,2002104,-1,2002102,2000014,2001404,27,0.0,0.0,0.0,2522,26.69004,30.955984,8.78878,16027,2,3,0,-301.96408,-151.51297,585.9876,32.603786,62.408028,0.104757756,0.008097682,-0.14866754,1462541,0,41,0.015155675,265
2002104,48000000000035,2002119,2000000,48,0.5085914,2002105,-1,2002103,2000015,2002256,25,0.0,0.0,0.0,2522,26.797268,30.97491,8.545917,16027,3,3,0,-232.94058,44.821026,567.11633,33.573555,66.22606,0.07424488,0.0096125705,-0.10577063,1464350,0,35,0.011638637,958
2002105,47000000000044,2002119,2000000,47,0.5641766,2002106,-1,2002104,2000016,2000921,30,0.0,0.0,0.0,2522,26.870342,30.928932,8.313717,16027,3,3,0,-137.13284,182.24411,485.2561,32.25096,64.05237,0.11861669,-0.01126035,-0.10567609,1464358,0,44,0.017826036,621
2002106,46000000001389,2002119,2000000,46,0.6235901,2002107,-1,2002105,2002394,-1,30,0.0,0.0,0.0,2522,26.92018,30.84634,8.104468,16027,3,3,0,-41.28879,233.31766,405.9935,32.56672,63.164715,0.11388756,0.017076312,-0.098922,1462431,0,1389,0.017134318,776
2002107,45000000001891,2002119,2000000,45,0.6871088,2002108,-1,2002106,2002107,-1,29,4.131152,3.0122986,3.6147583,2522,26.91588,30.72883,7.916951,16027,3,3,0,10.933283,245.03448,361.10223,33.007607,62.867386,0.13566148,0.04936782,-0.089958034,1462431,0,1891,0.016032556,94
2002108,44000000003262,2002119,2000000,44,0.75503564,2002109,-1,2002107,2002108,-1,26,2.7541015,2.5819702,2.6680357,2433,26.902647,30.607523,7.7603354,14271,3,3,0,61.068714,233.75888,317.0029,29.10345,59.85547,0.06793838,0.02519948,-0.05575905,1462541,0,3262,0.014526544,776
2002109,43000000003568,2002119,2000000,43,0.8276991,2002110,-1,2002108,2002109,-1,29,2.4098387,2.2377074,2.4098387,2433,26.8582,30.495878,7.615507,14271,3,3,0,84.75897,219.76552,281.3507,29.327728,61.269104,0.08543327,0.031052234,-0.0979673,1462541,0,3568,0.015864348,64
2002110,42000000004080,2002119,2000000,42,0.9054624,2002111,-1,2002109,2002110,-1,24,1.8934448,1.8934448,1.8934448,2433,26.821508,30.374094,7.4748516,14271,3,3,0,102.14586,207.33339,262082,29.341127,61.133068,0.01516264,0.10994343,-0.076371856,1462541,0,4080,0.015238105,404
2002111,41000000003978,2002119,2000000,41,0.98870814,2002112,-1,2002110,2002111,-1,26,1.8073791,1.7213135,1.8073791,2433,26.756273,30.271938,7.3488045,14269,2,3,0,113.21366,185.22308,242.54506,29.977335,67.06081,0.08545879,0.07727143,-0.084972456,1462648,0,3978,0.015249198,719
2002112,40000000003953,2002119,2000000,40,1.0778745,2002113,-1,2002111,2002112,-1,26,1.8934448,1.8073791,1.8934448,2433,26.697523,30.190844,7.219729,14269,2,3,0,121.83461,169.04948,227.57697,27.101334,60.73268,0.01916608,0.046373613,-0.10472861,1462648,0,3953,0.01547284,929
2002113,39000000003815,2002119,2000000,39,1.173417,2002114,-1,2002112,2002113,-1,27,1.6352477,1.3770508,1.6352477,2433,26.639473,30.120424,7.0942054,14269,2,3,0,128.7829,153.64896,217.73357,26.764784,64.127846,0.058219675,0.07429332,-0.12431584,1462431,0,3815,0.024127623,481
2002114,38000000003824,2002119,2000000,38,1.2758462,2002115,-1,2002113,2002114,-1,27,2.1516418,1.2049193,2.1516418,2433,26.568161,30.050072,6.9826474,14269,2,3,0,131.68932,136.46964,204.59866,26.551678,54.333126,0.059542414,0.07281297,-0.12263034,1462432,0,3824,0.02271775,609
2002115,37000000003672,2002119,2000000,37,1.3857181,2002116,-1,2002114,2002115,-1,29,2.1516418,1.9795104,2.1516418,2433,26.498632,29.974394,6.8738384,14269,2,3,0,134.35382,125.61277,198.1319,29.876348,58.74849,0.09838443,0.064685225,-0.12841295,1462541,0,3672,0.017768262,507
2002116,36000000003800,2002119,2000000,36,1.5036365,2002117,-1,2002115,2002116,-1,27,2.1516418,2.1516418,2.1516418,2433,26.423262,29.898666,6793,14265,2,3,0,135.56013,114.92069,191.0625,40.678204,68.67199,0.059008073,0.07500875,-0.12543124,1462541,0,3800,0.011646501,151
2002117,35000000003613,2002119,2000000,35,1.6302707,2002118,-1,2002116,2002117,-1,28,2.2377074,2.1516418,2.2377074,2433,26.331348,29.833475,6.692114,14264,2,3,0,134.67744,104.22269,180.1736,39.553566,67.77231,0.048062276,0.061221164,-0.13581742,1462432,0,3613,0.012968697,266
2002118,34000000003658,2002119,2000000,34,1.766336,2002119,-1,2002117,2002118,-1,27,2.065576,2.065576,2.1516418,2433,26.242489,29.771532,6.5705256,14264,2,3,0,134.66296,95.40011,174.56091,31.133358,61.99389,0.049213476,0.06591095,-0.11991051,1462541,0,3658,0.0156122595,775
2002119,33000000004196,2002119,2000000,33,1.9126327,-1,-1,2002118,2002119,-1,22,1.2909851,1.2909851,1.2909851,2433,26.15553,29.71553,6.4640136,14264,2,3,0,133.49411,87.149216,163.46321,30.392302,61.194584,6.423879E-4,0.10606228,-0.018667959,1464350,0,4196,0.011861105,915
2002159,63000000001740,2002201,2000000,63,0.0,2002160,-1,-1,2002159,-1,48,5.9385314,3.8729553,4.6475463,2522,26.52909,30.099892,9.083013,16029,2,3,1,461.34518,-312.85706,93.78206,35.064293,70.49513,-0.053166002,0.027746996,0.07080676,4891537,0,1740,0.019145198,606
2002160,62000000002504,2002201,2000000,62,0.019932542,2002161,-1,2002159,2002160,-1,45,5.1639404,3.7008238,4.131152,2522,26.440975,30.168558,9.059144,16029,2,3,1,436.58038,-308.65768,90.488945,36.307133,73.47449,-0.13094711,0.027896779,-0.016309658,4891502,0,2504,0.01894231,613
2002161,61000000002458,2002201,2000000,61,0.041403063,2002162,-1,2002160,2002161,-1,46,4.4754148,3.7868896,3.8729553,2522,26.35502,30.22591,9.038511,16028,2,3,1,405.49472,-301.7597,84.26802,35.01573,73.39928,-0.13870682,0.0121615715,-0.009485968,4891502,0,2458,0.01921275,649
2002162,60000000002349,2002201,2000000,60,0.064493395,2002163,-1,2002161,2002162,-1,47,4.5614805,3.8729553,4.217218,2522,26.265568,30.293928,9.018254,16030,2,3,1,374.5827,-295.03027,78.13225,38.8923,82.50548,-0.14119829,0.035376564,-0.019350272,4891502,0,2349,0.013176854,154
2002163,59000000002349,2002201,2000000,59,0.08928783,2002164,-1,2002162,2002163,-1,47,4.3032837,3.7008238,4.131152,2522,26.18435,30.359526,8.99947,16030,2,3,1,344.4215,-286.7189,72234,32.49185,69.12805,-0.19349268,0.04289954,-0.038548473,4891537,0,2349,0.01877684,305
2002164,58000000002352,2002201,2000000,58,0.11588337,2002165,-1,2002163,2002164,-1,48,4.131152,3.6147583,3.9590209,2522,26.091635,30.439034,8.977711,16030,2,3,1,300.00702,-273.10873,62.503704,27.649223,61.5581,-0.19701707,0.047850948,-0.023366872,4889805,0,2352,0.025474783,929
2002165,57000000002331,2002201,2000000,57,0.14438343,2002166,-1,2002164,2002165,-1,49,4.0450864,3.442627,3.9590209,2522,26.01757,30.51554,8.962481,16030,2,3,1,272.76086,-264.22766,56.421787,28.446774,64.57459,-0.16537149,0.027259018,-0.038481966,4889805,0,2331,0.024364075,716
2002166,56000000002121,2002201,2000000,56,0.17489761,2002167,-1,2002165,2002166,-1,48,4.3032837,3.098364,3.8729553,2522,25.946156,30.585808,8.949979,16030,2,3,1,243.26068,-255.63393,50.86274,33.15083,78.46537,0.1313749,0.034834187,-0.019484742,4891535,0,2121,0.02100647,451
2002167,55000000002333,2002201,2000000,55,0.20754863,2002168,-1,2002166,2002167,-1,46,4.5614805,3.18443,4.0450864,2522,25.883102,30.662567,8.9303055,16030,2,3,1,198.05602,-241.11201,42.12562,33.58053,78.80555,-0.057462715,0.09377022,0.039220303,4891527,0,2333,0.016016185,870
2002168,54000000001806,2002201,2000000,54,0.24246909,2002169,-1,2002167,2002168,-1,56,4.8196774,3.5286925,4.217218,2522,25.828733,30.74251,8.924147,16030,2,3,0,165.23886,-224797,36.19147,32.048756,70.899086,0.13442509,0.13785039,-0.06552269,4891527,0,1806,0.025708873,641
2002169,53000000001970,2002201,2000000,53,0.2798018,2002170,-1,2002168,2002169,-1,54,5.4221373,4.0450864,4.8196774,2522,25.771902,30.806988,8.911891,16030,2,3,0,115.56863,-203.96843,25.470797,31.978529,69.535416,0.1561995,0.14969265,-0.11937428,4891527,0,1970,0.029013043,384
2002170,52000000001644,2002201,2000000,52,0.31970343,2002171,-1,2002169,2002170,-1,59,6.36886,4.131152,5.3360715,2522,25.73564,30.877071,8.905482,16030,2,3,0,60.078777,-178.82045,13.818429,35.709473,70.83349,0.14273371,0.18558422,-0.024632936,4891527,0,1644,0.028325401,7
2002171,51000000000047,2002201,2000000,51,0.36234027,2002172,-1,2002170,2000012,2001156,53,0.0,0.0,0.0,2522,25.732239,30.9348,8.902711,16030,2,3,0,-2.7407463,-144.8406,-1.1062422,40.33562,80.25395,0.049570516,0.05782942,-0.027852993,4891527,0,47,0.021699347,359
2002172,50000000000053,2002201,2000000,50,0.40789944,2002173,-1,2002171,2000013,2002390,35,0.0,0.0,0.0,2522,25.741505,30.982525,8.907851,16030,2,3,0,-78.057465,-98.2252,-9.614881,39.379498,74.214294,-0.04774622,-0.04562116,0.08326686,4891527,0,53,0.0136240125,525
2002173,49000000000031,2002201,2000000,49,0.45657724,2002174,-1,2002172,2000014,2001158,60,0.0,0.0,0.0,2522,25.789795,31.018526,8.913625,16030,2,3,0,-198.30252,-35.742783,-24.771055,40.060337,71.635956,-0.13182268,-0.01578712,-0.13655554,4891527,0,31,0.022359878,778
2002174,48000000000039,2002201,2000000,48,0.5085914,2002175,-1,2002173,2000015,2000977,22,0.0,0.0,0.0,2522,25.888794,31.015656,8.91303,16030,2,3,0,-325.87143,80.78169,5.63905,37.59217,73.98864,0.029370392,-0.13483138,0.043429904,4891646,0,39,0.009630558,972
2002175,47000000000038,2002201,2000000,47,0.5641766,2002176,-1,2002174,2000016,2002218,59,0.0,0.0,0.0,2522,26.08132,30.935621,8.900764,16030,2,3,0,-538.3485,280.5856,69.18196,54.515232,92.46375,-0.07117169,-0.16074902,-0.1341691,4891503,0,38,0.013354938,744
2002176,46000000000046,2002201,2000000,46,0.6235901,2002177,-1,2002175,2000017,2002296,48,0.0,0.0,0.0,2522,26.336983,30.737997,8.757751,16026,2,3,0,-396.10406,398.05176,597.80853,51.96323,92.87534,0.09194879,-0.07710566,-0.1201398,4889805,0,46,0.011392569,34
2002177,45000000000037,2002201,2000000,45,0.6871088,2002178,-1,2002176,2000018,2002219,80,0.0,0.0,0.0,2522,26.450653,30.632372,8.466368,16027,2,3,0,-158.30394,103.062675,654.50726,48.7518,94.883095,-0.032147754,-0.10182883,0.25863317,4891493,0,37,0.01762546,347
2002178,44000000000005,2002201,2000000,44,0.75503564,2002179,-1,2002177,2000019,2000943,104,0.0,0.0,0.0,2522,26.504803,30.621859,8.166434,16027,2,3,0,-69.50093,-38.046688,609.2016,50.00611,92.52392,-0.22042722,0.033216503,0.2074036,4889805,0,5,0.02483904,199
2002179,43000000000005,2002201,2000000,43,0.8276991,2002180,-1,2002178,2000020,2000944,117,0.0,0.0,0.0,2522,26.526398,30.652832,7.880127,16027,2,3,0,-27.716986,-118.672615,564.0283,51.066246,92.6366,-0.32672945,-0.09789908,0.27126443,4891489,0,5,0.025668176,848
2002180,42000000000005,2002201,2000000,42,0.9054624,2002181,-1,2002179,2000021,2001467,112,0.0,0.0,0.0,2433,26.533335,30.735847,7.599846,14271,2,3,0,-0.037670948,-173.74574,525.7545,53.7552,98.25104,-0.2624792,-0.12670137,0.22444427,4891502,0,5,0.02248393,405
2002181,41000000001467,2002201,2000000,41,0.98870814,2002182,-1,2002180,2002181,-1,101,9.811486,8.864764,9.467224,2433,26.53366,30.839798,7.33916,14271,2,3,0,15.793039,-218.41447,474.8602,55.453182,112.72847,-0.2508378,-0.03891336,0.13298479,4891489,0,1467,0.019873552,583
2002182,40000000001501,2002201,2000000,40,1.0778745,2002183,-1,2002181,2002182,-1,101,8.778699,8.348371,8.606567,2433,26.531487,30.961304,7.100931,14271,2,3,0,35.373928,-248.65558,430.73004,46.299355,89.518745,-0.2609633,-0.1412971,0.21050222,4891489,0,1501,0.024414167,149
2002183,39000000001629,2002201,2000000,39,1.173417,2002184,-1,2002182,2002183,-1,89,8.004107,7.573779,8.004107,2433,26.501165,31.105852,6.8857083,14271,2,3,0,45.72493,-269.26337,395.2396,50.716545,97.79781,-0.25351107,-0.15564626,0.119210176,4891503,0,1629,0.021033686,297
2002184,38000000001475,2002201,2000000,38,1.2758462,2002185,-1,2002183,2002184,-1,97,8.004107,7.4877133,8.004107,8158,26.459738,31.259354,6.671651,70441,2,3,0,52.018826,-285.16876,352.2998,51.353607,97.82771,-0.306469,-0.10890884,0.14425893,4891540,0,1475,0.019569444,197
2002185,37000100001371,2002201,2000000,37,1.3857181,2002186,-1,2002184,2002185,-1,92,7.7459106,7.4016476,7.831976,8158,26.429338,31.423534,6.4849057,70441,2,3,0,60.860256,-301.34406,329.03085,50.214413,96.25095,-0.29266265,-0.14216325,0.102972485,4891493,1,1371,0.020763079,371
2002186,36000100001319,2002201,2000000,36,1.5036365,2002187,-1,2002185,2002186,-1,93,8.090173,7.831976,8.176239,8158,26.391933,31.593927,6.3075743,70441,2,3,0,62.44484,-317.2818,305.37515,51.595295,95.40064,-0.2953018,-0.11338984,0.32935086,4891540,1,1319,0.020353572,833
2002187,35000100001188,2002201,2000000,35,1.6302707,2002188,-1,2002186,2002187,-1,102,8.434436,7.9180417,8.864764,8158,26.345934,31.78126,6.142232,70440,2,3,0,62.957798,-328.2644,278.9877,57.235672,105.72653,-0.34124413,-0.092424475,0.436373,4889728,1,1188,0.02010444,381
2002188,34000100001263,2002201,2000000,34,1.766336,2002189,-1,2002187,2002188,-1,91,8.262304,8.176239,8.520501,8158,26.32315,31.968893,5.9940457,70440,2,3,0,67.2983,-343.05078,262.17776,61.10098,106.63178,-0.28595287,-0.115932144,0.36178255,4891530,1,1263,0.01679342,921
2002189,33000100001134,2002201,2000000,33,1.9126327,2002190,-1,2002188,2002189,-1,108,9.036896,8.9508295,9.122961,8157,26.27231,32.173565,5.845042,70412,2,3,0,64.60329,-355.78897,248.17369,56.68837,101.8739,-0.27186486,0.007265524,0.4073092,4891537,1,1134,0.021974768,259
2002190,32000100001173,2002201,2000000,32,2.0700274,2002191,-1,2002189,2002190,-1,102,8.262304,7.831976,8.606567,8157,26.236963,32.370094,5.6950216,70414,2,3,0,63.94254,-360.17807,237.07924,55.489048,98.14901,-0.29555854,0.03225275,0.48314643,4891533,1,1173,0.021749737,265
2002191,31000100001130,2002201,2000000,31,2.2394855,2002192,-1,2002190,2002191,-1,102,7.7459106,7.4016476,7.9180417,8157,26.196144,32.600548,5.5768247,70414,2,3,0,68.92065,-358.70245,222.84297,60.256752,100.66705,-0.20434862,-0.009079428,0.43875602,4891646,1,1130,0.02023014,37
2002192,30000100001093,2002201,2000000,30,2.422044,2002193,-1,2002191,2002192,-1,97,6.024597,5.4221373,6.540991,8157,26.131426,32.79867,5.453041,70414,2,3,0,74.60155,-351.03815,213.78323,61.12235,95.93323,-0.27456942,-0.047561835,0.42440528,4891548,1,1093,0.020894147,427
2002193,29000100001235,2002201,2000000,29,2.6188614,2002194,-1,2002192,2002193,-1,80,4.4754148,4.3893495,4.5614805,8157,26.09268,33.03418,5.366852,70414,2,3,0,77.01545,-347958,205.31969,57.150684,88.2981,-0.31425253,-0.13774744,0.45116204,4891535,1,1235,0.020656342,736
2002194,28000100001718,2002200,2000000,28,2.8311827,2002195,2002201,2002193,2002194,-1,51,4.5614805,4.3893495,4.5614805,8156,26.073051,33.24477,5.233122,70428,2,3,0,57.327797,-339.98465,181.90887,51.636623,91.17114,-0.09268378,-0.07402795,-0.02376913,4891535,1,1718,0.012269574,376
2002195,27000100001617,2002200,2000000,27,3.060419,2002196,-1,2002194,2002195,-1,51,3.6147583,3.6147583,3.9590209,8156,26.030539,33.412464,5.1575813,70428,2,3,0,60.270924,-323.7188,184.45758,57.179264,96.17259,-0.056907352,-0.0552413,0.0036014772,4891546,1,1617,0.01123472,49
2002196,26000100001520,2002200,2000000,26,3.3080978,2002197,-1,2002195,2002196,-1,47,3.7008238,3.7008238,3.7008238,8156,25.99832,33.60965,5.038805,70428,2,3,0,63.113304,-297.1689,176.27672,51.794376,95.023026,0.00471485,-0.14096516,0.014786254,4889735,1,1520,0.01239449,55
2002197,25000100001298,2002200,2000000,25,3.575905,2002198,-1,2002196,2002197,-1,50,3.098364,2.6680357,3.2704954,8156,25.962978,33.741066,4.9393253,70428,2,3,0,62.03171,-282.5601,174.32257,47.733253,85.93486,-0.0073750243,-0.064237356,0.08903965,4891546,1,1298,0.015462517,318
2002198,24000100002198,2002200,2000000,24,3.8656828,2002199,-1,2002197,2002198,-1,27,2.065576,2.065576,2.1516418,8156,25.889456,33.880024,4.8656964,70424,2,3,0,85.90411,-275.74118,165.25748,51.250523,81.13338,-0.05268736,0.044951078,-0.02997217,4891549,1,2198,0.008470332,221
2002199,23000100002183,2002200,2000000,23,4.1794686,2002200,-1,2002198,2002199,-1,26,1.7213135,1.7213135,1.9795104,8156,25.839285,34.045067,4.773832,70424,2,3,0,91.57137,-269.50897,166298,46.980377,80.25042,-0.12309945,0.030376514,-0.08577232,4891557,1,2183,0.0096545415,818
2002200,22000100001218,2002200,2000000,22,4.5195556,-1,-1,2002199,2002200,-1,37,0.60245967,0.60245967,0.774591,8156,25.961721,34.239166,4.6528893,70426,2,3,0,62.598125,-242.12724,161.17606,38.967033,63.96292,0.008557035,0.04072614,-0.08072206,4891543,1,1218,0.020599397,106
2002242,63000000004248,2002280,2000000,63,0.0,2002243,-1,-1,2002242,-1,20,1.7213135,1.6352477,1.7213135,2525,26.861576,29.424843,10.250317,16057,3,3,1,160.49106,-289.28568,-19.983423,20.93693,61.82704,0.011201301,0.05972579,-0.034360882,1513910,0,4248,0.012349632,666
2002243,62000000004282,2002280,2000000,62,0.019932542,2002244,-1,2002242,2002243,-1,20,1.7213135,1.7213135,1.7213135,2525,26.83225,29.483227,10.2535,16057,3,3,1,154.20166,-300.15723,-5.382867,22.10463,57.65896,0.013406423,0.062332086,-0.033585843,1513914,0,4282,0.01233265,336
2002244,61000000004303,2002280,2000000,61,0.041403063,2002245,-1,2002243,2002244,-1,20,1.7213135,1.4631164,1.7213135,2525,26.799532,29.550064,10.241571,16057,3,3,1,144.71529,-312.65372,15.138841,23.55221,58.58745,0.013320957,0.06474016,-0.03326924,1513856,0,4303,0.013192008,673
2002245,60000000004316,2002280,2000000,60,0.064493395,2002246,-1,2002244,2002245,-1,20,1.7213135,1.4631164,1.7213135,2525,26.77413,29.623985,10.238367,16057,2,3,1,135.75858,-325.5454,37.144253,24.208033,60.607464,0.012668165,0.063906915,-0.032582063,1513856,0,4316,0.012125201,767
2002246,59000000003567,2002280,2000000,59,0.08928783,2002247,-1,2002245,2002246,-1,21,1.8073791,1.6352477,1.8073791,2525,26.743496,29.706455,10.228107,16057,2,3,1,128.29047,-338.82797,56.53273,28.62482,66.070435,-0.018351397,-0.062369328,-0.1772584,1513898,0,3567,0.0097579425,707
2002247,58000000003478,2002280,2000000,58,0.11588337,2002248,-1,2002246,2002247,-1,20,1.8934448,1.549182,1.6352477,2525,26.71281,29.795464,10.205987,16057,2,3,1,111.34357,-355.0274,99.88095,30.874125,68.5692,0.005883922,0.053409956,-0.036401264,1513852,0,3478,0.008808198,214
2002248,57000000003791,2002280,2000000,57,0.14438343,2002249,-1,2002247,2002248,-1,20,2.1516418,1.549182,1.8073791,2525,26.68038,29.8921,10.176443,16057,2,3,1,102.648125,-368.54095,130.09354,22.648762,60.43024,0.0036887133,0.04311721,-0.037301004,1513898,0,3791,0.011781041,257
2002249,56000000003344,2002280,2000000,56,0.17489761,2002250,-1,2002248,2002249,-1,23,2.1516418,1.549182,1.9795104,2525,26.653227,30.004263,10.137218,16057,2,3,1,95.61055,-378.98148,162.62546,22.861895,61.941452,-0.002523005,-0.06998515,-0.17806707,1513852,0,3344,0.015915586,0
2002250,55000000003212,2002280,2000000,55,0.20754863,2002251,-1,2002249,2002250,-1,23,2.2377074,1.549182,1.8934448,2525,26.620485,30.12058,10.080774,16057,2,3,1,80.59,-392.50528,216.4798,24.79831,60.6639,0.002499845,-0.073220834,-0.17639752,1513852,0,3212,0.016868837,784
2002251,54000000002954,2002280,2000000,54,0.24246909,2002252,-1,2002250,2002251,-1,27,2.4959044,1.549182,1.9795104,2525,26.597055,30.245605,10.001978,16057,2,3,1,74.58084,-399.98285,264.82846,26.784475,62.38806,-0.12665585,-0.03130602,-0.09790316,1513890,0,2954,0.013529454,687
2002252,53000000001983,2002280,2000000,53,0.2798018,2002253,-1,2002251,2002252,-1,24,3.442627,1.8073791,2.4098387,2525,26.576605,30.38531,9.896654,16059,2,3,1,57.18657,-411.16107,336.1067,28.47543,72.96585,0.056909364,-0.08677831,-0.13326256,1513898,0,1983,0.014605821,673
2002253,52000000001799,2002280,2000000,52,0.31970343,2002254,-1,2002252,2002253,-1,25,4.905743,1.9795104,3.0122986,2525,26.559446,30.532364,9.775542,16059,2,3,1,41.22078,-411.9074,424.6814,25.34576,61.620407,0.07990712,-0.123031415,-0.0977675,1513898,0,1799,0.013552908,840
2002254,51000000000055,2002280,2000000,51,0.36234027,2002255,-1,2002253,2000012,2001039,27,0.0,0.0,0.0,2522,26.546656,30.673767,9.599139,16031,2,3,1,33.3805,-397.54102,526.4185,29.047222,63.758854,-0.07666018,-0.09631057,-0.08327133,1513910,0,55,0.014116181,461
2002255,49000000000043,2002280,2000000,49,0.45657724,2002256,-1,2002254,2000014,2002412,24,0.0,0.0,0.0,2522,26.506832,30.949461,9.092666,16031,2,3,1,63.763405,-243.42596,785.5785,30.722443,61.8455,-0.15600704,-0.020075876,-0.12449229,1513856,0,43,0.01448719,309
2002256,48000000000036,2002280,2000000,48,0.5085914,2002257,-1,2002255,2000015,2002217,25,0.0,0.0,0.0,2522,26.470337,30.98817,8.7336855,16027,2,3,0,113.06636,18.445171,876.22565,31.837702,64.46395,-0.2990626,0.07811833,-0.10122336,1513902,0,36,0.0130293425,939
2002257,47000000000042,2002280,2000000,47,0.5641766,2002258,-1,2002256,2000016,2001430,36,0.0,0.0,0.0,2522,26.409388,30.910912,8.380883,16027,2,3,0,161.03743,282.79034,759.38654,44.406982,76.313065,0.10763043,-0.11849321,0.11800007,1513914,0,42,0.012279316,422
2002258,46000000000048,2002280,2000000,46,0.6235901,2002259,-1,2002257,2000017,2001077,43,0.0,0.0,0.0,2522,26.345654,30.745422,8.107103,16026,2,3,0,147.93489,369.12006,473.84546,38.59624,70.224075,-0.05527708,-0.1340737,0.03849729,1513902,0,48,0.017259473,584
2002259,45000000000043,2002280,2000000,45,0.6871088,2002260,-1,2002258,2000018,2000923,44,0.0,0.0,0.0,2522,26.262495,30.571304,7.9305215,16026,2,3,0,149.46706,334.64697,342.2399,37.18234,71.571236,-0.012581562,-0.084440604,0.080052905,1513907,0,43,0.01733629,534
2002260,44000000002160,2002280,2000000,44,0.75503564,2002261,-1,2002259,2002260,-1,59,4.991809,4.217218,4.733612,2433,26.191158,30.423838,7.7854347,14270,2,3,0,143.79253,294.91486,246.61266,39.788727,81.250824,-0.075492315,-0.024977326,0.08964331,1513902,0,2160,0.024802618,967
2002261,43000000002167,2002280,2000000,43,0.8276991,2002262,-1,2002260,2002261,-1,60,5.1639404,4.3893495,4.991809,2433,26.127144,30.294945,7.6706843,14270,2,3,0,135794,250.31804,188.2062,34.7563,69.48292,-0.108577535,-0.0053349556,0.10656591,1513059,0,2167,0.025542313,243
2002262,42000000002217,2002280,2000000,42,0.9054624,2002263,-1,2002261,2002262,-1,57,4.905743,4.5614805,4.8196774,2433,26.069069,30.17668,7.596326,14268,2,3,0,131.03181,223.47469,156197,40.925797,74.98225,-0.16553041,0.03378971,0.15474422,1513059,0,2217,0.0216338,297
2002263,41000000002235,2002280,2000000,41,0.98870814,2002264,-1,2002262,2002263,-1,57,4.5614805,4.217218,4.4754148,2433,26.008081,30.086048,7.521896,14268,2,3,0,122.04847,190.45528,123.81244,43.211807,75.06248,-0.1987676,0.036809936,0.19574325,1513059,0,2235,0.02164559,720
2002264,40000000002369,2002280,2000000,40,1.0778745,2002265,-1,2002263,2002264,-1,52,4.217218,4.0450864,4.217218,2433,25.945724,29.96874,7.471186,14268,2,3,0,114.05701,165.61473,96.73158,42.240593,74.94911,-0.31757036,0.05803506,0.1198339,1513902,0,2369,0.019146357,7
2002265,39000000002348,2002280,2000000,39,1.173417,2002266,-1,2002264,2002265,-1,51,3.7868896,3.5286925,3.7868896,2433,25.900288,29.871572,7.4325323,14268,2,3,0,105.61652,141.80096,72.99765,38.044163,67.53698,-0.3077283,0.018101363,0.12205997,1513901,0,2348,0.0230354,395
2002266,38000000002518,2002280,2000000,38,1.2758462,2002267,-1,2002265,2002266,-1,46,2.9262328,2.7541015,2.9262328,2433,25.85323,29.79457,7.405629,14268,2,3,0,94.11482,115.03666,46.762585,38.745388,76.38252,-0.3127258,-0.005846553,0.06394836,1513852,0,2518,0.020746639,80
2002267,37000000002289,2002280,2000000,37,1.3857181,2002268,-1,2002266,2002267,-1,52,2.840167,2.6680357,2.840167,2433,25.772827,29.723963,7.381147,14268,2,3,0,83.55484,98.62889,29.934528,37.103237,70.90128,-0.4198203,-0.020364469,-0.103047155,1513901,0,2289,0.019880418,56
2002268,36000000001978,2002280,2000000,36,1.5036365,2002269,-1,2002267,2002268,-1,57,2.9262328,2.6680357,3.18443,2433,25.737268,29.665115,7.367008,14268,2,3,0,72.86495,79.85701,10.863064,33.366478,72.17434,-0.22132806,-0.0054576034,-0.08099177,1513852,0,1978,0.025731403,767
2002269,35000000001382,2002280,2000000,35,1.6302707,2002270,-1,2002268,2002269,2000933,28,4.905743,4.5614805,4.905743,2433,25.688213,29.61965,7.348245,14268,2,3,0,58.817875,69.37356,-7.084291,38.570736,68.33927,-0.02337606,0.102464795,0.03183731,1513902,0,1382,0.014014343,611
