haloID,subHaloID,lastProgenitorId,treeId,snapNum,redshift,firstProgenitorId,nextProgenitorId,descendantId,firstHaloInFOFgroupId,nextHaloInFOFgroupId,np,m_Mean200,m_Crit200,m_TopHat,phKey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,velDisp,vMax,spinX,spinY,spinZ,mostBoundID,fileNr,subhaloIndex,halfmassRadius,random
3002351,38000000000841,3002380,3000000,38,1.2758462,3002352,-1,3002350,3002351,-1,252,19.364777,16.954937,19.364777,3126,9.097898,29.362135,22.732756,26549,1,3,2,-78.15081,176.43086,-3.824652,70.265854,122.68662,0.54313713,0.2023517,-0.34314585,1874893,0,841,0.03619702,753
3002352,37000000000862,3002380,3000000,37,1.3857181,3002353,-1,3002351,3002352,-1,242,19.536907,18.245922,19.622972,3121,9.141316,29.272064,22.733335,26535,1,3,2,-75.047745,168.3598,-8.957405,70.35424,119.433426,0.57756835,0.16448088,-0.21512908,1874849,0,862,0.037802536,777
3002353,36000000000820,3002380,3000000,36,1.5036365,3002354,-1,3002352,3002353,-1,252,19.536907,17.729528,19.536907,3121,9.17234,29.169962,22.740742,26535,1,3,2,-73.48597,162.69159,-14.175572,70.638275,118.43718,0.59961313,0.102253065,-0.32670587,1874848,0,820,0.035078295,378
3002354,35000000000863,3002380,3000000,35,1.6302707,3002355,-1,3002353,3002354,-1,226,18.762316,17.815594,19.192644,3121,9.222881,29.077456,22.742636,26535,1,3,2,-73.33338,154.07074,-19.240005,77.11595,125.79586,0.64379364,0.05773579,-0.33796048,1873681,0,863,0.02850804,642
3002355,34000000000778,3002380,3000000,34,1.766336,3002356,-1,3002354,3002355,-1,230,17.987726,17.213135,18.331987,3121,9.255448,28.97099,22.74272,26535,1,3,2,-72.79887,148.97269,-22.597485,77.79528,123.3908,0.9025411,0.03899894,-0.42323005,1874870,0,778,0.029144712,251
3002356,33000000000809,3002380,3000000,33,1.9126327,3002357,-1,3002355,3002356,-1,194,17.557398,16.352478,17.901659,3121,9.315643,28.89052,22.776386,26535,1,3,2,-74.66988,149.74841,-29.770002,76.75939,121.12599,0.6885314,0.15839961,-0.44926935,1874870,0,809,0.025230393,3
3002357,32000000000927,3002378,3000000,32,2.0700274,3002358,3002379,3002356,3002357,-1,148,12.909851,12.307391,13.51231,3121,9.343642,28.809523,22.79821,26535,1,3,2,-72.00792,142.668,-44.79623,82.750175,135.24614,0.37613252,0.4000232,-0.26177022,1874873,0,927,0.016141111,914
3002358,31000000000885,3002378,3000000,31,2.2394855,3002359,-1,3002357,3002358,-1,145,10.327881,9.8975525,10.586078,3121,9.367427,28.748001,22.830025,26535,1,3,2,-75.2366,127.467285,-44.22053,71.95321,117.39036,0.35056025,0.45657423,-0.26030892,1901897,0,885,0.020291263,208
3002359,30000000000922,3002378,3000000,30,2.422044,3002360,-1,3002358,3002359,-1,126,7.057385,6.971319,7.4877133,3121,9.392562,28.689232,22.861313,26535,1,3,2,-72.43706,121.21833,-44.59932,67.217606,113.996635,0.30668142,0.41641676,-0.26865187,1901903,0,922,0.025557969,34
3002360,29000000000898,3002371,3000000,29,2.6188614,3002361,3002372,3002359,3002360,3002372,84,6.1106625,6.1106625,6.4549255,3121,9.424495,28.61121,22.873657,26535,1,3,2,-52.562332,111.141045,-26.336517,61.64779,114.14586,0.060249995,-0.13049081,0.007569694,1901897,0,898,0.016306346,539
3002361,28000000001135,3002371,3000000,28,2.8311827,3002362,-1,3002360,3002361,-1,77,5.7664,5.7664,5.9385314,3121,9.436817,28.55545,22.889324,26535,1,3,2,-46.973072,105.38445,-26.044985,59.635983,104.63314,-0.014374788,-0.1464179,0.053473167,1901897,0,1135,0.014445236,765
3002362,27000000001176,3002371,3000000,27,3.060419,3002363,-1,3002361,3002362,-1,71,5.7664,5.594269,5.8524656,3121,9.472601,28.496506,22.913301,26535,1,3,2,-47.185856,106.11147,-27.838305,69.704025,122.16185,0.0067958967,-0.08632688,-0.019849297,1874876,0,1176,0.009679064,613
3002363,26000000001029,3002371,3000000,26,3.3080978,3002364,-1,3002362,3002363,-1,73,5.508203,5.508203,5.594269,3121,9.50902,28.420736,22.931036,26535,1,3,2,-48.58595,98.19781,-29.547596,69.89464,116.70828,-0.047081355,-0.068954006,0.002638741,1874876,0,1029,0.011179317,529
3002364,25000000000967,3002371,3000000,25,3.575905,3002365,-1,3002363,3002364,-1,69,5.1639404,5.1639404,5.2500057,3121,9.549758,28.355461,22.931795,26535,1,3,2,-55.331688,99.42568,-25.892344,64.023026,111.831505,-0.056444574,-0.07166755,-0.009843697,1874871,0,967,0.010630081,6
3002365,24000000000893,3002371,3000000,24,3.8656828,3002366,-1,3002364,3002365,-1,65,4.5614805,4.5614805,4.905743,3121,9.581932,28.302145,22.937416,26533,1,3,2,-53.596134,94.53834,-26.433441,61.49806,103.647316,-0.09017052,-0.09202006,-0.013717069,1874871,0,893,0.01313656,623
3002366,23000000001019,3002371,3000000,23,4.1794686,3002367,-1,3002365,3002366,-1,50,4.3893495,4.3893495,4.3893495,3121,9.60264,28.24126,22.960001,26533,1,3,2,-55.02506,95.80836,-22.44441,70.14371,115.36367,-0.062285803,-1.1015878E-4,0.0011161261,1874876,0,1019,0.007853772,448
3002367,22000000000982,3002371,3000000,22,4.5195556,3002368,-1,3002366,3002367,-1,44,3.7008238,3.7008238,3.7008238,3121,9.639353,28.200518,22.997635,26533,1,3,2,-51.308064,84.08994,-27.683582,71.51757,115.636955,-0.06679874,0.02447318,-0.010067367,1874846,0,982,0.006742973,137
3002368,21000000000969,3002371,3000000,21,4.888449,3002369,-1,3002367,3002368,-1,37,2.4959044,2.4959044,2.5819702,3121,9.671861,28.132828,22.991095,26533,1,3,2,-50.98392,81.97023,-24.14765,51.604794,92.5895,-0.0127376905,-0.017734285,-0.02524114,1874875,0,969,0.0095842965,765
3002369,20000000001407,3002371,3000000,20,5.2888336,3002370,-1,3002368,3002369,-1,23,0.9467224,0.9467224,1.032788,3121,9.696574,28.077976,22.984112,26533,1,3,2,-59.926826,83.133194,-18.642372,45.62417,79.633896,0.023472989,0.0035422195,0.029403483,1874870,0,1407,0.009025819,636
3002370,19000000001037,3002371,3000000,19,5.7238646,3002371,-1,3002369,3002370,-1,23,1.3770508,1.3770508,1.7213135,3121,9.737506,28.042763,23.008314,26533,1,3,2,-48.07397,75.64646,-8.199072,45.490143,83.40682,0.051302586,-0.05618426,0.014131954,1874870,0,1037,0.0074795387,165
3002371,18000000000926,3002371,3000000,18,6.1968336,-1,-1,3002370,3002371,-1,20,1.6352477,1.6352477,1.6352477,3121,9.757118,28.027739,23.018198,26533,1,3,2,-49.407486,74.1781,-11.196746,59.151863,103.39799,0.016841924,-0.04549315,-0.03744074,1874874,0,926,0.004710663,677
12001295,63000000000847,12001364,12000000,63,0.0,12001296,-1,-1,12001295,-1,374,36.922173,31.930365,34.16807,3555,3.7505991,26.821297,19.4673,25663,0,3,2,-57.28292,-54.754635,303.0665,70.793785,133.0713,0.21804546,0.16292591,0.034699902,2165202,0,847,0.041694738,364
12001296,62000000000857,12001364,12000000,62,0.019932542,12001297,-1,12001295,12001296,-1,371,36.147583,29.864788,33.565613,3555,3.7625844,26.833551,19.415453,25663,0,3,2,-61.68159,-57.646534,309.5593,70.99365,136.54147,0.23609789,0.04236644,-0.039526753,2165202,0,857,0.042070918,853
12001297,61000000000857,12001364,12000000,61,0.041403063,12001298,-1,12001296,12001297,-1,380,35.286926,29.348394,33.307415,3555,3.7761366,26.843243,19.349926,25663,0,3,2,-66.024124,-60.291714,314.8191,69.725395,133.45914,0.2543538,-0.018601619,0.03877427,2165202,0,857,0.04306564,289
12001298,60000000000855,12001364,12000000,60,0.064493395,12001299,-1,12001297,12001298,-1,387,34.856598,28.832,32.963154,3555,3.7894335,26.85422,19.275873,25663,0,3,2,-69.767044,-62.728,320.55432,69.77092,137.32047,0.17726134,0.011224838,0.04400325,2165202,0,855,0.042738397,255
12001299,59000000000874,12001364,12000000,59,0.08928783,12001300,-1,12001298,12001299,-1,380,34.082005,28.315605,32.877087,3555,3.808112,26.864159,19.199242,25663,0,3,2,-74.285,-63.51138,325.36108,69.77206,136.95999,0.24903566,0.11986309,-0.071106784,2165202,0,874,0.041304592,177
12001300,58000000000850,12001364,12000000,58,0.11588337,12001301,-1,12001299,12001300,-1,376,34.340202,29.090197,32.704956,3555,3.8373327,26.876509,19.11291,25663,0,3,2,-76.96508,-65.18636,328.98132,66.85355,129.26004,0.20548177,0.09711805,-0.13339244,2165234,0,850,0.04388093,36
12001301,57000000000886,12001364,12000000,57,0.14438343,12001302,-1,12001300,12001301,-1,374,33.737743,29.090197,32.44676,3555,3.8572524,26.893724,19.018486,25663,0,3,2,-81.06185,-67.80506,332.8559,67.3149,130.42863,0.20164983,0.11002061,-0.011534862,2165247,0,886,0.04251005,245
12001302,56000000000881,12001364,12000000,56,0.17489761,12001303,-1,12001301,12001302,-1,365,33.651676,29.348394,31.930365,3555,3.8801732,26.915325,18.926325,25663,0,3,2,-82.14448,-70.0233,339.10376,71.43149,136.28764,0.25971797,0.22465625,-0.079848446,2165247,0,881,0.038434137,216
12001303,55000000000881,12001364,12000000,55,0.20754863,12001304,-1,12001302,12001303,-1,361,33.135284,29.520525,31.586102,3564,3.9083724,26.941067,18.812204,25718,0,3,2,-84.24333,-69.60747,341.01877,73.46195,139.85106,0.2530794,0.18476526,-0.103714935,2165202,0,881,0.036396686,341
12001304,54000000000850,12001364,12000000,54,0.24246909,12001305,-1,12001303,12001304,-1,353,32.877087,29.348394,32.01643,3564,3.931262,26.96227,18.701138,25718,0,3,2,-86.99416,-72.7969,347.14157,73.01445,134.54361,0.23124811,0.124493904,-0.050732933,2165601,0,850,0.03801617,215
12001305,53000000000867,12001364,12000000,53,0.2798018,12001306,-1,12001304,12001305,-1,347,32.963154,29.778723,31.327904,3564,3.9609764,26.986391,18.58858,25718,0,3,2,-89.07317,-73.61625,350.41245,72.961006,137.98315,0.07757223,0.11063173,0.0142843,2179497,0,867,0.034275405,612
12001306,52000000000833,12001364,12000000,52,0.31970343,12001307,-1,12001305,12001306,-1,351,32.61889,29.692657,31.586102,3564,3.996519,27.008825,18.460272,25714,0,3,2,-90.80659,-74.55222,355.29782,74.135185,141.67545,0.08050362,0.17321366,-0.06672343,2165259,0,833,0.039247807,458
12001307,51000000000838,12001364,12000000,51,0.36234027,12001308,-1,12001306,12001307,-1,360,32.704956,28.573803,31.930365,3564,4.028268,27.03677,18.333904,25714,0,3,2,-91.83076,-75.09387,358.58957,68.37726,133.65044,0.18017454,0.17759566,-0.0674391,2165202,0,838,0.040056884,375
12001308,50000000000862,12001364,12000000,50,0.40789944,12001309,-1,12001307,12001308,-1,360,32.963154,29.004131,31.155773,3564,4.068136,27.065094,18.198824,25714,0,3,2,-93.58587,-75.2662,362.56567,70.780685,132.7113,0.22157307,0.24581222,-0.14875197,2165207,0,862,0.04041368,347
12001309,49000000000835,12001364,12000000,49,0.45657724,12001310,-1,12001308,12001309,-1,336,32.963154,29.176262,31.413969,3564,4.104651,27.0969,18.053518,25714,0,3,2,-96.88263,-73.09895,364.43472,74.20961,137.59142,-0.08036712,0.017497225,-0.24032216,2165259,0,835,0.03583304,894
12001310,48000000000792,12001364,12000000,48,0.5085914,12001311,-1,12001309,12001310,-1,360,32.79102,29.090197,30.725445,3564,4.1330013,27.125,17.904789,25714,0,3,2,-100.17546,-73.832924,369.10867,71.4697,133.24348,0.24478832,0.19834131,-0.17411162,2172066,0,792,0.03909692,953
12001311,47000000000794,12001364,12000000,47,0.5641766,12001312,-1,12001310,12001311,-1,362,32.36069,28.659868,30.725445,3564,4.182443,27.152235,17.745783,25714,0,3,1,-102.39956,-73.180084,372.24905,74.86508,137.03893,0.25864154,0.22626829,-0.16497706,2165601,0,794,0.037288096,858
12001312,46000000000817,12001364,12000000,46,0.6235901,12001313,-1,12001311,12001312,-1,356,32.532825,28.659868,31.672167,3567,4.228579,27.187372,17.569578,25686,0,3,1,-103.46315,-70.241455,371.25052,73.79334,138.2031,0.3523566,0.13025066,-0.20389459,2165200,0,817,0.03721023,765
12001313,45000000000842,12001364,12000000,45,0.6871088,12001314,-1,12001312,12001313,-1,331,30.81151,29.090197,30.381182,3567,4.2758408,27.225601,17.392794,25686,0,3,1,-106.01404,-66.89936,372.4922,76.66358,136.4303,0.45339522,0.15965131,-0.17282894,2165180,0,842,0.03634927,795
12001314,44000000000826,12001364,12000000,44,0.75503564,12001315,-1,12001313,12001314,-1,329,29.43446,27.62708,28.918066,3567,4.3206244,27.262032,17.22216,25686,0,3,1,-108.160774,-63.66779,368.0611,79.615265,143.41405,0.47598958,0.21407054,-0.108556725,2165200,0,826,0.030421613,245
12001315,43000000000799,12001364,12000000,43,0.8276991,12001316,-1,12001314,12001315,-1,325,29.004131,26.594292,28.659868,3567,4.378501,27.291523,17.039017,25686,0,3,1,-108.369736,-57.54861,363.30963,77.134674,137.57056,0.34756547,0.23724304,-0.09678627,2165234,0,799,0.0332263,836
12001316,42000000000803,12001346,12000000,42,0.9054624,12001317,12001347,12001315,12001316,12001347,300,28.05741,25.217241,27.62708,3567,4.4233437,27.326916,16.842293,25686,0,3,1,-111.79131,-58.192287,373.98175,73.00626,135.12949,-0.03146871,0.18952939,-0.24965625,2165234,0,803,0.033472143,246
12001317,41000000000827,12001346,12000000,41,0.98870814,12001318,-1,12001316,12001317,12001348,276,25.131176,23.495928,25.04511,3568,4.4878273,27.36005,16.666637,25796,0,3,1,-113.18882,-49.94592,370.81445,73.109184,133.40474,-0.16255035,0.005628606,-0.1847994,2165144,0,827,0.029658232,909
12001318,40000000000832,12001346,12000000,40,1.0778745,12001319,-1,12001317,12001318,-1,283,25.47544,22.549206,24.959045,3568,4.5481224,27.393715,16.471838,25792,0,3,1,-115.73882,-47.543026,362.08258,73.070755,136.54831,-0.2789282,0.00660609,-0.2162151,2165144,0,832,0.02884202,339
12001319,39000000000859,12001346,12000000,39,1.173417,12001320,-1,12001318,12001319,-1,263,23.66806,22.032812,23.66806,3568,4.608591,27.420795,16.279114,25792,0,3,1,-116.78592,-43.388172,354.7362,69.00714,126.0671,-0.10336215,-0.106735475,-0.28317443,2165206,0,859,0.031467903,506
12001320,38000000000849,12001346,12000000,38,1.2758462,12001321,-1,12001319,12001320,-1,248,22.549206,21.08609,22.549206,3568,4.681809,27.443094,16.075611,25792,0,3,1,-117.072296,-38.389153,343.77045,72.14869,131.15436,-0.09720756,-0.0468346,-0.25294852,2165207,0,849,0.02727454,924
12001321,37000000000822,12001346,12000000,37,1.3857181,12001322,-1,12001320,12001321,-1,256,22.635271,20.913958,22.635271,3568,4.7330008,27.457157,15.894344,25792,0,3,1,-115.070915,-33.19259,335.86798,77.24501,139.80774,-0.2241191,-0.06732282,-0.277543,2165207,0,822,0.025102418,586
12001322,36000000000805,12001346,12000000,36,1.5036365,12001323,-1,12001321,12001322,-1,251,22.032812,21.25822,22.032812,3568,4.785889,27.475399,15.706949,25792,0,3,1,-119.57621,-31.51444,328.96326,76.533676,135.0097,-0.039160892,-0.03451011,-0.3184701,2165247,0,805,0.027575662,189
12001323,35000000000821,12001346,12000000,35,1.6302707,12001324,-1,12001322,12001323,-1,236,21.688549,21.08609,22.032812,3613,4.8757186,27.487013,15.530124,11748,0,3,1,-120.92346,-23.7898,318.5378,77.58596,136.43857,0.17539297,-0.10231348,-0.26564032,2165172,0,821,0.024130007,637
12001324,34000000000806,12001346,12000000,34,1.766336,12001325,-1,12001323,12001324,-1,214,20.397564,20.0533,20.48363,3613,4.956614,27.507612,15.340602,11749,0,3,1,-120.35249,-18.737955,310.5342,81.03992,137.63147,0.28734392,-0.22799727,-0.20373647,2165172,0,806,0.02238988,610
12001325,33000000000729,12001346,12000000,33,1.9126327,12001326,-1,12001324,12001325,-1,218,19.536907,18.67625,19.88117,3613,5.02663,27.530916,15.169748,11749,0,3,1,-119.60133,-17.879244,308.22623,78.5639,133.26093,0.24185742,-0.12860678,-0.1497465,2165207,0,729,0.023960732,594
12001326,32000000000626,12001346,12000000,32,2.0700274,12001327,-1,12001325,12001326,-1,237,18.67625,17.815594,19.020514,3613,5.0765533,27.553438,14.981744,11749,0,3,1,-123.61443,-25.763643,298.32178,75.94013,131.99469,-0.07984746,0.011063307,-0.036412045,2165181,0,626,0.02712608,591
12001327,31000000000599,12001346,12000000,31,2.2394855,12001328,-1,12001326,12001327,-1,229,19.622972,18.848381,20.827892,3613,5.158584,27.545916,14.798293,11749,0,3,1,-121.30787,-26.572083,288.7519,77.11559,132.45885,-0.0969281,-0.105877995,-0.023225388,2165179,0,599,0.025777983,171
12001328,30000000000567,12001346,12000000,30,2.422044,12001329,-1,12001327,12001328,-1,214,20.48363,20.225433,20.741827,3613,5.2272077,27.568314,14.633668,11745,0,3,1,-115.03584,-25.676348,282.18155,88.323395,143.8475,-0.11991981,-0.08066457,-0.0599188,2165179,0,567,0.021171307,671
12001329,29000000000569,12001346,12000000,29,2.6188614,12001330,-1,12001328,12001329,-1,189,16.438543,16.352478,17.041002,3613,5.272627,27.579344,14.470651,11745,0,3,1,-121.715996,-26.758177,277.18155,93.61944,147.73271,-0.19727495,-0.23043235,0.008008786,2165208,0,569,0.01627051,449
12001330,28000000000561,12001346,12000000,28,2.8311827,12001331,-1,12001329,12001330,-1,155,13.684442,13.340179,14.028705,3613,5.3435974,27.577282,14.306006,11745,0,3,1,-98.783226,-33.88751,280.81097,76.570465,131.86765,-0.21190372,-0.26549602,-0.12078096,2165178,0,561,0.017119018,296
12001331,27000000000622,12001346,12000000,27,3.060419,12001332,-1,12001330,12001331,-1,134,11.963128,11.618866,12.307391,3613,5.4100285,27.604721,14.154106,11745,0,3,1,-89.549805,-31.708515,279.74423,72.69313,126.53668,-0.05672224,-0.1953919,-0.25022426,2165245,0,622,0.017218549,556
12001332,26000000000541,12001346,12000000,26,3.3080978,12001333,-1,12001331,12001332,-1,139,11.188538,11.188538,11.360668,3613,5.425107,27.624088,13.966536,11745,0,3,1,-87.42813,-23.439087,267.15244,79.14549,127.317635,0.0036942475,-0.2959285,-0.20987794,2165181,0,541,0.016816856,58
12001333,25000000000445,12001346,12000000,25,3.575905,12001334,-1,12001332,12001333,-1,134,10.93034,10.500011,11.446734,3613,5.5149646,27.644375,13.819774,11745,0,3,1,-86.50888,-13.345816,260.0204,77.856186,133.80576,-0.041125312,-0.13883057,-0.17205334,2165190,0,445,0.014805615,585
12001334,24000000000385,12001346,12000000,24,3.8656828,12001335,-1,12001333,12001334,-1,128,9.122961,9.122961,9.983618,3613,5.5232553,27.636728,13.678278,11745,0,3,1,-77.88959,-16.867142,268.8254,78.18435,127.767914,0.052083176,-0.15559702,-0.19098805,2165237,0,385,0.017142119,140
12001335,23000000000388,12001340,12000000,23,4.1794686,12001336,12001341,12001334,12001335,12001341,33,4.5614805,3.8729553,5.0778747,3612,5.5571284,27.630135,13.555537,11717,0,3,1,-60.822384,19.218624,203.26923,59.070473,93.6361,0.08630388,-0.14363606,-0.013589666,2165207,0,388,0.007842246,55
12001336,22000000000296,12001340,12000000,22,4.5195556,12001337,-1,12001335,12001336,-1,101,4.131152,4.0450864,4.217218,3612,5.5870843,27.617308,13.446865,11717,0,3,1,-79.35672,-4.249308,247.42365,70.59002,112.370224,0.1342135,-0.3654377,-0.18925673,2165207,0,296,0.018300826,129
12001337,21000000000615,12001340,12000000,21,4.888449,12001338,-1,12001336,12001337,-1,48,4.217218,4.0450864,4.4754148,3612,5.6290436,27.604748,13.318068,11717,0,3,1,-79.9626,8.298986,207.92838,63.790337,105.01678,-0.035247624,-0.071603075,0.017011782,2179500,0,615,0.009719219,348
12001338,20000000000480,12001340,12000000,20,5.2888336,12001339,-1,12001337,12001338,-1,49,3.442627,3.442627,4.0450864,3612,5.6846843,27.620852,13.207665,11717,0,3,1,-73.31871,-4.470464,212.72357,63.694946,107.250145,0.04158767,-0.10012422,0.052064206,2165237,0,480,0.00823632,769
