galaxyID,lastProgenitorId,descendantId,haloID,subHaloID,fofID,treeId,firstProgenitorId,nextProgenitorId,type,snapnum,redshift,centralMvir,phkey,x,y,z,zIndex,ix,iy,iz,velX,velY,velZ,np,mvir,rvir,vvir,vmax,coldGas,stellarMass,bulgeMass,hotGas,ejectedMass,blackHoleMass,metalsColdGas,metalsStellarMass,metalsBulgeMass,metalsHotGas,metalsEjectedMass,sfr,sfrBulge,xrayLum,diskRadius,coolingRadius,mag_b,mag_v,mag_r,mag_i,mag_k,mag_bBulge,mag_vBulge,mag_rBulge,mag_iBulge,mag_kBulge,mag_bDust,mag_vDust,mag_rDust,mag_iDust,mag_kDust,massWeightedAge,random
4000016000021,4000016000233,4000016000020,4000016000021,42000400000037,42000400000037,4000016000000,4000016000022,-1,0,42,0.9054624,1623.801,16932,58.93341,9.174062,36.470585,169798,6,1,4,83.70227,46.92261,-237.1592,18564,1623.801,0.30425045,479.09402,494.0975,0.09810194,6.695282,6.664388,243.0355,0.0,0.018390981,0.001482508,0.09034934,0.08998941,0.9346061,0.0,0.0,0.0,0.0,0.00793034,0.03896554,-21.162037,-21.974756,-22.651165,-23.225916,-24.722935,-21.14713,-21.961468,-22.638918,-23.214651,-24.71264,-21.161243,-21.974169,-22.650724,-23.225618,-24.722855,4.826498,274
4000016000022,4000016000233,4000016000021,4000016000022,41000400000016,41000400000016,4000016000000,4000016000023,-1,0,41,0.98870814,1430.3254,16932,58.884754,9.0906725,36.638176,169798,6,1,4,76.641,95.159775,-252.98306,15876,1430.3254,0.2829207,466.28888,442.71896,0.09810194,6.695282,6.664388,212.57695,0.0,0.01823681,0.001482508,0.09034934,0.08998941,0.87440366,0.0,0.0,0.0,0.0,0.011511255,0.038227957,-21.250505,-22.055012,-22.72551,-23.294394,-24.78617,-21.230286,-22.037266,-22.709044,-23.278831,-24.770056,-21.249987,-22.054634,-22.725225,-23.294199,-24.78611,4.470803,278
4000016000023,4000016000233,4000016000022,4000016000023,40000400000016,40000400000016,4000016000000,4000016000024,-1,0,40,1.0778745,1154.2267,16932,58.86169,8.991473,36.7747,169798,6,1,4,72.04077,124.30222,-253.96663,13310,1154.2267,0.2550248,441.18863,459.34555,0.09810194,6.695282,6.664388,169.61559,0.0,0.018104713,0.001482508,0.09034934,0.08998941,0.8225596,0.0,0.0,0.0,0.0,0.016964654,0.037818316,-21.347166,-22.138039,-22.798939,-23.35873,-24.839357,-21.322672,-22.118927,-22.78279,-23.344631,-24.82737,-21.346874,-22.13785,-22.79881,-23.358648,-24.839336,4.1227145,898
4000016000024,4000016000233,4000016000023,4000016000024,39000400000016,39000400000016,4000016000000,4000016000025,-1,0,39,1.173417,1081.3291,16932,58.801945,8.85954,36.90887,169798,6,0,4,79.062096,125.990524,-260.1938,12491,1081.3291,0.24113776,439.15344,464.24078,0.09810194,6.695282,6.664388,157.80693,0.0,0.017989594,0.001482508,0.09034934,0.08998941,0.7898433,0.0,0.0,0.0,0.0,0.023997342,0.037015315,-21.463228,-22.23944,-22.891815,-23.44538,-24.923462,-21.428171,-22.215086,-22.872671,-23.429255,-24.910374,-21.463018,-22.23932,-22.891739,-23.445332,-24.92345,3.7833114,696
4000016000025,4000016000233,4000016000024,4000016000025,38000400000037,38000400000037,4000016000000,4000016000026,-1,0,38,1.2758462,984.67737,16935,58.687405,8.759603,37.11278,169824,6,0,4,104.75754,128.33455,-277.3228,10918,984.67737,0.2254227,433.42917,416.0881,0.09810194,6.695282,6.664388,145.90637,0.0,0.017862132,0.001482508,0.09034934,0.08998941,0.78048146,0.0,1.7528567,6.7460155E-7,0.0,0.014860436,0.036367476,-21.613827,-22.362347,-23.001043,-23.545229,-25.017319,-21.549301,-22.32339,-22.972776,-23.522451,-25.000774,-21.612846,-22.36185,-23.000751,-23.545057,-25.01728,3.453514,495
4000016000026,4000016000162,4000016000025,4000016000026,37000400000021,37000400000021,4000016000000,4000016000027,4000016000163,0,37,1.3857181,826.5747,16935,58.63752,8.68792,37.240574,169824,6,0,4,103.89436,108.01544,-272.25632,9863,826.5747,0.20469657,416.73096,424.8294,0.19881672,5.4927187,5.4851174,114.2573,0.0,0.01673779,0.0020183104,0.07680078,0.07671538,0.7700358,0.0,0.46997997,0.007766043,0.0,0.0073774587,0.035843696,-21.543655,-22.283792,-22.913927,-23.447334,-24.914509,-21.515436,-22.267982,-22.902931,-23.438864,-24.909262,-21.541746,-22.2829,-22.91342,-23.447048,-24.914457,3.087261,33
4000016000027,4000016000137,4000016000026,4000016000027,36000400000062,36000400000062,4000016000000,4000016000028,4000016000138,0,36,1.5036365,764.091,16936,58.56371,8.6137085,37.379147,169769,6,0,4,114.465256,107.74916,-292.47382,7949,764.091,0.19158122,414.158,436.2773,0.10940407,5.4762864,5.4746127,114.94914,0.0,0.016513199,0.0017311202,0.07672448,0.07669923,0.4334751,0.0,0.0,0.0,0.0,0.007337926,0.03262297,-21.69494,-22.418264,-23.03667,-23.560274,-25.023825,-21.69267,-22.416775,-23.035543,-23.559332,-25.02309,-21.694761,-22.418167,-23.03661,-23.560238,-25.023815,2.7840896,873
4000016000028,4000016000137,4000016000027,4000016000028,35000400000046,35000400000046,4000016000000,4000016000029,-1,0,35,1.6302707,675.0991,16936,58.416172,8.529272,37.62949,169769,6,0,4,104.809235,107.525986,-282.45993,7485,675.0991,0.1762911,405.82477,418.40677,0.10940407,5.4762864,5.4746127,99.87438,0.0,0.01643163,0.0017311202,0.07672448,0.07669923,0.42938134,0.0,0.14297508,0.0014147639,0.0,0.0077178366,0.031960286,-21.955101,-22.63112,-23.22498,-23.733416,-25.187767,-21.950108,-22.628222,-23.222897,-23.731766,-25.186771,-21.95474,-22.630947,-23.224878,-23.733356,-25.187757,2.4876652,262
4000016000029,4000016000120,4000016000028,4000016000029,34000400000040,34000400000040,4000016000000,4000016000030,4000016000121,0,34,1.766336,431.4472,16936,58.33101,8.384516,37.863834,169769,6,0,4,112.03027,158.15382,-294.28793,5634,431.4472,0.14535119,357.293,365.52264,0.06282888,5.470961,5.470961,59.2147,0.0,0.016344206,0.0016724131,0.07669459,0.07669459,0.42145932,0.0,8.048026,8.048026,0.0,0.008456425,0.034440026,-22.27561,-22.84131,-23.38032,-23.854433,-25.251848,-22.27561,-22.84131,-23.38032,-23.854433,-25.251848,-22.27561,-22.84131,-23.38032,-23.854433,-25.251848,2.2042174,738
4000016000030,4000016000094,4000016000029,4000016000030,33000400000046,33000400000046,4000016000000,4000016000031,4000016000095,0,33,1.9126327,307.16837,16936,58.26594,8.257073,38.072495,169769,6,0,4,127.72656,176.82777,-307.20148,3802,307.16837,0.12400839,326.38687,331.62405,0.6826224,3.5984018,1.0319788,35.93483,0.0,0.011022481,0.015617597,0.0361431,0.010633126,0.38915226,0.0,2.308524,0.0,0.0,0.008968753,0.036136348,-22.227863,-22.732512,-23.220865,-23.65076,-24.978758,-19.982784,-20.705269,-21.317694,-21.824642,-23.231543,-21.69483,-22.302414,-22.873817,-23.39475,-24.900328,1.6509806,367
